defName,mod,package_id,bodySize,mass,drawSize,meleeDPS_best,tools,wildness,moveSpeed,mass_per_body,dps_per_body
AA_OcularNightling,Alpha Animals,sarg.alphaanimals,1.2000000476837158,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.33,left claw:11/1.5|right claw:11/1.5|?:13/2|head:3/1.649999976158142,0.75,5,50.0,6.11
AA_OvergrownColossus,Alpha Animals,sarg.alphaanimals,6,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.81,?:20/1.850000023841858|head:15/1.649999976158142,0.8999999761581421,2,10.0,1.8
AA_PebbleMit,Alpha Animals,sarg.alphaanimals,0.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.08,?:8/2.5999999046325684|head:4/1.649999976158142,0.699999988079071,1.7999999523162842,120.0,6.15
AA_PedigreedRaptor,Alpha Animals,sarg.alphaanimals,0.75,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.16,claws:8/1.5499999523162842|?:6/1.850000023841858|head:3/1.649999976158142,0.25,5,80.0,6.88
AA_PhoenixOwlcat,Alpha Animals,sarg.alphaanimals,0.20000000298023224,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.0,left claw:6/1.5|right claw:6/1.5|?:7/2|head:3/2,1,4,300.0,20.0
AA_Plasmorph,Alpha Animals,sarg.alphaanimals,1,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.91,eyestalk:18/1.649999976158142,0.699999988079071,1,60.0,10.91
AA_Radyak,Alpha Animals,sarg.alphaanimals,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.0,head:13/2.5999999046325684|left hoof:10/2|right hoof:10/2|?:10/2,0.4000000059604645,4.5,24.0,2.0
AA_RaptorShrimp,Alpha Animals,sarg.alphaanimals,1.399999976158142,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),12.5,head:6/1.649999976158142|?:25/2|left blade:17/1.5499999523162842|right blade:17/1.5499999523162842,0.8999999761581421,4.699999809265137,42.9,8.93
AA_Ravager,Alpha Animals,sarg.alphaanimals,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),9.62,triple maw:25/2.5999999046325684|head:10/2,0.949999988079071,5,24.0,3.85
AA_RayHound,Alpha Animals,sarg.alphaanimals,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.0,left tentacle:15/1.5|right tentacle:15/1.5|?:15/2|head:3/1.649999976158142,0.30000001192092896,3,40.0,6.67
AA_Razorjack,Alpha Animals,sarg.alphaanimals,1,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),8.67,left claw:13/1.5|right claw:13/1.5|razorfangs:15/2|head:5/2,0.75,4,60.0,8.67
AA_RedGoo,Alpha Animals,sarg.alphaanimals,0.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),8.57,tentacles:12/1.399999976158142,0.6000000238418579,1.5,120.0,17.14
AA_RedSpore,Alpha Animals,sarg.alphaanimals,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),11.67,tentacles:14/1.2000000476837158,0.800000011920929,3.5,30.0,5.83
AA_RipperHound,Alpha Animals,sarg.alphaanimals,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.67,left claw:16/1.5|right claw:16/1.5|?:18/2|head:3/1.649999976158142,0.699999988079071,5,40.0,7.11
AA_RoughPlatedMonitor,Alpha Animals,sarg.alphaanimals,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),9.0,left claw:10/1.5|right claw:10/1.5|fangs:18/2|head:5/2,0.699999988079071,3,30.0,4.5
AA_RoyalAve,Alpha Animals,sarg.alphaanimals,1.100000023841858,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.16,claws:8/1.5499999523162842|?:5/1.850000023841858|head:3/1.649999976158142,0.44999998807907104,6,54.5,4.69
AA_SandLion,Alpha Animals,sarg.alphaanimals,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.0,left claw:15/1.5|right claw:15/1.5|?:18/1.850000023841858|head:9/1.75,0.8999999761581421,6,30.0,5.0
AA_SandProwler,Alpha Animals,sarg.alphaanimals,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),8.57,left claw:12/1.5|right claw:12/1.5|?:15/1.850000023841858|head:15/1.75,0.6499999761581421,4,30.0,4.29
AA_SandSquid,Alpha Animals,sarg.alphaanimals,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.91,?:12/2.0999999046325684|tentacle:18/1.649999976158142,0.699999988079071,1,30.0,5.45
AA_ShadowCharger,Alpha Animals,sarg.alphaanimals,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.5,horn:15/2|left hoof:15/2|right hoof:15/2|?:10/2|head:13/2.5999999046325684,0.699999988079071,3.5,24.0,3.0
AA_ShockGoat,Alpha Animals,sarg.alphaanimals,0.6499999761581421,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.24,left hoof:7/1.649999976158142|right hoof:7/1.649999976158142|?:3/1.850000023841858|horns:3/1.649999976158142,0.30000001192092896,3.5,92.3,6.53
AA_Skiphound,Alpha Animals,sarg.alphaanimals,0.7900000214576721,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),6.0,left claw:12/2|right claw:12/2|?:10/2|head:4/2,0.41999998688697815,4,75.9,7.59
AA_Skyeel,Alpha Animals,sarg.alphaanimals,0.25,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.71,?:12/2.0999999046325684|head:3/2,0.75,3.5,240.0,22.86
AA_Slurrypede,Alpha Animals,sarg.alphaanimals,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.08,head:8/2.5999999046325684,0.6000000238418579,1.899999976158142,30.0,1.54
AA_SmallButterfly,Alpha Animals,sarg.alphaanimals,0.009999999776482582,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),0.03,mandibles:1/40,1,2,6000.0,2.5
AA_SpinedGow,Alpha Animals,sarg.alphaanimals,2.75,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.0,head:10/2.5999999046325684|left hoof:10/2|right hoof:10/2|?:10/2,0.6000000238418579,3.9000000953674316,21.8,1.82
AA_SummitCrab,Alpha Animals,sarg.alphaanimals,15,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),21.21,?:40/2.0999999046325684|head:35/1.649999976158142,1,1,4.0,1.41
AA_Swarmling,Alpha Animals,sarg.alphaanimals,0.30000001192092896,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.5,left claw:4/2|right claw:4/2|?:5/2|head:2/2,0.8500000238418579,5,200.0,8.33
AA_TarGuzzler,Alpha Animals,sarg.alphaanimals,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.0,left claw:8/1.5|right claw:8/1.5|gaping maw:20/2|head:5/2,0.6499999761581421,2,30.0,5.0
AA_TeratogenicOriginator,Alpha Animals,sarg.alphaanimals,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),16.67,tentacles:20/1.2000000476837158,0.5,0.6000000238418579,12.0,3.33
AA_Terramorph,Alpha Animals,sarg.alphaanimals,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.38,fangs:14/2.5999999046325684|head:4/1.649999976158142,0.6499999761581421,1.7999999523162842,40.0,3.59
AA_TetraSlug,Alpha Animals,sarg.alphaanimals,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),16.36,body:27/1.649999976158142,0.699999988079071,0.6000000238418579,12.0,3.27
AA_Thermadon,Alpha Animals,sarg.alphaanimals,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.38,head claw:14/2.5999999046325684|head:10/2,0.8999999761581421,5,40.0,3.59
AA_Thunderbeast,Alpha Animals,sarg.alphaanimals,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),13.33,horn:20/1.5|?:18/2|head:3/1.649999976158142,0.6499999761581421,4,40.0,8.89
AA_Thunderox,Alpha Animals,sarg.alphaanimals,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.77,battleram:15/2.5999999046325684|runehorn:15/2.5999999046325684|left hoof:8/2|right hoof:8/2|?:10/2,0.6000000238418579,4,24.0,2.31
AA_UnblinkingEye,Alpha Animals,sarg.alphaanimals,7,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),13.51,?:25/1.850000023841858,0.800000011920929,2,8.6,1.93
AA_Wildpawn,Alpha Animals,sarg.alphaanimals,1.399999976158142,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.5,left paw:11/2|right paw:11/2|?:6/1.649999976158142|head:3/1.649999976158142,0.75,4,42.9,3.93
AA_Wildpod,Alpha Animals,sarg.alphaanimals,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),11.5,left paw:23/2|right paw:23/2|?:15/1.649999976158142|head:6/1.649999976158142,0.949999988079071,3,15.0,2.88
AA_WindBeast,Alpha Animals,sarg.alphaanimals,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),13.33,horn:20/1.5|?:18/2|head:3/1.649999976158142,0.6499999761581421,4.75,40.0,8.89
AG_OcularSlinger,Alpha Genes,sarg.alphagenes,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),13.33,left pincer:20/1.5|right pincer:20/1.5|?:15/2|head:4/2,0.8999999761581421,4,24.0,5.33
AM_Dryad_Corruptor,Alpha Memes,sarg.alphamemes,0.6669999957084656,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.5,left claw:8/2|right claw:8/2|?:9/2|head:4/2,0,3,90.0,6.75
AM_Dryad_Ocular,Alpha Memes,sarg.alphamemes,0.6669999957084656,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.5,left claw:8/2|right claw:8/2|?:9/2|head:4/2,0,4,90.0,6.75
AM_Dryad_Spitter,Alpha Memes,sarg.alphamemes,0.6499999761581421,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.5,left claw:8/2|right claw:8/2|?:9/2|head:4/2,0,2.5,92.3,6.92
AM_Dryad_Tumorous,Alpha Memes,sarg.alphamemes,0.6669999957084656,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.5,left claw:8/2|right claw:8/2|?:9/2|head:4/2,0,2,90.0,6.75
AM_Dryad_Unstable,Alpha Memes,sarg.alphamemes,0.6499999761581421,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.5,left claw:8/2|right claw:8/2|?:9/2|head:4/2,0,3.200000047683716,92.3,6.92
AM_UnshackledDryad,Alpha Memes,sarg.alphamemes,0.6669999957084656,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.5,left claw:8/2|right claw:8/2|?:9/2|head:4/2,0.44999998807907104,3,90.0,6.75
Acklay,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,3,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.0,?:20/2|?:20/2|teeth:14/1.399999976158142|head:10/2.4000000953674316,0.949999988079071,5,20.0,3.33
Aiwha,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,3,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.5,tail:8/2|head:15/2,0.6000000238418579,3,20.0,2.5
Akk,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,3,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.0,teeth:20/2|tail:8/2|head:15/2,0.30000001192092896,5,20.0,3.33
Alligator,Odyssey,ludeon.rimworld.odyssey,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),8.46,left claw:12/2|right claw:12/2|?:22/2.5999999046325684|head:8/2,1,2.799999952316284,40.0,5.64
AlligatorMan,Beasts of the Rim (Continued),mlie.beastsoftherim,1,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),9.1,left fist:8.199999809265137/2|right fist:8.199999809265137/2|teeth:18.200000762939453/2|head:5/2,1,4.840000152587891,60.0,9.1
Alpaca,Core,ludeon.rimworld,1,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.0,left hoof:7.300000190734863/2|right hoof:7.300000190734863/2|?:8/2|head:7/2,0.25,4.099999904632568,60.0,4.0
AlphaThrumbo,Odyssey,ludeon.rimworld.odyssey,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),17.0,horn:34/2|?:42/2.5999999046325684|left foot:28/2.5999999046325684|right foot:28/2.5999999046325684|head:26/2,0.9900000095367432,6,12.0,3.4
Alphabeaver,Core,ludeon.rimworld,0.44999998807907104,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.25,left claw:7.199999809265137/2|right claw:7.199999809265137/2|?:8.5/2|head:3/2,1,3.700000047683716,133.3,9.44
Andrewsarchus,Megafauna,spino.megafauna,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),13.68,left claw:18/1.5499999523162842|right claw:18/1.5499999523162842|?:26/1.899999976158142,1,4.800000190734863,12.0,2.74
Anooba,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.949999988079071,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),8.0,left paw:10.899999618530273/2|right paw:10.899999618530273/2|?:16/2|head:6/2,0.8500000238418579,5,63.2,8.42
Armadillo,Beasts of the Rim (Continued),mlie.beastsoftherim,0.550000011920929,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.0,left claw:8/2|right claw:8/2|?:10/2.5999999046325684|head:5/2,1,3.5,109.1,7.27
Arthropleura,Megafauna,spino.megafauna,3.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.88,?:13/1.649999976158142,0.6000000238418579,3.5,17.1,2.25
Aurochs,Megafauna,spino.megafauna,3,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),13.33,left hoof:10/1.649999976158142|right hoof:10/1.649999976158142|horn:18/1.350000023841858|head:15/1.649999976158142,1,4.699999809265137,20.0,4.44
BI_Queen,Better Infestations (Continued),zal.betterinfestations,1.7999999523162842,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),9.0,head claw:20/2.5999999046325684|head:18/2|mandibles:16/1.7999999523162842,1,3.5,33.3,5.0
BMT_AaroxisDendoria,Biomes! Caverns,biomesteam.biomescaverns,1,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.0,mandibles:6/2|head:5.199999809265137/2,0.30000001192092896,2,60.0,3.0
BMT_AaroxisDendoriaLarvae,Biomes! Caverns,biomesteam.biomescaverns,0.800000011920929,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.0,mandibles:10/2|head:8/2,0.15000000596046448,2,75.0,6.25
BMT_AaroxisDendoriaPupa,Biomes! Caverns,biomesteam.biomescaverns,1,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),UNMEASURED,,1,0,60.0,
BMT_AcidSlug,Biomes! Caverns,biomesteam.biomescaverns,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),14.0,head:28/2,0.949999988079071,1.5,15.0,3.5
BMT_BarbedPangolin,Biomes! Polluted Lands,biomesteam.biomespollutedlands,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),15.0,left claw:13/2.5|right claw:13/2.5|tonguelash:15/1,0.6000000238418579,3.5999999046325684,30.0,7.5
BMT_Basilisk,Biomes! Caverns,biomesteam.biomescaverns,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.0,left claw:8/2|right claw:8/2|?:10/2.5999999046325684|head:5/2,0.8500000238418579,4.599999904632568,40.0,2.67
BMT_Batbird,Biomes! Caverns,biomesteam.biomescaverns,0.25,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.86,claws:4/1.399999976158142|claws:4/1.399999976158142|?:5/2|head:2/1.7999999523162842,0.949999988079071,4,240.0,11.43
BMT_BeardedYak,Biomes! Caverns,biomesteam.biomescaverns,2.0999999046325684,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.0,left hoof:10/2|right hoof:10/2|?:10/2|head:13/2.5999999046325684,0.75,5,28.6,2.38
BMT_BiliousVarog,Biomes! Polluted Lands,biomesteam.biomespollutedlands,2.4000000953674316,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.0,left claw:8/2.5999999046325684|right claw:8/2.5999999046325684|?:10/2|head:5/2,0.8500000238418579,3,25.0,2.08
BMT_BloodletterPetrel,Biomes! Polluted Lands,biomesteam.biomespollutedlands,0.3199999928474426,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.67,claws:4/3|beak:7/1.5|head:2/1.7999999523162842,0.75,3,187.5,14.58
