tile,lat,long,biome,elevation,temperature,rainfall,hilliness,swampiness,pollution
365,43.7212,-40.1792,BiomeGRimworld,79,7.6,60,Flat,0,0
366,44.0117,-33.983,BiomeGRimworld,15,6.9,107,Mountainous,0,0
367,47.3974,-43.8278,Desert,36,4,159,Flat,0,0
368,51.6375,-40.8436,Glowforest,565,-2.7,122,Flat,0,0
369,51.9906,-33.7165,BiomeGRimworld,90,0.2,92,Flat,0,0
370,48.0455,-30.6167,BiomeGRimworld,147,3.6,116,Flat,0,0
371,35.9802,-33.8911,Desert,45,14.5,489,Impassable,0,0
372,31.9718,-31.1378,AB_GelatinousSuperorganism,105,17.2,885,SmallHills,0.0157,0
373,40.0248,-31.0754,Desert,43,11.1,153,Mountainous,0,0
374,39.8713,-25.3839,Ocean,-122,11.7,310,Flat,0,0
375,35.6921,-23.1151,Ocean,-9,13.3,583,Flat,0,0
376,31.8275,-25.9985,Ocean,-69,16.9,814,Flat,0.1216,0
377,26.0182,-53.8984,Ocean,-94,18.9,1917,Flat,0.3294,0
378,26.8227,-48.8265,BiomeGRuquoise,668,15.7,2202,SmallHills,0.1922,0
379,18.5926,-52.0075,Ocean,-38,23.3,2590,Flat,0.1098,0
380,21.8659,-55.372,Ocean,-223,20.8,2453,Flat,0.0627,0
381,19.2084,-47.2453,Volcano,109,24.9,2319,Mountainous,0,0
382,23.2821,-45.5622,BiomeAreeb,1235,13.9,2349,Flat,0,0
383,23.7026,-40.6398,AB_OcularForest,301,21,3202,Flat,0.2824,0
384,27.7928,-38.6219,ZBiome_Grasslands,172,20.3,1742,Mountainous,0,0
385,27.9533,-33.5618,BiomeMist,6,20,1173,Flat,0.1216,0
386,23.9468,-30.9123,ZBiome_Grasslands,54,21,1405,SmallHills,0.3373,0
387,19.9061,-37.7269,AB_OcularForest,61,24.2,2579,Flat,0.0706,0
388,19.9873,-33.0272,Ocean,-38,23.5,1869,Flat,0.2549,0
389,-7.8323,-16.35,Ocean,-441,27.9,2052,Flat,0.4627,0
390,-11.798,-18.7411,Ocean,-493,26.7,1350,Flat,0.3333,0
391,-15.3428,-11.7906,Ocean,-337,24.3,899,Flat,0.0863,0
392,-15.5827,-16.5021,Ocean,-447,24.8,679,Flat,0,0
393,-11.441,-9.3897,Ocean,-253,27,1219,Flat,0.0118,0
394,-7.7148,-11.6961,Ocean,-113,28.8,1713,Flat,0.051,0
395,-3.828,-9.3498,AB_GallatrossGraveyard,102,27.7,1865,Flat,0.0745,0
396,0,-11.6704,PoisonForest,249,29.1,2258,Flat,0.1647,0
397,-3.7503,-4.6794,AB_GallatrossGraveyard,46,28.3,2149,Flat,0.0196,0
398,0,-2.3416,Ocean,-36,30.4,2538,Flat,0.1137,0
399,3.7503,-4.6794,Volcano,31,29.7,2290,Mountainous,0,0
400,3.828,-9.3498,AB_GallatrossGraveyard,301,28.6,2196,Flat,0.0941,0
401,7.9888,-25.5527,Ocean,-224,28.4,946,Flat,0.6039,0
402,11.9156,-23.3722,AridShrubland,125,27.1,670,Flat,0,0
403,16.0039,-30.437,Ocean,-96,24.3,1280,Flat,0.2588,0
404,15.9127,-25.8424,BiomeGRuquoise,35,24.9,835,LargeHills,0,0
405,12.0499,-32.4699,Ocean,-221,26.2,1102,Flat,0.4275,0
406,8.031,-30.0722,Ocean,-382,27.8,982,Flat,0.4078,0
407,7.7148,-11.6961,BiomeGRuquoise,935,23.3,1322,Flat,0,0
408,7.8323,-16.35,BiomeToxlands,365,28.5,954,Flat,0.1098,1
409,11.798,-18.7411,AB_GallatrossGraveyard,435,26.8,800,LargeHills,0,0
410,15.5827,-16.5021,BiomeGrindland,944,20.1,1258,Flat,0,0
411,15.3428,-11.7906,ZBiome_Grasslands,843,22.2,1479,Flat,0,0
412,11.441,-9.3897,AB_GallatrossGraveyard,415,27,2026,Flat,0.0196,0
413,4.0266,-32.2104,Ocean,-374,28,789,Flat,0.0314,0
414,0,-29.9587,Ocean,-470,28.4,724,Flat,0,0
415,0,-38.6951,Ocean,-469,27.6,612,Flat,0,0
416,4.0296,-36.5864,Ocean,-444,28.3,1023,Flat,0.4471,0
417,-4.0296,-36.5864,Ocean,-463,27.4,173,Flat,0,0
418,-4.0266,-32.2104,Ocean,-490,27.9,413,Flat,0,0
419,-8.031,-30.0722,Ocean,-487,27.4,605,Flat,0,0
420,-7.9888,-25.5527,Ocean,-493,26.6,489,Flat,0,0
421,-11.9156,-23.3722,Ocean,-492,25.5,580,Flat,0,0
422,43.7212,40.1792,Scarlands,35,7.3,790,LargeHills,0,0.05
423,47.3974,43.8278,Ocean,-141,5.9,494,Flat,0,0
424,51.9906,33.7165,Wasteland,319,0.5,294,Flat,0,0.05
425,51.6375,40.8436,Wasteland,84,2.9,253,Impassable,0,0.05
426,48.0455,30.6168,Wasteland,53,5.2,670,Flat,0,0.05
427,44.0117,33.983,Wasteland,259,7,1073,LargeHills,0,0.05
428,42.2006,52.4741,Ocean,-85,10,389,Flat,0,0
429,40.9853,58.4253,Ocean,-361,11.7,382,Flat,0,0
430,46.5592,50.3605,Ocean,-25,7.9,330,Flat,0,0
431,49.7877,54.7694,Desert,9,4.9,164,Flat,0,0
432,48.3275,61.344,Ocean,-159,5.2,151,Flat,0,0
433,43.8987,62.8324,Ocean,-318,10,208,Flat,0,0
434,40.0248,31.0753,Wasteland,436,6.9,1310,Mountainous,0,0.05
435,35.9802,33.8911,BiomeGRuquoise,463,9,1271,SmallHills,0.2235,0
436,35.6921,23.1151,Wasteland,660,9.4,1602,Flat,0.0078,0.05
437,39.8713,25.3839,Wasteland,682,5.1,1091,Flat,0.0431,0.05
438,31.8275,25.9985,ZBiome_Grasslands,450,13.2,1540,Flat,0.1804,0
439,31.9718,31.1378,Wasteland,676,9.4,1566,Flat,0.149,0.05
440,27.9533,33.5618,BiomeGRuquoise,1660,4.3,858,SmallHills,0,0
441,27.7928,38.6219,BiomeGRimethyst,739,12.7,1173,Flat,0.0549,0
442,23.9468,30.9123,BiomeMist,1673,7.3,1234,Flat,0,0
443,19.9873,33.0272,Wasteland,1824,6.2,1123,Flat,0,0.05
444,19.9061,37.7269,AB_MycoticJungle,481,17.1,2114,SmallHills,0.051,0
445,23.7026,40.6398,BiomeGrindland,740,14.1,1917,Impassable,0,0
446,23.2821,45.5622,Ocean,-97,18,2201,Flat,0.0667,0
447,26.8227,48.8265,Ocean,-138,17.1,2100,Flat,0.1647,0
448,18.5926,52.0075,Ocean,-348,20.4,2047,Flat,0.9333,0
449,19.2084,47.2453,BiomeGRimberlands,215,19.4,1993,LargeHills,0,0
450,21.8659,55.372,Ocean,-416,20.3,2095,Flat,0.4902,0
451,26.0182,53.8984,Ocean,-374,18.5,2228,Flat,0.1804,0
452,29.2312,57.5097,Ocean,-396,18,1634,Flat,0.1176,0
453,33.516,55.9949,Ocean,-292,15.2,1701,Flat,0.0196,0
454,36.6094,59.9478,Ocean,-250,14.2,784,Flat,0.0118,0
455,35.1232,65.4001,Ocean,-464,14.3,988,Flat,0.2588,0
456,28.002,62.6317,Ocean,-487,18.4,1565,Flat,0.0431,0
457,-7.9888,25.5527,Ocean,-234,32.6,2342,Flat,0.1451,0
458,-11.9156,23.3722,Ocean,-348,31.2,1942,Flat,0.1255,0
459,-8.031,30.0722,Ocean,-349,32.1,2683,Flat,0.1451,0
460,-7.8323,16.35,Volcano,221,31.3,2344,Impassable,0,0
461,-7.7148,11.6961,AB_GallatrossGraveyard,51,31.4,1990,LargeHills,0,0
462,-11.798,18.7411,Ocean,-228,29.4,2121,Flat,0.1137,0
463,-15.5827,16.5021,Ocean,-339,26.2,1683,Flat,0.0784,0
464,-15.3428,11.7906,Ocean,-260,25.1,899,Flat,0.0275,0
465,-11.441,9.3897,Ocean,-174,28.6,1271,Flat,0.149,0
466,0,11.6704,AB_PyroclasticConflagration,44,32.8,2967,Flat,0.302,0
467,3.828,9.3498,Ocean,-173,31.9,2965,Flat,0.0824,0
468,-3.828,9.3498,AB_PyroclasticConflagration,182,31.6,1439,Flat,0.5765,0
469,-3.7503,4.6794,AB_GallatrossGraveyard,36,29.2,1657,Flat,0.3647,0
470,0,2.3416,Ocean,-27,29.7,1862,Flat,0.302,0
471,3.7503,4.6794,Ocean,-19,30.7,2321,Flat,0.149,0
472,7.8323,16.35,BiomeAreeb,15,31.5,3646,Flat,0.4275,0
473,11.798,18.7411,BiomeAreeb,406,26.9,4288,Flat,0.3176,0
474,7.7148,11.6961,Ocean,-94,31.9,2731,Flat,0.3843,0
475,11.441,9.3897,Ocean,-28,29.4,2689,Flat,0.0235,0
476,15.3428,11.7906,AB_OcularForest,9,27.5,3392,Flat,0.2588,0
477,15.5827,16.5021,AB_MycoticJungle,606,22.8,3442,Flat,0.3373,0
478,7.9888,25.5527,AB_OcularForest,694,25.9,3280,Flat,0.0941,0
479,8.031,30.0722,AB_MycoticJungle,862,23.1,2215,Flat,0,0
480,11.9156,23.3722,AB_OcularForest,835,22,3425,LargeHills,0,0
481,15.9127,25.8424,AB_OcularForest,997,17.4,2134,Flat,0,0
482,16.0039,30.437,BiomeGRimberlands,771,18.5,1929,Flat,0,0
483,12.0499,32.4699,BiomeGRimberlands,386,24.8,1623,Flat,0.051,0
484,-4.0266,32.2104,Ocean,-286,32,2511,Flat,0.0275,0
485,0,29.9587,PoisonForest,17,32.7,2459,Flat,0.2588,0
486,4.0266,32.2104,BiomeToxlands,427,28.5,2412,Flat,0.3451,1
487,4.0296,36.5864,Ocean,-14,27.7,1785,Flat,0.2863,0
488,0,38.6951,Ocean,-308,27.6,1756,Flat,0.2392,0
489,-4.0296,36.5864,Ocean,-398,29.8,2107,Flat,0.051,0
490,29.9458,0,BiomeGrindland,1072,12.2,1835,Flat,0,0
491,31.1548,1.9689,AB_GallatrossGraveyard,678,14.7,1937,Flat,0.1098,0
492,33.1446,1.2435,BiomeMist,746,12.8,1404,Flat,0.0078,0
493,31.1548,-1.9689,ZBiome_Grasslands,720,14.4,1657,Flat,0.0627,0
494,33.1446,-1.2435,BiomeToxlands,558,14.2,1287,Flat,0.2196,1
495,66.7712,-3.3701,Ocean,-178,-12.6,151,Flat,0,0
496,66.7712,3.3701,Ocean,-294,-12.6,148,Flat,0,0
497,68.9276,-7.3739,Ocean,-326,-14.9,157,Flat,0,0
498,71.3439,-4.1161,Ocean,-337,-17.8,134,Flat,0,0
499,68.9276,7.3739,IceSheet,30,-15.5,146,Flat,0,0
500,71.3439,4.1161,Ocean,-106,-17.3,126,Flat,0,0
501,33.6243,-47.5164,ZBiome_Grasslands,639,11.2,1399,Flat,0.1608,0
502,32.6439,-44.5672,BiomeGrindland,787,11.1,1159,Flat,0,0
503,36.2205,-48.0384,BiomeGRimberlands,110,12.7,1299,Flat,0.4392,0
504,37.885,-45.4431,BiomeMist,269,10.9,675,Flat,0,0
505,34.2202,-42.0425,ZBiome_Grasslands,323,14,910,Flat,0.3529,0
506,36.8619,-42.3924,BiomeMist,116,12.6,698,LargeHills,0,0
507,1.3156,-18.6106,Ocean,-77,28.3,879,Flat,0.0588,0
508,2.6448,-20.9126,Ocean,-261,28.1,670,Flat,0,0
509,-1.3285,-23.1923,Ocean,-359,27.5,1162,Flat,0.3373,0
510,1.3285,-23.1923,Ocean,-408,27.6,956,Flat,0.4784,0
511,-2.6448,-20.9126,Ocean,-379,27,1381,Flat,0.2627,0
512,-1.3156,-18.6106,Ocean,-146,27.4,1448,Flat,0.1647,0
513,34.2202,42.0425,BiomeMist,5,13.3,1861,Mountainous,0,0
514,36.8619,42.3924,Ocean,-12,12,1575,Flat,0.7961,0
515,32.6439,44.5672,Ocean,-120,14.2,1736,Flat,0.2,0
516,33.6243,47.5164,Ocean,-275,13.7,1811,Flat,0.1529,0
517,36.2205,48.0384,Ocean,-186,12.8,1237,Flat,0.1294,0
518,37.885,45.4431,Ocean,-141,12.1,1279,Flat,0.2824,0
519,1.3285,23.1923,AB_OcularForest,832,27.3,2669,Mountainous,0,0
520,-1.3285,23.1923,AB_OcularForest,127,31.5,2997,Flat,0.0902,0
521,-2.6448,20.9126,AB_PyroclasticConflagration,713,28.1,2928,Flat,0.1137,0
522,-1.3156,18.6106,AB_PyroclasticConflagration,294,32.1,2508,LargeHills,0,0
523,1.3156,18.6106,AB_PyroclasticConflagration,221,32.9,2777,Mountainous,0,0
524,2.6448,20.9126,AB_OcularForest,761,28.7,2764,Flat,0,0
525,77.4187,-79.4044,Ocean,-332,-25.1,90,Flat,0,0
526,79.8663,-76.7533,Ocean,-296,-26.7,75,Flat,0,0
527,56.6913,-53.432,BiomeGRimonade,299,-8.2,598,Flat,0,0
528,56.0122,-49.0845,BiomeArcticOasis,782,-10.6,359,LargeHills,0,0
529,59.203,-54.7087,BiomeArcticOasis,242,-10.8,644,Flat,0,0
530,61.1366,-51.2086,BiomeArcticOasis,80,-11.4,515,Flat,0,0
531,57.7898,-45.5098,BiomeArcticOasis,571,-10.7,259,SmallHills,0,0
532,60.397,-46.3122,BiomeArcticOasis,107,-10.3,291,Flat,0,0
533,79.8663,76.7533,SeaIce,-313,-25.7,70,Flat,0,0
534,77.4187,79.4044,SeaIce,-290,-23.5,84,Flat,0,0
535,60.3969,46.3122,Ocean,-27,-4.7,74,Flat,0,0
536,61.1367,51.2086,Glowforest,87,-6.6,85,Flat,0,0
537,57.7898,45.5098,Glowforest,326,-2.7,59,Flat,0,0
538,56.0122,49.0845,Glowforest,507,-3.2,59,LargeHills,0,0
539,56.6913,53.432,Glowforest,443,-3.6,59,Flat,0,0
540,59.203,54.7087,Glowforest,136,-5.2,67,Mountainous,0,0
541,-9.86,2.345,Ocean,-158,27.2,1099,Flat,0.2,0
542,-12.3623,2.3498,Ocean,-169,26.3,1100,Flat,0.1098,0
543,-13.5969,0,Ocean,-208,25.6,1061,Flat,0.051,0
544,-12.3623,-2.3498,Ocean,-232,25.6,1246,Flat,0.0392,0
545,-8.5912,0,Ocean,-184,27.4,1220,Flat,0.0941,0
546,-9.86,-2.345,Ocean,-213,26.5,1352,Flat,0.051,0
547,48.0268,-14.0316,Wasteland,65,4.8,682,Impassable,0,0.05
548,49.7858,-16.7399,Wasteland,96,1.8,487,Mountainous,0,0.05
549,46.3296,-21.3323,BiomeGRuby,73,5.2,169,Flat,0,0
550,48.9184,-20.5675,Wasteland,156,2.4,275,LargeHills,0,0.05
551,44.7011,-18.6205,Ocean,-158,7.1,261,Flat,0,0
552,45.5362,-15.1288,Ocean,-114,7,570,Flat,0,0
553,24.9881,-23.8242,AB_GallatrossGraveyard,318,18.1,855,Flat,0.2706,0
554,26.1705,-21.3791,BiomeMist,545,16.1,1105,Mountainous,0,0
555,22.3486,-23.8204,ZBiome_Grasslands,206,19.9,568,Flat,0,0
556,20.9286,-21.4266,Volcano,163,21.4,508,Mountainous,0,0
557,22.1011,-19.0503,BiomeGRimethyst,295,19.9,764,Mountainous,0,0
558,24.7021,-19.0013,ZBiome_Grasslands,420,17.9,1118,Flat,0.2275,0
559,9.86,-2.345,Volcano,539,27.5,2066,Mountainous,0,0
560,12.3623,-2.3498,AB_GallatrossGraveyard,321,27.9,1692,SmallHills,0.051,0
561,9.86,2.345,AB_GelatinousSuperorganism,71,30.7,1928,Flat,0.149,0
562,8.5912,0,BiomeGRimerald,217,31,2210,Flat,0.1961,0
563,12.3623,2.3498,AB_GallatrossGraveyard,134,28.9,1811,Flat,0.0353,0
564,13.5969,0,AB_GallatrossGraveyard,249,28,1808,Flat,0.0549,0
565,44.7011,18.6205,BiomeGRuquoise,141,8.5,848,SmallHills,0.1843,0
566,46.3296,21.3323,Ocean,-86,7.2,845,Flat,0.3647,0
567,45.5362,15.1288,BiomeGRuquoise,213,7.9,758,Flat,0.0784,0
568,48.0268,14.0316,Ocean,-9,5.9,719,Flat,0,0
569,49.7858,16.7399,Ocean,-44,4.8,506,Flat,0,0
570,48.9183,20.5675,Ocean,-25,4.8,699,Flat,0,0
571,20.9286,21.4266,ZBiome_Grasslands,1699,11,1730,Flat,0,0
572,22.1011,19.0503,AB_GallatrossGraveyard,1543,12.6,1990,Flat,0,0
573,24.7021,19.0013,AB_MycoticJungle,802,17.4,2444,Flat,0,0
574,26.1705,21.3791,Scarlands,1051,13.4,1861,Mountainous,0,0.05
575,22.3486,23.8204,BiomeGrindland,792,16.7,1940,Flat,0,0
576,24.9881,23.8242,Wasteland,1429,9.7,1506,Mountainous,0,0.05
577,13.1177,43.7588,ZBiome_Grasslands,177,22.2,1121,Flat,0.0431,0
578,14.5479,41.6441,AB_PyroclasticConflagration,537,18.9,905,Flat,0.0196,0
579,10.7173,38.9955,AB_GallatrossGraveyard,472,22.4,869,Flat,0.0431,0
580,13.3475,39.2219,AB_GallatrossGraveyard,370,21.3,854,Flat,0.0196,0
581,9.3317,41.1115,BiomeGRuquoise,265,24.5,1114,SmallHills,0.1373,0
582,10.5335,43.4538,ZBiome_Grasslands,206,23.8,987,Flat,0.098,0
583,9.3317,-41.1115,Ocean,-389,28.7,2585,Flat,0.2745,0
584,10.7173,-38.9955,Ocean,-210,28.9,2355,Flat,0.2549,0
585,10.5335,-43.4538,Ocean,-355,28,2486,Flat,0.3569,0
586,13.1177,-43.7588,Ocean,-233,27.4,2422,Flat,0.2667,0
587,14.5479,-41.6441,Ocean,-74,26.8,2447,Flat,0.1961,0
588,13.3475,-39.2219,Ocean,-195,27.5,2530,Flat,0.3216,0
589,64.2004,-75.2641,Ocean,-402,-14.5,412,Flat,0,0
590,64.4371,-69.7572,Ocean,-270,-14.9,450,Flat,0,0
591,66.0349,-79.2968,Ocean,-331,-14.5,331,Flat,0,0
592,68.3687,-77.8798,Ocean,-393,-17,271,Flat,0,0
593,66.6833,-67.2283,Ocean,-134,-16.9,357,Flat,0,0
594,68.7997,-71.1944,Ocean,-247,-18.4,265,Flat,0,0
595,51.2861,-74.2594,Ocean,-452,-2.3,1050,Flat,0.3216,0
596,53.4261,-76.0294,Ocean,-446,-4.5,1135,Flat,0.1843,0
597,55.577,-73.8408,Ocean,-411,-7.2,1030,Flat,0.3608,0
598,55.5596,-69.6002,Ocean,-365,-7.2,833,Flat,0.1608,0
599,51.1803,-70.3058,Ocean,-484,-3.2,1039,Flat,0.1137,0
600,53.2985,-67.8588,Ocean,-389,-5.2,938,Flat,0.1882,0
601,66.0349,79.2968,Ocean,-359,-16.5,142,Flat,0,0
602,68.3687,77.8798,Ocean,-347,-18.6,141,Flat,0,0
603,68.7997,71.1944,Ocean,-215,-18,157,Flat,0,0
604,66.6833,67.2283,Ocean,-173,-15,192,Flat,0,0
605,64.4371,69.7572,Ocean,-216,-13,190,Flat,0,0
606,64.2004,75.2641,Ocean,-302,-14.3,154,Flat,0,0
607,55.5596,69.6002,Ocean,-224,-4.8,94,Flat,0,0
608,55.577,73.8408,Ocean,-297,-5,119,Flat,0,0
609,53.2985,67.8588,Ocean,-174,-2.4,97,Flat,0,0
610,51.1803,70.3058,Ocean,-163,0,99,Flat,0,0
611,51.2861,74.2594,Ocean,-297,-0.2,78,Flat,0,0
612,53.4261,76.0294,Ocean,-317,-2.7,119,Flat,0,0
613,35.3259,-10.1554,BiomeGRuquoise,145,15.1,1360,Flat,0.3373,0
614,37.0113,-12.2677,BiomeGRimberlands,170,14.4,1242,SmallHills,0.4,0
615,36.171,-15.1706,BiomeGRimberlands,191,14.8,1175,Flat,0.451,0
616,33.6122,-15.6921,ZBiome_Grasslands,320,15.6,1494,LargeHills,0,0
617,32.0104,-13.4431,ZBiome_Grasslands,343,16.2,1617,Flat,0.3608,0
618,32.8852,-10.7979,BiomeGRuquoise,403,15.1,1466,Flat,0.302,0
619,23.8812,-9.3971,BiomeGrindland,849,15.1,1583,Flat,0,0
620,24.8915,-7.0099,ZBiome_Grasslands,1197,12,1468,Flat,0,0
621,21.4047,-9.4711,ZBiome_Grasslands,439,20.1,1578,Flat,0.0706,0
622,20.018,-7.1269,BiomeGrindland,709,19.3,1632,Mountainous,0,0
623,21.1251,-4.7595,BiomeGRimphire,222,22.8,1635,SmallHills,0.0353,0
624,23.5222,-4.7191,AB_GallatrossGraveyard,481,19.4,2000,SmallHills,0.298,0
625,21.1251,4.7595,AB_MycoticJungle,304,24,2829,Flat,0.1137,0
626,23.5222,4.7191,AB_MycoticJungle,525,20.5,2938,Flat,0.1765,0
627,20.018,7.1269,AB_GelatinousSuperorganism,93,25.4,3088,SmallHills,0.1333,0
628,21.4047,9.4711,BiomeAreeb,217,24.6,3486,Flat,0.251,0
629,23.8812,9.3971,BiomeMist,666,19.4,3408,Flat,0.3412,0
630,24.8915,7.0099,BiomeAreeb,1369,13.3,2587,Flat,0,0
631,40.8182,1.6505,ZBiome_Grasslands,150,13.9,579,Flat,0,0
632,42.7944,3.4718,BiomeMist,151,11.8,704,Flat,0,0
633,40.8182,-1.6505,ZBiome_Grasslands,14,13.1,723,Flat,0,0
634,42.7944,-3.4718,BiomeGRuquoise,108,11.4,825,Flat,0.102,0
635,44.9726,1.8338,Wasteland,11,9.7,870,Flat,0.1569,0.05
636,44.9726,-1.8338,BiomeGRuquoise,100,9.3,850,Flat,0.0471,0
637,32.0104,13.4431,Wasteland,1492,6.9,1256,Impassable,0,0.05
638,32.8852,10.7979,Wasteland,1591,5.8,1217,LargeHills,0,0.05
639,35.3259,10.1554,BiomeGrindland,717,11.9,1362,LargeHills,0,0
640,37.0113,12.2677,Scarlands,607,10.7,1211,Flat,0.3686,0.05
641,33.6122,15.6921,BiomeGrindland,860,11.4,1718,Flat,0,0
642,36.171,15.1706,ZBiome_Grasslands,699,10.4,1575,Flat,0.149,0
643,12.1958,52.8555,Ocean,-429,26,695,Flat,0,0
644,12.1958,-52.8555,Ocean,-362,27.2,2421,Flat,0.0039,0
645,73.3355,-33.3404,Ocean,-249,-19.3,125,Flat,0,0
646,74.4631,-41.7399,Ocean,-259,-20.6,122,Flat,0,0
647,70.0785,-46.0395,Ocean,-88,-16.1,197,Flat,0,0
648,72.679,-48.1633,Ocean,-109,-18.8,147,Flat,0,0
649,69.1452,-39.2414,Ocean,-86,-15.5,140,Flat,0,0
650,70.6513,-33.1221,Ocean,-179,-16,118,Flat,0,0
651,61.2609,-28.5413,Ocean,-322,-7.9,135,Flat,0,0
652,62.3924,-23.478,Ocean,-156,-8.4,193,Flat,0,0
653,58.6116,-29.041,Ocean,-135,-6,113,Flat,0,0
654,57.1578,-25.2111,Ocean,-47,-4.9,134,Flat,0,0
655,58.164,-20.6043,Ocean,-130,-5.9,177,Flat,0,0
656,60.7357,-19.3965,Ocean,-102,-7.6,178,Flat,0,0
657,80.5659,7.8124,SeaIce,-137,-26.1,69,Flat,0,0
658,82.5426,19.87,SeaIce,-161,-28.2,69,Flat,0,0
659,80.5659,-7.8124,SeaIce,-258,-26.4,68,Flat,0,0
660,82.5426,-19.87,SeaIce,-186,-28.6,68,Flat,0,0
661,85.1531,-14.9786,SeaIce,-258,-31.2,69,Flat,0,0
662,85.1531,14.9786,SeaIce,-267,-31.1,71,Flat,0,0
663,70.6512,33.1221,Ocean,-171,-16.9,81,Flat,0,0
664,69.1452,39.2414,Ocean,-95,-14.7,109,Flat,0,0
665,73.3355,33.3404,Ocean,-97,-19.2,103,Flat,0,0
666,74.4631,41.7399,Ocean,-1,-19.9,115,Flat,0,0
667,72.679,48.1633,IceSheet,136,-18.2,138,Flat,0,0
668,70.0785,46.0395,Ocean,-51,-15.4,173,Flat,0,0
669,55.5156,-4.7495,Ocean,-195,-1.1,249,Flat,0,0
670,57.7917,-2.5196,Ocean,-256,-3.4,144,Flat,0,0
671,53.4248,2.2552,Glowforest,43,-0.2,284,SmallHills,0,0
672,53.4248,-2.2552,Ocean,-141,0.3,310,Flat,0,0
673,55.5156,4.7495,BiomeGRuby,6,-2,203,Flat,0,0
674,57.7917,2.5196,Glowforest,84,-3.4,235,Flat,0,0
675,58.164,20.6043,Glowforest,177,-3.9,122,Flat,0,0
676,60.7357,19.3965,Ocean,-203,-6.1,109,Flat,0,0
677,62.3924,23.478,Ocean,-249,-7.5,80,Flat,0,0
678,61.2609,28.5413,Glowforest,79,-6.6,65,Flat,0,0
679,57.1578,25.2111,Glowforest,52,-2.5,126,Flat,0,0
680,58.6116,29.041,Glowforest,202,-4,90,Flat,0,0
681,44.7457,-53.192,Ocean,-226,4.8,870,Flat,0.102,0
682,47.2758,-53.9544,Ocean,-97,3.5,796,Flat,0.0549,0
683,45.9008,-60.3035,Ocean,-370,3.3,1002,Flat,0.0118,0
684,47.8665,-57.6222,Ocean,-272,2.3,845,Flat,0.0353,0
685,43.4522,-59.3339,Ocean,-387,4.6,1066,Flat,0,0
686,42.8851,-55.8758,Ocean,-316,5.1,860,Flat,0.098,0
687,34.6917,-62.2312,Ocean,-440,11.2,1168,Flat,0.3882,0
688,34.155,-59.0926,Ocean,-433,11.7,1347,Flat,0.1843,0
689,32.757,-64.4284,Ocean,-462,12.9,1276,Flat,0.3569,0
690,30.382,-63.5074,Ocean,-435,14.8,1696,Flat,0.3255,0
691,29.8546,-60.4919,Ocean,-383,15.8,1502,Flat,0.251,0
692,31.6944,-58.2817,Ocean,-410,13.9,1399,Flat,0.2784,0
693,45.2356,-37.129,BiomeGRimworld,226,5.8,101,Flat,0,0
694,46.6797,-33.9428,BiomeGRimworld,128,4.1,134,Mountainous,0,0
695,46.3671,-40.4121,BiomeGRimworld,48,5.1,108,Mountainous,0,0
696,49.0068,-40.634,BiomeGRimworld,307,2,107,Mountainous,0,0
697,50.5411,-37.2664,BiomeGRimworld,295,0.3,130,Flat,0,0
698,49.3402,-33.8567,BiomeGRimworld,140,2,99,Flat,0,0
699,34.6559,-31.1518,ZBiome_Grasslands,32,15.6,546,Flat,0,0
700,33.269,-28.5215,Ocean,-46,16.6,755,Flat,0.0353,0
701,37.3411,-31.1322,Desert,84,13.2,340,Mountainous,0,0
702,38.6398,-28.2961,Ocean,-72,12.5,393,Flat,0,0
703,37.1928,-25.6439,Ocean,-131,12.9,398,Flat,0,0
704,34.5107,-25.8467,Ocean,-144,14.9,619,Flat,0,0
705,23.5299,-53.2501,Ocean,-152,20.4,2211,Flat,0.0627,0
706,25.1839,-51.0694,AB_MycoticJungle,425,18.4,2205,Flat,0.1255,0
707,20.1666,-49.9107,AB_MycoticJungle,287,22.9,2304,Flat,0.1529,0
708,21.0537,-52.6207,Ocean,-170,21.7,2795,Flat,0.102,0
709,21.7314,-47.763,AB_MycoticJungle,790,18.2,2584,Flat,0,0
710,24.2704,-48.2893,BiomeGRimerald,1021,14.8,2262,Flat,0,0
711,22.5244,-38.0367,AB_OcularForest,236,22.3,2687,LargeHills,0,0
712,25.1542,-38.3349,AB_OcularForest,147,20.8,2390,Flat,0.1569,0
713,26.5727,-35.9759,ZBiome_Grasslands,107,20.8,1763,Flat,0.1137,0
714,25.2887,-33.4059,BiomeMist,22,20.7,1660,Flat,0.2,0
715,21.2842,-35.4989,AB_OcularForest,125,23.2,2433,SmallHills,0.098,0
716,22.6326,-33.2274,AB_OcularForest,30,22.2,2248,Impassable,0,0
717,-10.4299,-16.3876,Ocean,-437,27.1,1732,Flat,0.2275,0
718,-13.0144,-16.4381,Ocean,-480,26.6,1080,Flat,0.1137,0
719,-12.8153,-11.7505,Ocean,-267,26.8,989,Flat,0.051,0
720,-14.197,-14.1208,Ocean,-430,25.5,1237,Flat,0.0431,0
721,-10.2717,-11.7191,Ocean,-187,28.1,1356,Flat,0.1059,0
722,-9.0677,-14.0395,Ocean,-217,28.4,1765,Flat,0.2431,0
723,-2.5277,-7.0162,Volcano,125,28.1,2264,Mountainous,0,0
724,-1.2765,-9.3466,Volcano,63,28.3,2118,Impassable,0,0
725,-1.2506,-4.6802,Volcano,76,29,2427,Mountainous,0,0
726,1.2506,-4.6802,BiomeGRimphire,34,29.8,1985,Mountainous,0,0
