biome,defName,label,mod,band,bodySize,commonality,belong,standout,defence,status,reason,promoted
Volcano,ERN_Amaro,amaro,Erin's Final Fantasy Animals,med,1.25,0.4,0.3735,0.6265,0.431,ours,wildlife,0
Volcano,GR_Wolfhorse,wolfhorse,Vanilla Genetics Expanded,large,2.799999952316284,0.18,0.8546,0.1454,0.62,dormant,wildlife,0
Volcano,AA_IronhuskBeetle,ironhusk beetle,Alpha Animals,large,2.5,0.18,0.8811,0.1189,0.6,substituted,"substituted 2026-08-23 — the owner ruled the previous occupant out in his own art review (creature_art_decisions.json, frozen). Band and biome unchanged.",0
Volcano,BMT_Megabat,megabat,Biomes! Caverns,large,2.200000047683716,0.18,0.8228,0.1772,0.605,dormant,wildlife,0
Volcano,BMT_SludgeCrawler,sludgecrawler,Biomes! Polluted Lands,large,2.5999999046325684,0.18,0.8214,0.1786,0.563,dormant,wildlife,0
Volcano,BMT_GiantSnail,giant snail,Biomes! Caverns,large,2.5999999046325684,0.18,0.9058,0.0942,0.573,ours,wildlife,0
Volcano,Uvak,uvak,Star Wars Animal Collection (Continued),huge,3,0.35,0.9085,0.0915,0.625,ours,wildlife,0
Volcano,Tukata,tuk'ata,Star Wars Animal Collection (Continued),huge,4,0.35,0.8922,0.1078,0.95,ours,wildlife,0
Volcano,ChrysalideRancor,chrysalide rancor,Star Wars Animal Collection (Continued),SUPER,8,0.0864,0.5751,0.4249,1.0,ours,wildlife,0
Volcano,BMT_Mole,mole,Biomes! Caverns,small,0.4000000059604645,0.7,0.8641,0.1359,0.56,dormant,wildlife,0
Volcano,AA_BlackSpelopede,black spelopede,Alpha Animals,med,1,0.4,0.8514,0.1486,0.725,dormant,wildlife,0
Volcano,BMT_DarkAxolotl,dark axolotl,Biomes! Caverns,med,1,0.4,0.844,0.156,0.575,dormant,wildlife,0
Volcano,Skalder,skalder,Star Wars Animal Collection (Continued),huge,4,0.35,0.8158,0.1842,0.623,ours,wildlife,0
LavaField,BMT_BrownBat,brown bat,Biomes! Caverns,tiny,0.25,1.0,0.8223,0.1777,0.556,dormant,wildlife,0
LavaField,BMT_GlowBat,bioluminescent bat,Biomes! Caverns,tiny,0.25,1.0,0.7433,0.2567,0.406,ours,wildlife,0
LavaField,BMT_GoetoTadpole,goeto tadpole,Biomes! Caverns,tiny,0.10000000149011612,1.0,0.5718,0.4282,0.403,dormant,wildlife,0
LavaField,AM_Dryad_Spitter,spitter dryad,Alpha Memes,small,0.6499999761581421,0.7,0.5232,0.4768,0.583,dormant,wildlife,0
LavaField,BMT_GoetoToad,goeto toad,Biomes! Caverns,small,0.30000001192092896,0.7,0.5718,0.4282,0.558,ours,wildlife,0
LavaField,GRimTortoise,Colorful tortoise,GRiNDTerra Biomes,small,0.5,0.7,0.5443,0.4557,0.704,foreign,wildlife,0
LavaField,Mott,mott,Star Wars Animal Collection (Continued),small,0.75,0.7,0.5265,0.4735,0.419,ours,wildlife,0
LavaField,Squall,squall,Star Wars Animal Collection (Continued),small,0.30000001192092896,0.7,0.5077,0.4923,0.408,ours,wildlife,0
LavaField,BMT_BloodletterPetrel,bloodletter petrel,Biomes! Polluted Lands,small,0.3199999928474426,0.7,0.9184,0.0816,0.548,dormant,wildlife,0
LavaField,AA_Animalisk,animalisk,Alpha Animals,med,1,0.4,0.928,0.072,0.675,dormant,wildlife,0
LavaField,GR_Wolfscarab,wolfscarab,Vanilla Genetics Expanded,med,0.8500000238418579,0.4,0.9201,0.0799,0.755,dormant,wildlife,0
LavaField,VAEWaste_Toxiguana,toxiguana,Vanilla Animals Expanded — Waste Animals,med,1.399999976158142,0.4,0.8999,0.1001,0.585,dormant,wildlife,0
LavaField,GR_Spidercat,spidercat,Vanilla Genetics Expanded,med,0.8500000238418579,0.4,0.8887,0.1113,0.705,dormant,wildlife,0
LavaField,Massiff,massiff,Star Wars Animal Collection (Continued),med,0.8500000238418579,0.4,0.9619,0.0381,0.611,ours,wildlife,0
LavaField,AA_RaptorShrimp,raptor shrimp,Alpha Animals,med,1.399999976158142,0.4,0.9516,0.0484,0.42,substituted,"substituted 2026-08-23 — the owner ruled the previous occupant out in his own art review (creature_art_decisions.json, frozen). Band and biome unchanged.",0
LavaField,BMT_TripleSnapper,triple snapper,Biomes! Polluted Lands,med,1.399999976158142,0.4,0.8429,0.1571,0.717,dormant,wildlife,0
LavaField,BMT_GiantSlug,giant slug,Biomes! Caverns,large,1.7000000476837158,0.18,0.8075,0.1925,0.509,ours,wildlife,0
LavaField,DA_Snaptoad,giant snaptoad,Dark Ages : Beasts and Monsters,large,2.299999952316284,0.18,0.7903,0.2097,0.607,foreign,wildlife,0
LavaField,BMT_Megapleura,megapleura,Biomes! Caverns,large,2.4000000953674316,0.18,0.7867,0.2133,0.56,ours,wildlife,0
LavaField,AA_NightMule,nightmule,Alpha Animals,large,2.799999952316284,0.18,0.7491,0.2509,0.47,ours,wildlife,0
LavaField,AA_MammothWorm,mammoth worm,Alpha Animals,huge,3,0.0573,0.8565,0.1435,0.842,ours,wildlife,0
LavaField,Dewback,dewback,Star Wars Animal Collection (Continued),huge,3,0.0573,0.8464,0.1536,0.625,ours,wildlife,0
LavaField,Taozin,taozin,Star Wars Animal Collection (Continued),SUPER,6,0.0098,0.558,0.442,0.982,ours,wildlife,0
LavaField,GR_Fleshling,fleshling,Vanilla Genetics Expanded,tiny,0.20000000298023224,1.0,0.6483,0.3517,0.405,dormant,wildlife,0
LavaField,BMT_GastroToad,gastro toad,Biomes! Polluted Lands,small,0.30000001192092896,0.7,0.8201,0.1799,0.548,dormant,wildlife,0
LavaField,BMT_ToxSheep,tox-wool sheep,Biomes! Polluted Lands,small,0.75,0.7,0.7895,0.2105,0.409,dormant,wildlife,0
LavaField,Kybuck,kybuck,Star Wars Animal Collection (Continued),med,1,0.4,0.9235,0.0765,0.425,ours,wildlife,0
LavaField,BMT_CrystalMantis,crystal mimic mantis,Biomes! Caverns,large,2,0.18,0.6929,0.3071,0.767,ours,wildlife,0
LavaField,Katarn,katarn,Star Wars Animal Collection (Continued),huge,4,0.0573,0.7758,0.2242,0.8,ours,wildlife,0
AB_OcularForest,Boomrat,boomrat,Core,tiny,0.20000000298023224,1.0,0.8486,0.1514,0.555,ours,wildlife,0
AB_OcularForest,JOE_Landopus,landopus,Cephaloids,tiny,0.15000000596046448,1.0,0.8261,0.1739,0.554,foreign,wildlife,0
AB_OcularForest,Convor,convor,Star Wars Animal Collection (Continued),small,0.4000000059604645,0.7,0.8796,0.1204,0.56,ours,wildlife,0
AB_OcularForest,Rikknit,rikknit,Star Wars Animal Collection (Continued),small,0.30000001192092896,0.7,0.8656,0.1344,0.584,foreign,wildlife,0
AB_OcularForest,GR_Manalope,manalope,Vanilla Genetics Expanded,small,0.5,0.7,0.7457,0.2543,0.413,dormant,wildlife,0
AB_OcularForest,AA_AngelMoth,angel moth,Alpha Animals,small,0.75,0.7,0.8425,0.1575,0.419,ours,wildlife,0
AB_OcularForest,AA_ShockGoat,shock goat,Alpha Animals,small,0.6499999761581421,0.7,0.8351,0.1649,0.416,ours,wildlife,0
AB_OcularForest,JRWArchaeopteryx,Archaeopteryx,Jurassic Rimworld - Dinosaurs Only (Continued),med,1.5,0.4,0.9836,0.0164,0.588,ours,wildlife,0
AB_OcularForest,FrogDog,frog dog,Star Wars Animal Collection (Continued),med,0.8500000238418579,0.4,0.9504,0.0496,0.571,ours,wildlife,0
AB_OcularForest,JRWHynerpeton,Hynerpeton,Jurassic Rimworld - Dinosaurs Only (Continued),med,1.5,0.4,0.9278,0.0722,0.588,foreign,wildlife,0
AB_OcularForest,Bordok,bordok,Star Wars Animal Collection (Continued),med,1.399999976158142,0.4,0.8879,0.1121,0.435,ours,wildlife,0
AB_OcularForest,GR_Boomalisk,boomalisk,Vanilla Genetics Expanded,large,2,0.18,0.8694,0.1306,0.783,dormant,wildlife,0
AB_OcularForest,JRWGeosternbergia,Geosternbergia,Jurassic Rimworld - Dinosaurs Only (Continued),large,2.5,0.18,0.9605,0.0395,0.613,ours,wildlife,0
AB_OcularForest,Gorehulk,gorehulk,Anomaly,large,2,0.18,0.7099,0.2901,0.25,dormant,anomaly,0
AB_OcularForest,Bulbfreak,bulbfreak,Anomaly,huge,3.5,0.05,0.8985,0.1015,0.238,dormant,anomaly,0
AB_OcularForest,Dreadmeld,dreadmeld,Anomaly,huge,5,0.05,0.8944,0.1056,0.28,dormant,anomaly,0
AB_OcularForest,GR_FleshMonstrosity,flesh monstrosity,Vanilla Genetics Expanded,huge,5,0.05,0.9085,0.0915,0.65,dormant,wildlife,0
AB_OcularForest,AA_UnblinkingEye,unblinking eye,Alpha Animals,SUPER,7,0.008,0.8357,0.1643,0.817,dormant,wildlife,0
AB_OcularForest,BMT_Batbird,batbird,Biomes! Caverns,tiny,0.25,1.0,0.7962,0.2038,0.556,dormant,wildlife,0
AB_OcularForest,Scuttlebug,Space Worm,Space Worms (Continued),tiny,0.20000000298023224,1.0,0.7467,0.2533,0.688,dormant,wildlife,0
AB_OcularForest,Fingerspike,fingerspike,Anomaly,small,0.6000000238418579,0.7,0.906,0.094,0.165,dormant,anomaly,0
AB_OcularForest,StoneCrab,stone crab,Odyssey,small,0.30000001192092896,0.7,0.8235,0.1765,0.691,dormant,wildlife,0
AB_OcularForest,BMT_FungalFerret,fungal ferret,Biomes! Caverns,small,0.5,0.7,0.9196,0.0804,0.562,ours,wildlife,0
AB_OcularForest,JRWEuphoberia,Euphoberia,Jurassic Rimworld - Dinosaurs Only (Continued),med,1.5,0.4,0.8071,0.1929,0.588,ours,wildlife,0
AB_OcularForest,JRWPlatyhystrix,Platyhystrix,Jurassic Rimworld - Dinosaurs Only (Continued),med,1.5,0.4,0.7868,0.2132,0.588,foreign,wildlife,0
AB_OcularForest,JRWPulmonoscorpius,Pulmonoscorpius,Jurassic Rimworld - Dinosaurs Only (Continued),med,1.5,0.4,0.7168,0.2832,0.588,foreign,wildlife,0
AB_OcularForest,Yippa,yippa,Beasts of the Rim (Continued),med,0.8999999761581421,0.4,0.7024,0.2976,0.422,foreign,wildlife,0
AB_OcularForest,AA_Gigantelope,gigantelope,Alpha Animals,large,2,0.18,0.8967,0.1033,0.45,ours,wildlife,0
AB_OcularForest,Jerbal,jerbal,Beasts of the Rim (Continued),large,1.899999976158142,0.18,0.8667,0.1333,0.447,ours,wildlife,0
