defName,label,mod,bodySize,status,eligible,reason,defence
Vapaad,vapaad,Star Wars Animal Collection (Continued),4,ours,1,wildlife,0.868
Varactyl,varactyl,Star Wars Animal Collection (Continued),3,ours,1,wildlife,0.475
Veermok,veermok,Star Wars Animal Collection (Continued),2,ours,1,wildlife,0.6
Visceral,visceral,Horrors (Continued),1.2000000476837158,foreign,1,wildlife,0.672
Voorpak,voorpak,Star Wars Animal Collection (Continued),0.3499999940395355,ours,1,wildlife,0.559
Vornskyr,vornskyr,Star Wars Animal Collection (Continued),2,ours,1,wildlife,0.63
Vulptex,vulptex,Star Wars Animal Collection (Continued),0.550000011920929,ours,1,wildlife,0.584
Vulture,vulture,Odyssey,0.6000000238418579,ours,1,wildlife,0.565
Walrus,walrus,Odyssey,2,dormant,1,wildlife,0.6
Wampa,Wampa,Star Wars Animal Collection (Continued),6,foreign,1,wildlife,0.65
WarWyrm,war wyrm,Star Wars Animal Collection (Continued),15,foreign,1,wildlife,1.0
Warbird,Warbird,Star Wars Animal Collection (Continued),5,ours,1,wildlife,0.8
Warg,warg,Core,1.399999976158142,ours,1,wildlife,0.585
WasteRat,waste rat,Biotech,0.30000001192092896,dormant,1,wildlife,0.558
Whisperbird,whisperbird,Star Wars Animal Collection (Continued),0.4000000059604645,ours,1,wildlife,0.56
WildBoar,wild boar,Core,0.8500000238418579,ours,1,wildlife,0.571
Wolf_Arctic,arctic wolf,Core,0.8500000238418579,ours,1,wildlife,0.571
Wolf_Great,greatwolf,Odyssey,1.5,foreign,1,wildlife,0.588
Wolf_Timber,timber wolf,Core,0.8500000238418579,ours,1,wildlife,0.571
Wolverine,wolverine,Odyssey,0.699999988079071,ours,1,wildlife,0.567
WompRat,womp rat,Star Wars Animal Collection (Continued),0.75,ours,1,wildlife,0.569
Woolamander,woolamander,Star Wars Animal Collection (Continued),0.75,ours,1,wildlife,0.419
WoollyMammoth,woolly mammoth,Megafauna,5,dormant,1,wildlife,0.5
Worm,worm,Beasts of the Rim (Continued),1,foreign,1,wildlife,0.575
Worrt,worrt,Star Wars Animal Collection (Continued),0.6000000238418579,ours,1,wildlife,0.585
Wraid,wraid,Star Wars Animal Collection (Continued),3,ours,1,wildlife,0.758
Wyyyschokk,wyyyschokk,Star Wars Animal Collection (Continued),3,ours,1,wildlife,0.742
Yak,yak,Core,2.0999999046325684,foreign,1,wildlife,0.452
Yippa,yippa,Beasts of the Rim (Continued),0.8999999761581421,foreign,1,wildlife,0.422
Yobshrimp,yobshrimp,Star Wars Animal Collection (Continued),0.4000000059604645,foreign,1,wildlife,0.593
YorkshireTerrier,yorkshire terrier,Core,0.3199999928474426,dormant,1,wildlife,0.558
Zakkeg,zakkeg,Star Wars Animal Collection (Continued),5,ours,1,wildlife,1.0
Zarander,zarander,Beasts of the Rim (Continued),0.800000011920929,foreign,1,wildlife,0.57
Zebra,zebra,Beasts of the Rim (Continued),0.8999999761581421,dormant,1,wildlife,0.422
Zeer,zeer,Star Wars Animal Collection (Continued),3,ours,1,wildlife,0.475
Zygolophodon,zygolophodon,Megafauna,5.300000190734863,foreign,1,wildlife,0.5
