defName,label,mod,intelligence,bodySize,status,px,w,h,aspect,fill,spiky,symmetry,hue,hue_conc,sat,val,contrast,hist,biomes_now
AA_FissionMouseSecond,"fission mouse, second generation",Alpha Animals,Animal,0.5,dormant,1905,47,67,0.701,0.605,1.487,0.607,0.0705,0.767,0.19,0.465,0.384,0.879 0.001 0.000 0.000 0.001 0.000 0.091 0.020 0.007 0.000 0.000 0.000,
AA_FissionMouseThird,"fission mouse, third generation",Alpha Animals,Animal,0.5,dormant,1905,47,67,0.701,0.605,1.487,0.607,0.0705,0.767,0.19,0.465,0.384,0.879 0.001 0.000 0.000 0.001 0.000 0.091 0.020 0.007 0.000 0.000 0.000,
AA_FlamingoPhoenix,flamingo phoenix,Alpha Animals,Animal,0.6000000238418579,dormant,3707,66,98,0.673,0.573,1.256,0.966,0.9547,0.997,0.458,0.691,0.346,0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.015 0.984,
AA_FrostAve,frost ave,Alpha Animals,Animal,1.2999999523162842,foreign,3397,62,83,0.747,0.66,1.549,0.989,0.6275,0.952,0.103,0.626,0.384,0.000 0.000 0.002 0.000 0.000 0.000 0.354 0.554 0.089 0.000 0.000 0.000,BorealForest|ColdBog|GlacialPlain|IceSheet|IronScruff_PrimordialGeysers|SeaIce|Tundra|ZBiome_AlpineMeadow|ZBiome_GlacialShield|ZBiome_Iceberg_NoBeach|ZBiome_Marsh
AA_FrostLynx,frost lynx,Alpha Animals,Animal,2,dormant,2003,31,97,0.32,0.666,1.412,0.953,0.5941,0.935,0.094,0.372,0.234,0.000 0.000 0.002 0.000 0.019 0.005 0.264 0.605 0.100 0.002 0.001 0.000,
AA_FrostboundBehemoth,frostbound behemoth,Alpha Animals,Animal,3,ours,3481,56,95,0.589,0.654,1.009,0.994,0.6299,0.961,0.063,0.721,0.365,0.000 0.000 0.001 0.000 0.000 0.000 0.341 0.549 0.108 0.000 0.000 0.000,AB_PropaneLakes
AA_Frostling,frostling,Alpha Animals,Animal,1.5,ours,2297,38,78,0.487,0.775,1.33,0.95,0.6051,0.796,0.037,0.634,0.398,0.002 0.082 0.004 0.000 0.000 0.000 0.453 0.408 0.050 0.000 0.001 0.000,AB_PropaneLakes
AA_Frostmite,frostmite,Alpha Animals,Animal,0.5,ours,4353,67,102,0.657,0.637,1.0,0.99,0.6118,0.967,0.043,0.698,0.416,0.000 0.000 0.000 0.000 0.000 0.000 0.414 0.543 0.042 0.000 0.000 0.000,AB_PropaneLakes|BorealForest|ColdBog|GlacialPlain|IceSheet|IronScruff_PrimordialGeysers|SeaIce|Tundra|ZBiome_AlpineMeadow|ZBiome_GlacialShield|ZBiome_Iceberg_NoBeach|ZBiome_Marsh
AA_FungalHusk,fungal husk,Alpha Animals,Animal,1,dormant,4640,82,96,0.854,0.589,1.441,0.866,0.0162,0.937,0.351,0.343,0.201,0.798 0.046 0.000 0.000 0.000 0.000 0.000 0.014 0.007 0.004 0.024 0.107,
AA_Gallatross,gallatross,Alpha Animals,Animal,6,dormant,6031,91,90,1.011,0.736,1.003,0.989,0.7887,0.97,0.117,0.52,0.343,0.000 0.000 0.000 0.000 0.000 0.000 0.001 0.000 0.247 0.696 0.055 0.000,
AA_GallatrossMoribund,moribund gallatross,Alpha Animals,Animal,6,foreign,6031,91,90,1.011,0.736,1.003,0.989,0.7793,0.962,0.111,0.504,0.329,0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.309 0.662 0.025 0.002,AB_GallatrossGraveyard
AA_Genix,genix,Alpha Animals,Animal,2,dormant,2741,41,106,0.387,0.631,1.509,0.874,0.323,0.494,0.156,0.417,0.336,0.013 0.351 0.042 0.007 0.079 0.416 0.084 0.004 0.002 0.000 0.000 0.000,
AA_GiantCrownedSilkie,giant crowned silkie,Alpha Animals,Animal,1.100000023841858,ours,3461,58,105,0.552,0.568,1.439,0.64,0.5881,0.787,0.291,0.33,0.256,0.098 0.002 0.000 0.000 0.000 0.000 0.452 0.443 0.001 0.000 0.001 0.003,BorealForest|Grasslands|TemperateForest|ZBiome_AlpineMeadow|ZBiome_Badlands
AA_Gigantelope,gigantelope,Alpha Animals,Animal,2,ours,3432,54,93,0.581,0.683,1.324,0.992,0.0861,0.98,0.449,0.398,0.219,0.118 0.872 0.000 0.000 0.000 0.000 0.004 0.004 0.001 0.000 0.000 0.000,AB_GallatrossGraveyard|AB_IdyllicMeadows|AridShrubland|BorealForest|ColdBog|Desert|GlacialPlain|Grasslands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh
AA_GreatDevourer,great devourer,Alpha Animals,Animal,2.5,ours,4535,82,77,1.065,0.718,1.232,0.989,0.042,0.983,0.609,0.344,0.2,0.951 0.001 0.000 0.000 0.000 0.000 0.006 0.000 0.000 0.000 0.000 0.042,AB_GallatrossGraveyard|AB_PyroclasticConflagration|AridShrubland|BMT_CrystalCaverns|BMT_FungalForest|BorealForest|ColdBog|Desert|Scarlands|TemperateForest|Tundra|Volcano|Wasteland|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh
AA_GreenGoo,green goo,Alpha Animals,Animal,0.5,ours,4907,97,80,1.212,0.632,1.148,0.995,0.1806,1.0,0.46,0.403,0.192,0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AB_GelatinousSuperorganism
AA_GreyCoatedMouflon,Grey-Coated Mouflon,Alpha Animals,Animal,0.800000011920929,ours,3256,50,80,0.625,0.814,1.102,0.995,0.051,0.797,0.182,0.24,0.171,0.844 0.002 0.001 0.000 0.000 0.000 0.001 0.012 0.099 0.001 0.001 0.039,AB_IdyllicMeadows|AB_PropaneLakes|BorealForest|ColdBog|Grasslands|IceSheet|IronScruff_PrimordialGeysers|TemperateForest|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_GlacialShield|ZBiome_Marsh
AA_Groundrunner,groundrunner,Alpha Animals,Animal,2,ours,4657,79,76,1.039,0.776,1.004,0.99,0.0899,0.991,0.511,0.474,0.203,0.000 0.994 0.001 0.000 0.000 0.000 0.003 0.001 0.001 0.000 0.000 0.000,BMT_CrystalCaverns|BMT_FungalForest|BorealForest|Grasslands|PoisonForest|Savanna|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Wetland|ZBiome_AlpineMeadow|ZBiome_CloudForest
AA_Helixien,helixien,Alpha Animals,Animal,4,ours,1604,52,69,0.754,0.447,1.352,0.994,0.0628,0.983,0.549,0.413,0.25,0.989 0.002 0.000 0.000 0.000 0.000 0.005 0.002 0.001 0.000 0.000 0.000,AB_FeraliskInfestedJungle|AB_GelatinousSuperorganism|AB_IdyllicMeadows|AB_MiasmicMangrove|AB_OcularForest|AB_PyroclasticConflagration|AB_TarPits|AridShrubland|BorealForest|ColdBog|Glowforest|PoisonForest|Savanna|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Wetland|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_Grasslands|ZBiome_Marsh
AA_InfectedAerofleet,infected aerofleet,Alpha Animals,Animal,0.20000000298023224,ours,9512,104,117,0.889,0.782,1.059,0.999,0.01,0.996,0.574,0.332,0.175,0.898 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.102,AB_OcularForest
AA_IronhuskBeetle,ironhusk beetle,Alpha Animals,Animal,2.5,dormant,3988,64,84,0.762,0.742,0.916,0.996,0.0722,0.919,0.15,0.346,0.168,0.849 0.106 0.003 0.001 0.002 0.003 0.034 0.002 0.000 0.000 0.000 0.000,
AA_Junglelisk,junglelisk,Alpha Animals,Animal,1,ours,4808,70,90,0.778,0.763,1.074,0.99,0.1895,0.962,0.384,0.333,0.225,0.000 0.000 0.978 0.000 0.000 0.000 0.000 0.000 0.004 0.009 0.008 0.000,AB_FeraliskInfestedJungle
AA_LarvalAtispec,larval atispec,Alpha Animals,Animal,0.10000000149011612,ours,2387,54,59,0.915,0.749,0.982,1.0,0.0004,0.977,0.415,0.487,0.307,0.723 0.000 0.000 0.000 0.000 0.000 0.008 0.002 0.001 0.000 0.000 0.265,AB_MycoticJungle|AB_OcularForest|AB_PyroclasticConflagration|AB_TarPits|AridShrubland|BMT_CrystalCaverns|Grasslands|Scarlands|TemperateForest|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_Grasslands
AA_Lockjaw,lockjaw,Alpha Animals,Animal,2.5,ours,4362,67,90,0.744,0.723,0.918,0.987,0.2526,0.945,0.117,0.396,0.176,0.000 0.000 0.508 0.489 0.003 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AB_FeraliskInfestedJungle|AB_GelatinousSuperorganism|AB_MiasmicMangrove|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_CloudForest
AA_Locusts,locusts,Alpha Animals,Animal,0.009999999776482582,dormant,200,38,12,3.167,0.439,1.915,0.96,0.1481,0.986,0.108,0.7,0.217,0.000 0.982 0.011 0.000 0.000 0.008 0.000 0.000 0.000 0.000 0.000 0.000,
AA_LuciferBug,luciferbug,Alpha Animals,Animal,0.15000000596046448,ours,2965,69,89,0.775,0.483,1.373,0.994,0.0533,0.906,0.018,0.194,0.171,0.841 0.040 0.078 0.000 0.005 0.000 0.016 0.000 0.013 0.000 0.008 0.000,AB_FeraliskInfestedJungle|AB_GallatrossGraveyard|AB_GelatinousSuperorganism|AB_IdyllicMeadows|AB_MechanoidIntrusion|AB_MycoticJungle|AB_OcularForest|AB_PyroclasticConflagration|AB_TarPits|AridShrubland|BorealForest|ColdBog|Desert|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh
AA_MammothWorm,mammoth worm,Alpha Animals,Animal,3,ours,4963,68,92,0.739,0.793,1.009,0.984,0.9493,0.983,0.115,0.277,0.166,0.073 0.003 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.002 0.923,AB_GallatrossGraveyard|AB_PyroclasticConflagration|AB_TarPits|AridShrubland|Desert|ExtremeDesert|Scarlands|Volcano|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Sandbar_NoBeach
AA_Mantrap,mantrap,Alpha Animals,Animal,2,ours,2925,64,97,0.66,0.471,1.992,0.768,0.1863,0.998,0.455,0.35,0.298,0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AB_FeraliskInfestedJungle|AB_GelatinousSuperorganism|AB_MiasmicMangrove|AridShrubland|BorealForest|ColdBog|Desert|ExtremeDesert|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
AA_MatureFleshbeast,mature fleshbeast,Alpha Animals,Animal,6,ours,3489,59,88,0.67,0.672,1.285,0.885,0.0055,0.999,0.478,0.5,0.274,0.996 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.003,AridShrubland|BorealForest|ColdBog|Desert|IceSheet|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh
AA_MeadowAve,meadow ave,Alpha Animals,Animal,1.2000000476837158,ours,2931,59,83,0.711,0.599,1.146,0.971,0.6397,0.912,0.375,0.466,0.278,0.000 0.030 0.010 0.000 0.000 0.000 0.001 0.951 0.007 0.000 0.000 0.000,AridShrubland|BorealForest|ColdBog|Desert|Grasslands|PoisonForest|Savanna|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|Wetland|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh
AA_MegaLouse,megalouse,Alpha Animals,Animal,0.5,ours,2384,44,75,0.587,0.722,1.127,0.997,0.956,0.982,0.094,0.214,0.146,0.099 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.000 0.003 0.897,AridShrubland|BorealForest|ColdBog|Desert|Glowforest|Grasslands|LavaField|PoisonForest|Savanna|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|Volcano|Wasteland|Wetland|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh
AA_Metallovore,metallovore,Alpha Animals,Animal,2,ours,2579,73,77,0.948,0.459,2.111,0.795,0.7655,0.855,0.297,0.156,0.174,0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.769 0.003 0.003 0.223,AB_PyroclasticConflagration|BMT_EarthenDepths|LavaField
AA_Mime,mime,Alpha Animals,Animal,1,dormant,2945,45,92,0.489,0.711,1.076,0.991,0.06,0.912,0.091,0.155,0.154,0.397 0.498 0.006 0.000 0.001 0.000 0.001 0.003 0.014 0.003 0.019 0.057,
AA_Murkling,murkling,Alpha Animals,Animal,0.3499999940395355,ours,1660,39,84,0.464,0.507,2.112,0.807,0.6836,0.248,0.16,0.111,0.117,0.000 0.246 0.131 0.000 0.000 0.000 0.000 0.031 0.592 0.000 0.000 0.000,AB_RockyCrags|AridShrubland|BorealForest|ColdBog|Desert|ExtremeDesert|IceSheet|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
AA_MycoidColossus,mycoid colossus,Alpha Animals,Animal,6,ours,4020,65,88,0.739,0.703,1.388,0.88,0.9416,0.795,0.145,0.387,0.172,0.315 0.063 0.001 0.001 0.001 0.000 0.000 0.000 0.001 0.203 0.153 0.262,AB_MycoticJungle
AA_Needlepost,needlepost,Alpha Animals,Animal,0.7900000214576721,ours,3597,53,108,0.491,0.628,1.298,0.895,0.1932,1.0,0.418,0.377,0.289,0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|Desert|ExtremeDesert|Savanna|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Sandbar_NoBeach
AA_Needleroll,needleroll,Alpha Animals,Animal,0.15000000596046448,ours,2944,72,60,1.2,0.681,1.263,0.992,0.1927,0.986,0.495,0.52,0.275,0.000 0.000 0.991 0.001 0.001 0.001 0.004 0.002 0.002 0.000 0.000 0.000,Desert|ExtremeDesert|Savanna|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Sandbar_NoBeach
AA_NightAve,night ave,Alpha Animals,Animal,1.100000023841858,ours,2565,54,80,0.675,0.594,1.42,0.999,0.6702,0.718,0.196,0.1,0.099,0.000 0.132 0.009 0.000 0.000 0.000 0.000 0.064 0.795 0.000 0.000 0.000,AB_RockyCrags|AridShrubland|BorealForest|ColdBog|Desert|Glowforest|IronScruff_PrimordialGeysers|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh
AA_NightMule,nightmule,Alpha Animals,Animal,2.799999952316284,ours,2659,46,101,0.455,0.572,1.258,0.982,0.6708,0.381,0.191,0.109,0.102,0.000 0.110 0.200 0.000 0.000 0.000 0.000 0.022 0.668 0.000 0.000 0.000,AB_RockyCrags
AA_NightRam,nightram,Alpha Animals,Animal,2.5,ours,2417,35,94,0.372,0.735,1.239,0.998,0.6687,0.753,0.191,0.14,0.108,0.000 0.102 0.022 0.000 0.000 0.000 0.000 0.021 0.855 0.000 0.000 0.000,AB_RockyCrags
AA_Nightling,nightling,Alpha Animals,Animal,1,ours,3418,55,111,0.495,0.56,1.173,0.951,0.6699,0.485,0.194,0.105,0.093,0.000 0.102 0.156 0.000 0.000 0.000 0.000 0.015 0.727 0.000 0.000 0.000,AB_PyroclasticConflagration|AB_RockyCrags|AB_TarPits|AridShrubland|BorealForest|ColdBog|Desert|ExtremeDesert|Glowforest|IceSheet|IronScruff_PrimordialGeysers|PoisonForest|Savanna|SeaIce|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|Volcano|Wasteland|Wetland|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Iceberg_NoBeach|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
AA_OcularJelly,ocular jelly,Alpha Animals,Animal,0.5,ours,4116,107,54,1.981,0.712,1.051,0.994,0.0055,0.993,0.574,0.494,0.289,0.948 0.006 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.045,AB_OcularForest|BorealForest|ColdBog|Glowforest|Grasslands|PoisonForest|Savanna|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Volcano|Wasteland|Wetland|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_Marsh
AA_OcularNightling,ocular nightling,Alpha Animals,Animal,1.2000000476837158,dormant,3757,55,110,0.5,0.621,1.422,0.896,0.0043,0.925,0.524,0.23,0.184,0.189 0.010 0.024 0.001 0.001 0.003 0.021 0.001 0.000 0.000 0.000 0.749,
AA_OvergrownColossus,overgrown colossus,Alpha Animals,Animal,6,ours,3763,63,86,0.733,0.695,1.849,0.918,0.3334,0.836,0.558,0.282,0.114,0.003 0.085 0.235 0.017 0.659 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AB_FeraliskInfestedJungle|AB_GelatinousSuperorganism|AB_IdyllicMeadows|AB_MiasmicMangrove|PoisonForest|Savanna|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Wetland|ZBiome_CloudForest
AA_PebbleMit,pebblemit,Alpha Animals,Animal,0.5,ours,2694,60,65,0.923,0.691,1.033,0.987,0.0412,0.949,0.392,0.33,0.199,0.973 0.006 0.000 0.000 0.000 0.000 0.015 0.004 0.001 0.000 0.000 0.000,AB_FeraliskInfestedJungle|AB_GallatrossGraveyard|AB_GelatinousSuperorganism|AB_IdyllicMeadows|AB_MechanoidIntrusion|AB_MiasmicMangrove|AB_MycoticJungle|AB_OcularForest|AB_PropaneLakes|AB_PyroclasticConflagration|AB_TarPits|AridShrubland|BorealForest|ColdBog|Desert|ExtremeDesert|GlacialPlain|Glowforest|Grasslands|IceSheet|IronScruff_PrimordialGeysers|LavaField|PoisonForest|Savanna|Scarlands|SeaIce|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|Volcano|Wasteland|Wetland|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Iceberg_NoBeach|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
AA_PedigreedRaptor,pedigreed raptor,Alpha Animals,Animal,0.75,ours,1631,64,63,1.016,0.405,1.655,0.21,0.066,0.979,0.15,0.349,0.284,0.519 0.470 0.001 0.000 0.000 0.000 0.000 0.002 0.001 0.001 0.002 0.005,AB_FeraliskInfestedJungle|AB_MiasmicMangrove|AB_MycoticJungle|AB_OcularForest|AB_PropaneLakes|AridShrubland|BorealForest|ColdBog|Desert|Glowforest|Grasslands|LavaField|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh
AA_PhoenixOwlcat,phoenix owlcat,Alpha Animals,Animal,0.20000000298023224,dormant,3360,47,111,0.423,0.644,1.275,0.811,0.0845,0.496,0.088,0.498,0.352,0.499 0.243 0.001 0.000 0.000 0.000 0.174 0.071 0.005 0.005 0.001 0.001,
AA_Plasmorph,plasmorph,Alpha Animals,Animal,1,ours,2276,59,70,0.843,0.551,2.105,0.775,0.0755,0.977,0.31,0.343,0.297,0.057 0.827 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.115,AB_GelatinousSuperorganism|AB_IdyllicMeadows|AB_MiasmicMangrove|AB_OcularForest|AB_TarPits|IronScruff_PrimordialGeysers|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_CloudForest
AA_Radyak,radyak,Alpha Animals,Animal,2.5,ours,2979,44,82,0.537,0.826,1.106,0.977,0.3401,0.752,0.123,0.543,0.3,0.003 0.000 0.001 0.500 0.326 0.006 0.060 0.011 0.010 0.078 0.003 0.000,AridShrubland|BMT_CrystalCaverns|BorealForest|ColdBog|GlacialPlain|Grasslands|IceSheet|IronScruff_PrimordialGeysers|LavaField|SeaIce|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Iceberg_NoBeach|ZBiome_Marsh
AA_RaptorShrimp,raptor shrimp,Alpha Animals,Animal,1.399999976158142,ours,6855,121,100,1.21,0.567,2.245,0.967,0.1499,0.82,0.221,0.277,0.202,0.216 0.524 0.109 0.032 0.046 0.072 0.001 0.000 0.000 0.000 0.000 0.000,AB_FeraliskInfestedJungle|AB_GelatinousSuperorganism|AB_MiasmicMangrove|ColdBog|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_CloudForest|ZBiome_Marsh
AA_Ravager,ravager,Alpha Animals,Animal,2.5,ours,2533,65,91,0.714,0.428,1.838,0.97,0.9822,0.954,0.077,0.254,0.21,0.325 0.006 0.002 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.003 0.664,AridShrubland|BorealForest|ColdBog|Desert|Glowforest|Grasslands|LavaField|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh
AA_RayHound,ray-hound,Alpha Animals,Animal,1.5,ours,2385,45,101,0.446,0.525,1.866,0.894,0.1088,0.925,0.048,0.412,0.314,0.033 0.877 0.033 0.000 0.000 0.000 0.000 0.000 0.001 0.014 0.035 0.006,AridShrubland|BorealForest|ColdBog|GlacialPlain|Grasslands|IronScruff_PrimordialGeysers|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh
AA_Razorjack,razorjack,Alpha Animals,Animal,1,ours,2046,40,86,0.465,0.595,1.26,0.973,0.0881,0.977,0.463,0.404,0.245,0.389 0.610 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AB_FeraliskInfestedJungle|AB_GallatrossGraveyard|AB_GelatinousSuperorganism|AB_MycoticJungle|AB_OcularForest|AB_PyroclasticConflagration|AB_TarPits|AridShrubland|Desert|ExtremeDesert|PoisonForest|Savanna|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Volcano|Wasteland|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Sandbar_NoBeach
AA_RedGoo,red goo,Alpha Animals,Animal,0.5,ours,4907,97,80,1.212,0.632,1.148,0.995,0.0221,1.0,0.698,0.464,0.22,1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AB_OcularForest
AA_RedSpore,red spore,Alpha Animals,Animal,2,ours,5806,89,128,0.695,0.51,2.04,0.79,0.0159,0.958,0.634,0.309,0.281,0.502 0.052 0.004 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.442,AB_OcularForest
AA_RipperHound,ripper hound,Alpha Animals,Animal,1.5,ours,1443,36,53,0.679,0.756,0.995,0.994,0.087,0.71,0.138,0.46,0.288,0.018 0.029 0.488 0.010 0.003 0.001 0.000 0.000 0.000 0.000 0.000 0.451,AB_FeraliskInfestedJungle|AB_GallatrossGraveyard|AB_MycoticJungle|AB_OcularForest|AB_PyroclasticConflagration|AB_TarPits|AridShrubland|BorealForest|ColdBog|GlacialPlain|IronScruff_PrimordialGeysers|PoisonForest|Savanna|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|Volcano|Wasteland|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh
AA_RoughPlatedMonitor,rough-plated monitor,Alpha Animals,Animal,2,ours,1746,32,94,0.34,0.58,1.478,0.931,0.0551,0.969,0.51,0.311,0.225,0.675 0.324 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AB_GallatrossGraveyard|AB_MycoticJungle|AB_OcularForest|AridShrubland|ColdBog|Desert|ExtremeDesert|LavaField|PoisonForest|TropicalSwamp|Tundra|Volcano|Wasteland|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
AA_RoyalAve,royal ave,Alpha Animals,Animal,1.100000023841858,ours,2824,54,80,0.675,0.654,1.725,0.998,0.6381,0.963,0.228,0.388,0.28,0.000 0.000 0.000 0.000 0.000 0.000 0.077 0.724 0.198 0.001 0.000 0.000,AridShrubland|BorealForest|ColdBog|Desert|Grasslands|IronScruff_PrimordialGeysers|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh
AA_SandLion,sand lion,Alpha Animals,Animal,2,ours,2673,38,93,0.409,0.756,1.32,0.967,0.0627,0.986,0.427,0.485,0.263,0.992 0.001 0.000 0.000 0.000 0.000 0.003 0.003 0.001 0.000 0.000 0.000,AridShrubland|Desert|ExtremeDesert|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Sandbar_NoBeach
