defName,label,mod,packageId,intelligence,isAnimal,bodySize,moveSpeed,marketValue,mass,biomes_now,n_biomes,status
CreepJoiner,human,Anomaly,ludeon.rimworld.anomaly,Humanlike,False,1,4.599999904632568,1750,60,,0,dormant
Noctol,noctol,Anomaly,ludeon.rimworld.anomaly,ToolUser,False,1,8,0,60,,0,dormant
FleshmassNucleus,fleshmass nucleus,Anomaly,ludeon.rimworld.anomaly,Animal,False,1,0.15000000596046448,0,100,,0,dormant
Gorehulk,gorehulk,Anomaly,ludeon.rimworld.anomaly,ToolUser,False,2,3.25,0,120,,0,dormant
Devourer,devourer,Anomaly,ludeon.rimworld.anomaly,ToolUser,False,4,3.5,0,240,,0,dormant
Chimera,chimera,Anomaly,ludeon.rimworld.anomaly,Animal,False,2.1500000953674316,3.5999999046325684,0,129,,0,dormant
Bulbfreak,bulbfreak,Anomaly,ludeon.rimworld.anomaly,ToolUser,False,3.5,3.799999952316284,0,210,,0,dormant
Toughspike,toughspike,Anomaly,ludeon.rimworld.anomaly,ToolUser,False,1,4.300000190734863,0,60,,0,dormant
Trispike,trispike,Anomaly,ludeon.rimworld.anomaly,ToolUser,False,1,4.300000190734863,0,60,,0,dormant
Fingerspike,fingerspike,Anomaly,ludeon.rimworld.anomaly,ToolUser,False,0.6000000238418579,5.099999904632568,0,36,,0,dormant
Dreadmeld,dreadmeld,Anomaly,ludeon.rimworld.anomaly,ToolUser,False,5,1.5,0,300,,0,dormant
BogHound,bog hound,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.8500000238418579,5,0,51,,0,dormant
MonitorLizard,monitor lizard,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.6000000238418579,3.5999999046325684,0,36,,0,dormant
PrairieDog,prairie dog,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.20000000298023224,3.799999952316284,0,12,,0,dormant
Porcupine,porcupine,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.3499999940395355,3,0,21,,0,dormant
Mastodon,mastodon,Odyssey,ludeon.rimworld.odyssey,Animal,True,4.5,4.699999809265137,0,270,,0,dormant
Cat_Scimitar,scimitar cat,Odyssey,ludeon.rimworld.odyssey,Animal,True,1.2999999523162842,6,0,78,,0,dormant
Wolverine,wolverine,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.699999988079071,4.599999904632568,150,42,BiomeArcticOasis|BiomeGRimonade|BiomeGRuby|BiomeGRuquoise|BiomeMist|BorealForest|ColdBog|GlacialPlain|TemperateForest|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh,15,ours
Wolf_Great,greatwolf,Odyssey,ludeon.rimworld.odyssey,Animal,True,1.5,5.5,500,90,BiomeArcticOasis|BiomeGRimonade|BiomeGRuby|BiomeMist|BorealForest|ColdBog|GlacialPlain|Tundra|ZBiome_AlpineMeadow|ZBiome_GlacialShield|ZBiome_Marsh,11,foreign
Moose,moose,Odyssey,ludeon.rimworld.odyssey,Animal,True,2.5,4.699999809265137,0,150,,0,dormant
AlphaThrumbo,alpha thrumbo,Odyssey,ludeon.rimworld.odyssey,Animal,True,5,6,7000,300,,0,dormant
Muskox,muskox,Odyssey,ludeon.rimworld.odyssey,Animal,True,2.5,4.300000190734863,0,150,,0,dormant
Tiger,tiger,Odyssey,ludeon.rimworld.odyssey,Animal,True,1.399999976158142,5.199999809265137,0,84,,0,dormant
Mink,mink,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.3499999940395355,4.599999904632568,0,21,,0,dormant
Gorilla,gorilla,Odyssey,ludeon.rimworld.odyssey,Animal,True,2,4.699999809265137,0,120,,0,dormant
Badger,badger,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.6000000238418579,3.799999952316284,0,36,,0,dormant
Panda,panda,Odyssey,ludeon.rimworld.odyssey,Animal,True,1.5,3.200000047683716,0,90,,0,dormant
Hippo,hippo,Odyssey,ludeon.rimworld.odyssey,Animal,True,2.799999952316284,4.199999809265137,0,168,,0,dormant
Megavole,megavole,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.800000011920929,3.200000047683716,250,48,BiomeGRimethyst|Glowforest,2,foreign
Alligator,alligator,Odyssey,ludeon.rimworld.odyssey,Animal,True,1.5,2.799999952316284,0,90,,0,dormant
Bullfrog,bullfrog,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.20000000298023224,2.799999952316284,60,12,ColdBog|Glowforest|TemperateSwamp|ZBiome_Marsh,4,foreign
ColossusToad,colossus toad,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.800000011920929,3.200000047683716,220,48,BiomeGRimethyst|BiomeGrindland|BiomeToxlands|Glowforest|TropicalSwamp,5,foreign
LavaSnail,lava snail,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.8999999761581421,0.8500000238418579,180,54,LavaField,1,ours
Sparrow,sparrow,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.11999999731779099,3.0999999046325684,0,7.199999809265137,,0,dormant
Crow,crow,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.15000000596046448,3.0999999046325684,0,9,,0,dormant
Bluebird,bluebird,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.15000000596046448,3.0999999046325684,0,9,,0,dormant
Quail,quail,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.25,3.0999999046325684,30,15,AridShrubland|TemperateForest|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_Grasslands,5,ours
Macaw,macaw,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.3499999940395355,3.0999999046325684,0,21,,0,dormant
Flamingo,flamingo,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.6000000238418579,3.4000000953674316,0,36,,0,dormant
Heron,heron,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.6000000238418579,3.4000000953674316,0,36,,0,dormant
Swan,swan,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.6000000238418579,3.4000000953674316,0,36,,0,dormant
Peacock,peafowl,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.6000000238418579,3,0,36,,0,dormant
Vulture,vulture,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.6000000238418579,2.799999952316284,120,36,AridShrubland|BiomeAreeb|BiomeGRimond|BiomeGRimphire|BiomeGRimworld|BiomeGRuquoise|Desert|ExtremeDesert|Grasslands|IronScruff_PrimordialGeysers|LavaField|ZBiome_Badlands|ZBiome_CoastalDunes|ZBiome_Grasslands|ZBiome_Sandbar_NoBeach,15,ours
Walrus,walrus,Odyssey,ludeon.rimworld.odyssey,Animal,True,2,2.299999952316284,0,120,,0,dormant
SeaLion,sea lion,Odyssey,ludeon.rimworld.odyssey,Animal,True,1.2000000476837158,2.799999952316284,0,72,,0,dormant
Seal,seal,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.800000011920929,2.5999999046325684,0,48,,0,dormant
HermitCrab,hermit crab,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.20000000298023224,2,60,12,,0,dormant
StoneCrab,stone crab,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.30000001192092896,2.200000047683716,80,18,,0,dormant
SeaTurtle,sea turtle,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.5,1.5,0,30,,0,dormant
Otter,otter,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.4000000059604645,3.5,0,24,,0,dormant
Larva,larva,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.20000000298023224,2,35,12,,0,dormant
HiveQueen,hive queen,Odyssey,ludeon.rimworld.odyssey,Animal,True,4.5,3.4000000953674316,2000,270,,0,dormant
Locust,locust,Odyssey,ludeon.rimworld.odyssey,Animal,True,0.6000000238418579,3,120,36,,0,dormant
Drone_Hunter,hunter drone,Odyssey,ludeon.rimworld.odyssey,ToolUser,False,0.699999988079071,3.4000000953674316,1200,42,,0,dormant
Drone_Wasp,wasp,Odyssey,ludeon.rimworld.odyssey,ToolUser,False,0.25,5.800000190734863,1200,15,,0,dormant
Drone_Sentry,sentry drone,Odyssey,ludeon.rimworld.odyssey,ToolUser,False,1,2.9000000953674316,1200,60,,0,dormant
Mech_Cyclops,cyclops,Odyssey,ludeon.rimworld.odyssey,ToolUser,False,1,4.5,1200,60,,0,dormant
BS_Centaur,centauroid,Big and Small - Framework,redmattis.betterprerequisites,Humanlike,False,1,4.599999904632568,0,60,,0,dormant
BS_HumanFouramed,Four Armed Human,Big and Small - Framework,redmattis.betterprerequisites,Humanlike,False,1,4.599999904632568,0,60,,0,dormant
BS_Naga,snake-person,Big and Small - Framework,redmattis.betterprerequisites,Humanlike,False,1,4.599999904632568,0,60,,0,dormant
BS_Marlith,six-armed snake-person,Big and Small - Framework,redmattis.betterprerequisites,Humanlike,False,1,4.599999904632568,0,60,,0,dormant
BS_UrbMech,mech,Big and Small - Framework,redmattis.betterprerequisites,Humanlike,False,1,4.599999904632568,2500,60,,0,dormant
BS_SixArmedHuman,Six Armed Human,Big and Small - Framework,redmattis.betterprerequisites,Humanlike,False,1,4.599999904632568,0,60,,0,dormant
BS_SpiderPersonRace,spider-person,Big and Small - Framework,redmattis.betterprerequisites,Humanlike,False,1,4.599999904632568,0,60,,0,dormant
BS_HumanoidWithTail,tailed humanoid,Big and Small - Framework,redmattis.betterprerequisites,Humanlike,False,1,4.599999904632568,0,60,,0,dormant
BS_HumanoidWithWings,winged humanoid,Big and Small - Framework,redmattis.betterprerequisites,Humanlike,False,1,4.599999904632568,0,60,,0,dormant
BS_JustAHead,disembodied head,Big and Small - Framework,redmattis.betterprerequisites,Humanlike,False,1.2000000476837158,4.599999904632568,0,72,,0,dormant
FancyRat,fancy rat,AA FancyRats,armoredampharos.fancyrats,Animal,True,0.15000000596046448,4,40,9,AridShrubland|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp,5,ours
PoisonDeer,deer,Advanced Biomes (Continued),mlie.advancedbiomes,Animal,True,0.8999999761581421,4.840000152587891,0,54,,0,dormant
PoisonRat,poison rat,Advanced Biomes (Continued),mlie.advancedbiomes,Animal,True,0.15000000596046448,3.5999999046325684,60,9,PoisonForest,1,ours
MutantCow,cow,Advanced Biomes (Continued),mlie.advancedbiomes,Animal,True,2,3.1500000953674316,0,120,,0,dormant
PoisonButterfly,butterfly,Advanced Biomes (Continued),mlie.advancedbiomes,Animal,True,0.20000000298023224,4.840000152587891,200,12,PoisonForest,1,ours
AM_Apoptosis,apoptosis,Alpha Mechs,sarg.alphamechs,ToolUser,False,1,3.799999952316284,1600,60,,0,dormant
AM_Mech_Bellicor,bellicor,Alpha Mechs,sarg.alphamechs,ToolUser,False,0.949999988079071,4.300000190734863,1600,57,,0,dormant
AM_Mech_Artilleron,artilleron,Alpha Mechs,sarg.alphamechs,ToolUser,False,0.949999988079071,3,1600,57,,0,dormant
AM_Blitzkrieg,blitzkrieg,Alpha Mechs,sarg.alphamechs,ToolUser,False,0.699999988079071,3.4000000953674316,800,42,,0,dormant
AM_Mech_Guttersnipe,guttersnipe,Alpha Mechs,sarg.alphamechs,ToolUser,False,0.699999988079071,4.199999809265137,800,42,,0,dormant
AM_Infernus,infernus,Alpha Mechs,sarg.alphamechs,ToolUser,False,4,3,1600,240,,0,dormant
AM_Mech_Legate,legate,Alpha Mechs,sarg.alphamechs,ToolUser,False,3.5999999046325684,1.600000023841858,1600,216,,0,dormant
AM_Mech_Lux,lux,Alpha Mechs,sarg.alphamechs,ToolUser,False,1,4.699999809265137,1200,60,,0,dormant
AM_Mech_MasterChef,culinarius,Alpha Mechs,sarg.alphamechs,ToolUser,False,0.699999988079071,3.4000000953674316,800,42,,0,dormant
AM_Mech_Munifex,munifex,Alpha Mechs,sarg.alphamechs,ToolUser,False,1,4.699999809265137,1200,60,,0,dormant
AM_Mech_Optio,optio,Alpha Mechs,sarg.alphamechs,ToolUser,False,1,4.5,1800,60,,0,dormant
AM_Mech_Polychoron,polychoron,Alpha Mechs,sarg.alphamechs,ToolUser,False,1.2000000476837158,3.700000047683716,1200,72,,0,dormant
AM_Mech_PristineAssembler,pristine assembler,Alpha Mechs,sarg.alphamechs,ToolUser,False,2,1.899999976158142,1200,120,,0,dormant
AM_Mech_PristineSlurrypede,pristine slurrypede,Alpha Mechs,sarg.alphamechs,ToolUser,False,2,1.899999976158142,1200,120,,0,dormant
AM_PristineStrider,pristine strider,Alpha Mechs,sarg.alphamechs,ToolUser,False,1,2.0999999046325684,1200,60,,0,dormant
AM_Mech_Sagittarius,sagittarius,Alpha Mechs,sarg.alphamechs,ToolUser,False,1,4.699999809265137,1200,60,,0,dormant
AM_Siegemelter,siegemelter,Alpha Mechs,sarg.alphamechs,ToolUser,False,4,1,1200,240,,0,dormant
AM_Starfire,starfire,Alpha Mechs,sarg.alphamechs,ToolUser,False,4,1,1200,240,,0,dormant
AM_Mech_TurboCleaner,turbocleaner,Alpha Mechs,sarg.alphamechs,ToolUser,False,0.20000000298023224,3.4000000953674316,800,12,,0,dormant
AM_WarEmpress,war empress,Alpha Mechs,sarg.alphamechs,ToolUser,False,5,2.299999952316284,1600,300,,0,dormant
AM_Aura,aura,Alpha Mechs,sarg.alphamechs,ToolUser,False,1,4.699999809265137,1200,60,,0,dormant
AM_Daggersnout,daggersnout,Alpha Mechs,sarg.alphamechs,ToolUser,False,1,4.699999809265137,1200,60,,0,dormant
AM_Demolisher,demolisher,Alpha Mechs,sarg.alphamechs,ToolUser,False,4,2.5,1200,240,,0,dormant
AM_Fireworm,fireworm,Alpha Mechs,sarg.alphamechs,ToolUser,False,1.7999999523162842,2.200000047683716,1200,108,,0,dormant
AM_Goliath,goliath,Alpha Mechs,sarg.alphamechs,ToolUser,False,1.7999999523162842,2.5,1200,108,,0,dormant
AM_Phalanx,phalanx,Alpha Mechs,sarg.alphamechs,ToolUser,False,1.7000000476837158,2.5,1200,102,,0,dormant
AM_Siegebreaker,siegebreaker,Alpha Mechs,sarg.alphamechs,ToolUser,False,4,1,1200,240,,0,dormant
AM_Dryad_Ocular,ocular dryad,Alpha Memes,sarg.alphamemes,Animal,True,0.6669999957084656,4,0,40.02000045776367,,0,dormant
AM_Dryad_Spitter,spitter dryad,Alpha Memes,sarg.alphamemes,Animal,True,0.6499999761581421,2.5,0,39,,0,dormant
AM_Dryad_Corruptor,corruptor dryad,Alpha Memes,sarg.alphamemes,Animal,True,0.6669999957084656,3,0,40.02000045776367,,0,dormant
AM_Dryad_Unstable,unstable dryad,Alpha Memes,sarg.alphamemes,Animal,True,0.6499999761581421,3.200000047683716,0,39,,0,dormant
AM_Dryad_Tumorous,tumorous dryad,Alpha Memes,sarg.alphamemes,Animal,True,0.6669999957084656,2,0,40.02000045776367,,0,dormant
AM_UnshackledDryad,unshackled dryad,Alpha Memes,sarg.alphamemes,Animal,True,0.6669999957084656,3,250,40.02000045776367,,0,dormant
AlligatorMan,alligator man,Beasts of the Rim (Continued),mlie.beastsoftherim,Animal,True,1,4.840000152587891,0,60,,0,dormant
Armadillo,armadillo,Beasts of the Rim (Continued),mlie.beastsoftherim,Animal,True,0.550000011920929,3.5,0,33,,0,dormant
Bardelot,bardelot,Beasts of the Rim (Continued),mlie.beastsoftherim,Animal,True,0.550000011920929,3.5,150,33,BorealForest|IceSheet|SeaIce|Tundra,4,foreign
BlackBear,black bear,Beasts of the Rim (Continued),mlie.beastsoftherim,Animal,True,2.1500000953674316,4.300000190734863,0,129,,0,dormant
BlackBearMan,black bear man,Beasts of the Rim (Continued),mlie.beastsoftherim,Animal,True,1,4.840000152587891,0,60,,0,dormant
Giantala,giantala,Beasts of the Rim (Continued),mlie.beastsoftherim,Animal,True,4,3.5,1100,240,TropicalRainforest|TropicalSwamp,2,foreign
Worm,worm,Beasts of the Rim (Continued),mlie.beastsoftherim,Animal,True,1,4.840000152587891,400,60,TemperateForest|TemperateSwamp,2,foreign
Gigantelope,gigantelope,Beasts of the Rim (Continued),mlie.beastsoftherim,Animal,True,2,3.5999999046325684,500,120,BorealForest|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra,6,foreign
Jerbal,jerbal,Beasts of the Rim (Continued),mlie.beastsoftherim,Animal,True,1.899999976158142,3.4000000953674316,450,114,AridShrubland|Desert|ExtremeDesert,3,ours
Mandrill,mandrill,Beasts of the Rim (Continued),mlie.beastsoftherim,Animal,True,1,4.840000152587891,0,60,,0,dormant
MandrillMan,mandrill man,Beasts of the Rim (Continued),mlie.beastsoftherim,Animal,True,1,4.840000152587891,0,60,,0,dormant
Megasquid,megasquid,Beasts of the Rim (Continued),mlie.beastsoftherim,Animal,True,4,3,1400,240,TemperateForest|TemperateSwamp,2,foreign
Neanderthal,neanderthal,Beasts of the Rim (Continued),mlie.beastsoftherim,Animal,True,1,4.840000152587891,0,60,,0,dormant
Penguin,penguin,Beasts of the Rim (Continued),mlie.beastsoftherim,Animal,True,0.699999988079071,3.5,0,42,,0,dormant
Rabbuck,rabbuck,Beasts of the Rim (Continued),mlie.beastsoftherim,Animal,True,0.8999999761581421,4.840000152587891,300,54,BorealForest|TemperateForest|TemperateSwamp|Tundra,4,foreign
Toraton,toraton,Beasts of the Rim (Continued),mlie.beastsoftherim,Animal,True,3,2.5,1500,180,AridShrubland|Desert|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp,6,ours
Yippa,yippa,Beasts of the Rim (Continued),mlie.beastsoftherim,Animal,True,0.8999999761581421,4.840000152587891,400,54,TropicalRainforest|TropicalSwamp,2,foreign
Zarander,zarander,Beasts of the Rim (Continued),mlie.beastsoftherim,Animal,True,0.800000011920929,3.5999999046325684,380,48,TropicalRainforest|TropicalSwamp,2,foreign
Zebra,zebra,Beasts of the Rim (Continued),mlie.beastsoftherim,Animal,True,0.8999999761581421,4.840000152587891,0,54,,0,dormant
BI_Queen,queen,Better Infestations (Continued),zal.betterinfestations,Animal,True,1.7999999523162842,3.5,2500,108,,0,dormant
CAMech_Scyther,summoned scyther,Caravan Adventures,iforgotmysocks.caravanadventures,ToolUser,False,1,4.699999809265137,1200,60,,0,dormant
CADevourer,Devourer,Caravan Adventures,iforgotmysocks.caravanadventures,ToolUser,False,3.200000047683716,3.5,1200,192,,0,dormant
CACrystalScythe,Crystal scythe,Caravan Adventures,iforgotmysocks.caravanadventures,ToolUser,False,1,5.5,1200,60,,0,dormant
CAHarbinger,Harbinger,Caravan Adventures,iforgotmysocks.caravanadventures,ToolUser,False,1,1.899999976158142,1200,60,,0,dormant
CAHavoc,Havoc,Caravan Adventures,iforgotmysocks.caravanadventures,ToolUser,False,1,1.899999976158142,1200,60,,0,dormant
CAEndBossMech,Judgment,Caravan Adventures,iforgotmysocks.caravanadventures,ToolUser,False,3.200000047683716,1.899999976158142,1200,192,,0,dormant
JOE_Landopus,landopus,Cephaloids,joe.cephaloids,Animal,True,0.15000000596046448,1.7999999523162842,50,9,Glowforest|Grasslands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp,6,foreign
JOE_Cephalope,cephalope,Cephaloids,joe.cephaloids,Animal,True,1.2000000476837158,8.800000190734863,250,72,AridShrubland|ColdBog|Glowforest|Grasslands|Scarlands|SeaIce|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp,10,ours
JOE_Nautilant,nautilant,Cephaloids,joe.cephaloids,Animal,True,8.199999809265137,0.15000000596046448,8500,492,AridShrubland|BorealForest|ColdBog|Desert|ExtremeDesert|GlacialPlain|Glowforest|Grasslands|IceSheet|LavaField|Scarlands|SeaIce|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra,17,ours
DA_Barog,barogoth,Dark Ages : Beasts and Monsters,van.beasts,Animal,True,2.4000000953674316,4,340,144,ColdBog|TemperateSwamp|TropicalSwamp|ZBiome_Marsh,4,foreign
DA_BeardedTroll,bearded troll,Dark Ages : Beasts and Monsters,van.beasts,Animal,True,2,5,550,120,BorealForest|ColdBog|GlacialPlain|IceSheet|Tundra|ZBiome_GlacialShield,6,foreign
DA_BlackScribe,black scribe,Dark Ages : Beasts and Monsters,van.beasts,Animal,True,0.5,4.300000190734863,650,30,AridShrubland|Desert|ExtremeDesert|ZBiome_DesertOasis,4,ours
DA_Crestel,crestel,Dark Ages : Beasts and Monsters,van.beasts,Animal,True,4,5.599999904632568,1600,240,BorealForest|ColdBog|GlacialPlain|Tundra|ZBiome_GlacialShield,5,foreign
DA_DwarvenMuffton,dwarven muffton,Dark Ages : Beasts and Monsters,van.beasts,Animal,True,1.2999999523162842,5,350,78,BorealForest|ColdBog|GlacialPlain|Tundra|ZBiome_GlacialShield,5,foreign
DA_Snaptoad,giant snaptoad,Dark Ages : Beasts and Monsters,van.beasts,Animal,True,2.299999952316284,4.5,800,138,ColdBog|TemperateSwamp|TropicalSwamp|ZBiome_Marsh,4,foreign
DA_Goldilox,goldilox,Dark Ages : Beasts and Monsters,van.beasts,Animal,True,4,5.5,6450,240,,0,dormant
DA_IroncasketBeetle,ironcasket beetle,Dark Ages : Beasts and Monsters,van.beasts,Animal,True,0.5,2,200,30,,0,dormant
DA_Karabal,karabal,Dark Ages : Beasts and Monsters,van.beasts,Animal,True,1.399999976158142,5.5,520,84,AridShrubland|Desert|ExtremeDesert|ZBiome_CoastalDunes|ZBiome_DesertOasis,5,ours
DA_LeviathanCrab,leviathan,Dark Ages : Beasts and Monsters,van.beasts,Animal,True,3.299999952316284,4.599999904632568,1450,198,,0,dormant
DA_NorthernDrog,northern drog,Dark Ages : Beasts and Monsters,van.beasts,Animal,True,4,5.599999904632568,1750,240,BorealForest|ColdBog|GlacialPlain|Tundra|ZBiome_GlacialShield,5,foreign
DA_ForestOwlcat,forest owlcat,Dark Ages : Beasts and Monsters,van.beasts,Animal,True,0.3799999952316284,4.900000095367432,0,22.799999237060547,,0,dormant
DA_ArcticOwlcat,arctic owlcat,Dark Ages : Beasts and Monsters,van.beasts,Animal,True,0.3799999952316284,4.900000095367432,0,22.799999237060547,,0,dormant
DA_Phrak,phrak,Dark Ages : Beasts and Monsters,van.beasts,Animal,True,0.30000001192092896,4.300000190734863,250,18,ColdBog|TemperateSwamp|TropicalSwamp|ZBiome_Marsh,4,foreign
DA_Pilgrim,pilgrim,Dark Ages : Beasts and Monsters,van.beasts,Animal,True,2.4000000953674316,6,550,144,AridShrubland|Desert|ExtremeDesert|ZBiome_CoastalDunes|ZBiome_DesertOasis,5,ours
DA_RedhornedLarpah,red-horned larpah,Dark Ages : Beasts and Monsters,van.beasts,Animal,True,1,6.5,850,60,BorealForest|ColdBog|TemperateForest|Tundra|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_GlacialShield|ZBiome_Grasslands,8,ours
DA_ImperialRedhound,imperial redhound,Dark Ages : Beasts and Monsters,van.beasts,Animal,True,2.1500000953674316,5.5,1250,129,,0,dormant
DA_RockTroll,rock troll,Dark Ages : Beasts and Monsters,van.beasts,Animal,True,4.5,3.5,5300,270,,0,dormant
DA_SilverMole,silver mole,Dark Ages : Beasts and Monsters,van.beasts,Animal,True,0.20000000298023224,7,0,12,,0,dormant
DA_Taraal,taraal,Dark Ages : Beasts and Monsters,van.beasts,Animal,True,2.5,5.599999904632568,800,150,BorealForest|ColdBog|TemperateForest|Tundra|ZBiome_GlacialShield,5,foreign
DA_SnowTaraal,snow taraal,Dark Ages : Beasts and Monsters,van.beasts,Animal,True,2.5,5.599999904632568,800,150,GlacialPlain|IceSheet|SeaIce|Tundra|ZBiome_GlacialShield,5,foreign
ERN_Amaro,amaro,Erin's Final Fantasy Animals,erin.ffanimals,Animal,True,1.25,4.599999904632568,550,75,AB_GelatinousSuperorganism|AB_IdyllicMeadows|AB_MiasmicMangrove|AB_MycoticJungle|AB_PyroclasticConflagration|AB_TarPits|AridShrubland|BorealForest|Desert|TemperateForest|TropicalRainforest|Tundra,12,ours
ERN_BigCarbuncle,grand carbuncle,Erin's Final Fantasy Animals,erin.ffanimals,Animal,True,1,5,0,60,,0,dormant
ERN_Carbuncle,carbuncle,Erin's Final Fantasy Animals,erin.ffanimals,Animal,True,0.6000000238418579,5,0,36,,0,dormant
ERN_Chocobo,chocobo,Erin's Final Fantasy Animals,erin.ffanimals,Animal,True,1,6,0,60,,0,dormant
GRimCobra,Colorful cobra,GRiNDTerra Biomes,grimterra.biomesmod,Animal,True,0.25,3.5,150,15,BiomeAreeb|BiomeCypreJungle|BiomeGRimberlands|BiomeGRimerald|BiomeGRimethyst|BiomeGRimond|BiomeGRimworld|BiomeGRuby|BiomeGRuquoise|BiomeGrindland|BiomeMist|BiomeToxlands,12,foreign
GRimTortoise,Colorful tortoise,GRiNDTerra Biomes,grimterra.biomesmod,Animal,True,0.5,1,200,30,BiomeAreeb|BiomeGRimethyst|BiomeGrindland|BiomeMist|BiomeToxlands,5,foreign
GRimMonitorLizard,Colorful monitor lizard,GRiNDTerra Biomes,grimterra.biomesmod,Animal,True,0.6000000238418579,3.5999999046325684,175,36,BiomeAreeb|BiomeGRimberlands|BiomeGRimethyst|BiomeGRimond|BiomeGRimphire|BiomeGrindland|BiomeToxlands,7,foreign
GRimBullfrog,Colorful bullfrog,GRiNDTerra Biomes,grimterra.biomesmod,Animal,True,0.20000000298023224,2.799999952316284,60,12,BiomeGRimberlands|BiomeGRimethyst|BiomeGRuby|BiomeGRuquoise|BiomeGrindland|BiomeToxlands,6,foreign
