biome,animal,sources,direction,commonality,mod,file
AridShrubland,AA_MeadowAve,1,animal.wildBiomes,0.04,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_MeadowAve.xml
AridShrubland,AA_MegaLouse,1,animal.wildBiomes,0.03,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_MegaLouse.xml
AridShrubland,AA_Murkling,1,animal.wildBiomes,0.4,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Murkling.xml
AridShrubland,AA_Needlepost,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_NeedlePost.xml
AridShrubland,AA_NightAve,1,animal.wildBiomes,0.04,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_NightAve.xml
AridShrubland,AA_Nightling,1,animal.wildBiomes,0.04,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Nightling.xml
AridShrubland,AA_PebbleMit,1,animal.wildBiomes,0.05,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_PebbleMit.xml
AridShrubland,AA_PedigreedRaptor,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_PedigreedRaptor.xml
AridShrubland,AA_PhoenixOwlcat,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_PhoenixOwlcat.xml
AridShrubland,AA_Radyak,1,animal.wildBiomes,0.001,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Radyak.xml
AridShrubland,AA_Ravager,1,animal.wildBiomes,0.0025,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Ravager.xml
AridShrubland,AA_RayHound,1,animal.wildBiomes,0.05,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_RayHound.xml
AridShrubland,AA_Razorjack,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Razorjack.xml
AridShrubland,AA_RipperHound,1,animal.wildBiomes,0.05,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_RipperHound.xml
AridShrubland,AA_RoughPlatedMonitor,1,animal.wildBiomes,0.05,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_RoughPlatedMonitor.xml
AridShrubland,AA_RoyalAve,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_RoyalAve.xml
AridShrubland,AA_SandLion,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_SandLion.xml
AridShrubland,AA_SandProwler,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_SandProwler.xml
AridShrubland,AA_SandSquid,1,animal.wildBiomes,0.05,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_SandSquid.xml
AridShrubland,AA_ShadowCharger,1,animal.wildBiomes,0.02,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_ShadowCharger.xml
AridShrubland,AA_Skiphound,1,animal.wildBiomes,0.005,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Skiphound.xml
AridShrubland,AA_Slurrypede,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Slurrypede.xml
AridShrubland,AA_Swarmling,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Swarmling.xml
AridShrubland,AA_TeratogenicOriginator,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_TeratogenicOriginator.xml
AridShrubland,AA_Terramorph,1,animal.wildBiomes,0.05,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Terramorph.xml
AridShrubland,AA_TetraSlug,1,animal.wildBiomes,0.001,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_TetraSlug.xml
AridShrubland,AA_Thermadon,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Thermadon.xml
AridShrubland,AA_Thunderbeast,1,animal.wildBiomes,0.005,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Thunderbeast.xml
AridShrubland,AA_Thunderox,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Thunderox.xml
AridShrubland,AA_Wildpawn,1,animal.wildBiomes,0.05,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Wildpawn.xml
AridShrubland,AA_Wildpod,1,animal.wildBiomes,0.05,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Wildpod.xml
AridShrubland,AA_WindBeast,1,animal.wildBiomes,0.0025,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Windbeast.xml
AridShrubland,AEXP_Boombat,1,animal.wildBiomes,0.25,Vanilla Animals Expanded,1.6\Defs\ThingDefs_Races\Races_Expanded_Australia.xml
AridShrubland,AEXP_Cheetah,1,animal.wildBiomes,0.9,Vanilla Animals Expanded,1.6\Defs\ThingDefs_Races\Races_Expanded_AridShrubland.xml
AridShrubland,AEXP_Coyote,1,animal.wildBiomes,0.8,Vanilla Animals Expanded,1.6\Defs\ThingDefs_Races\Races_Expanded_AridShrubland.xml
AridShrubland,AEXP_Crocodile,1,animal.wildBiomes,0.6,Vanilla Animals Expanded,1.6\Defs\ThingDefs_Races\Races_Expanded_AridShrubland.xml
AridShrubland,AEXP_DesertTortoise,1,animal.wildBiomes,0.2,Vanilla Animals Expanded,1.6\Defs\ThingDefs_Races\Races_Expanded_Desert.xml
AridShrubland,AEXP_Giraffe,1,animal.wildBiomes,1,Vanilla Animals Expanded,1.6\Defs\ThingDefs_Races\Races_Expanded_AridShrubland.xml
AridShrubland,AEXP_Hyena,1,animal.wildBiomes,0.6,Vanilla Animals Expanded,1.6\Defs\ThingDefs_Races\Races_Expanded_Desert.xml
AridShrubland,AEXP_Kangaroo,1,animal.wildBiomes,0.25,Vanilla Animals Expanded,1.6\Defs\ThingDefs_Races\Races_Expanded_Australia.xml
AridShrubland,AEXP_Koala,1,animal.wildBiomes,0.25,Vanilla Animals Expanded,1.6\Defs\ThingDefs_Races\Races_Expanded_Australia.xml
AridShrubland,AEXP_Lemur,1,animal.wildBiomes,0.2,Vanilla Animals Expanded,1.6\Defs\ThingDefs_Races\Races_Expanded_TropicalRainforest.xml
AridShrubland,AEXP_Lion,1,animal.wildBiomes,0.5,Vanilla Animals Expanded,1.6\Defs\ThingDefs_Races\Races_Expanded_Desert.xml
AridShrubland,AEXP_Wildebeest,1,animal.wildBiomes,1,Vanilla Animals Expanded,1.6\Defs\ThingDefs_Races\Races_Expanded_AridShrubland.xml
AridShrubland,AEXP_Zebra,1,animal.wildBiomes,1,Vanilla Animals Expanded,1.6\Defs\ThingDefs_Races\Races_Expanded_AridShrubland.xml
AridShrubland,Acklay,1,animal.wildBiomes,0.014,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Akk,1,animal.wildBiomes,0.02,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Andrewsarchus,1,animal.wildBiomes,0.006,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.2-v1.3.1.xml
AridShrubland,Anooba,1,animal.wildBiomes,0.16,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Armadillo,2,biome.wildAnimals,0.2,Core,Defs\BiomeDefs\Biomes_WarmArid.xml
AridShrubland,Armadillo,2,animal.wildBiomes,0.3,Beasts of the Rim (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_Armadillo.xml
AridShrubland,Arthropleura,1,animal.wildBiomes,0.008,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.0-v1.1.xml
AridShrubland,Aurochs,1,animal.wildBiomes,0.006,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.4-.xml
AridShrubland,Bantha,1,animal.wildBiomes,0.5,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Behemoth,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Beldon,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Bison,1,biome.wildAnimals,0.1,Core,Defs\BiomeDefs\Biomes_WarmArid.xml
AridShrubland,Blixus,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Blurrg,1,animal.wildBiomes,0.16,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Boarwolf,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Bolotaur,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Boma,1,animal.wildBiomes,0.08,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Boomalope,1,biome.wildAnimals,0.5,Core,Defs\BiomeDefs\Biomes_WarmArid.xml
AridShrubland,Boomrat,1,biome.wildAnimals,0.5,Core,Defs\BiomeDefs\Biomes_WarmArid.xml
AridShrubland,Borcatu,1,animal.wildBiomes,0.16,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Brezak,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Bursa,1,animal.wildBiomes,0.04,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Cannok,1,animal.wildBiomes,0.16,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Chalicotherium,1,animal.wildBiomes,0.01,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.0-v1.1.xml
AridShrubland,ChrysalideRancor,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Clodhopper,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Convor,1,animal.wildBiomes,0.04,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Corinathoth,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Cougar,1,biome.wildAnimals,0.15,Core,Defs\BiomeDefs\Biomes_WarmArid.xml
AridShrubland,DA_BlackScribe,1,animal.wildBiomes,0.25,Dark Ages : Beasts and Monsters,1.6\Defs\ThingDefs_Races\Animal_BlackScribe.xml
AridShrubland,DA_Karabal,1,animal.wildBiomes,0.55,Dark Ages : Beasts and Monsters,1.6\Defs\ThingDefs_Races\Animal_Karabal.xml
AridShrubland,DA_Pilgrim,1,animal.wildBiomes,0.55,Dark Ages : Beasts and Monsters,1.6\Defs\ThingDefs_Races\Animal_Pilgrim.xml
AridShrubland,Dactillion,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Daeodon,1,animal.wildBiomes,0.1,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.0-v1.1.xml
AridShrubland,Dalgo,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Deinotherium,1,animal.wildBiomes,0.005,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.4-.xml
AridShrubland,Devourers,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Dewback,1,animal.wildBiomes,0.02,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Dianoga,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Dinocrocuta,1,animal.wildBiomes,0.008,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.2-v1.3.1.xml
AridShrubland,Dinopithecus,1,animal.wildBiomes,0.008,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.4-.xml
AridShrubland,Dinornis,1,animal.wildBiomes,0.008,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.2-v1.3.1.xml
AridShrubland,Diprotodon,1,animal.wildBiomes,0.01,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.2-v1.3.1.xml
AridShrubland,Doedicurus,1,animal.wildBiomes,0.004,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.0-v1.1.xml
AridShrubland,Donkey,1,biome.wildAnimals,0.2,Core,Defs\BiomeDefs\Biomes_WarmArid.xml
AridShrubland,Dragonsnake,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Drexl,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Dromedary,1,biome.wildAnimals,0.7,Core,Defs\BiomeDefs\Biomes_WarmArid.xml
AridShrubland,ERN_Amaro,1,animal.wildBiomes,0.08,Erin's Final Fantasy Animals,1.6\Defs\ThingDefs_Animals\AnimalDef_Amaro.xml
AridShrubland,ERN_Chocobo,1,animal.wildBiomes,0.8,Erin's Final Fantasy Animals,1.6\Defs\ThingDefs_Animals\AnimalDef_Chocobo.xml
AridShrubland,Elephant,1,biome.wildAnimals,0.5,Core,Defs\BiomeDefs\Biomes_WarmArid.xml
AridShrubland,Emu,1,biome.wildAnimals,0.7,Core,Defs\BiomeDefs\Biomes_WarmArid.xml
AridShrubland,EnergySpider,1,animal.wildBiomes,0.001,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Eopie,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Falumpaset,1,animal.wildBiomes,0.08,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Fambaa,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Fanback,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,FancyRat,1,animal.wildBiomes,0.01,AA FancyRats,1.6\Defs\ThingDefs_Races\Races_Animal_FancyRat.xml
AridShrubland,FeralGrazer,1,animal.wildBiomes,0.04,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,FeralNerf,1,animal.wildBiomes,0.04,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Flamingo,1,biome.wildAnimals,0.5,Core,Defs\BiomeDefs\Biomes_WarmArid.xml
AridShrubland,Fox_Fennec,1,biome.wildAnimals,0.15,Core,Defs\BiomeDefs\Biomes_WarmArid.xml
AridShrubland,FrilledGorg,1,animal.wildBiomes,1.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Gazelle,1,biome.wildAnimals,0.7,Core,Defs\BiomeDefs\Biomes_WarmArid.xml
AridShrubland,Gelagrub,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Giant,1,animal.wildBiomes,0.005,Mythological Creatures!,Defs\AnimalDefs\Giant.xml
AridShrubland,GiantSnake,1,animal.wildBiomes,0.025,Giant Snake (Continued),1.6\Defs\Races_GiantSnake.xml
AridShrubland,GiantToad,1,animal.wildBiomes,0.04,Giant Toads (Continued),1.6\Defs\ThingDefs_Races\GiantToad.xml
AridShrubland,Gigantophis,1,animal.wildBiomes,0.004,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.4-.xml
AridShrubland,Gizka,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Gorg,1,animal.wildBiomes,1.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,GraniteSlug,1,animal.wildBiomes,0.1,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Grank,1,animal.wildBiomes,0.2,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,GreaterKraytDragon,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Gualaar,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,GuineaPig,1,biome.wildAnimals,0.017,Core,Defs\BiomeDefs\Biomes_WarmArid.xml
AridShrubland,Gullipud,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Gundark,1,animal.wildBiomes,0.1,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Gutkurr,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Hare,1,biome.wildAnimals,1.3,Core,Defs\BiomeDefs\Biomes_WarmArid.xml
AridShrubland,HarvesterBeetle,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Hawkbat,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Hippo,1,biome.wildAnimals,0.25,Core,Defs\BiomeDefs\Biomes_WarmArid.xml
AridShrubland,Horax,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Horse,1,biome.wildAnimals,0.1,Core,Defs\BiomeDefs\Biomes_WarmArid.xml
AridShrubland,Hrumph,1,animal.wildBiomes,0.5,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Hssiss,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Iguana,1,biome.wildAnimals,0.7,Core,Defs\BiomeDefs\Biomes_WarmArid.xml
AridShrubland,Imp,1,animal.wildBiomes,0.05,Mythological Creatures!,Defs\AnimalDefs\Imp.xml
AridShrubland,Insectomorph,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,Iriaz,1,animal.wildBiomes,1.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,IridonianReek,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,IthorianReek,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
AridShrubland,JRWAlbertosaurus,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Albertosaurus.xml
AridShrubland,JRWAnkylosaurus,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Ankylosaurus.xml
AridShrubland,JRWApatosaurus,1,animal.wildBiomes,0.09,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Apatosaurus.xml
AridShrubland,JRWArgentinosaurus,1,animal.wildBiomes,0.09,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Argentinosaurus.xml
AridShrubland,JRWBagaceratops,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Bagaceratops.xml
AridShrubland,JRWBaseopsis,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Baseopsis.xml
AridShrubland,JRWBrachytrachelopan,1,animal.wildBiomes,0.09,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Brachytrachelopan.xml
AridShrubland,JRWCamarasaurus,1,animal.wildBiomes,0.09,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Camarasaurus.xml
AridShrubland,JRWDesmatosuchus,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Desmatosuchus.xml
AridShrubland,JRWDimetrodon,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Dimetrodon.xml
AridShrubland,JRWDinilysia,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Dinilysia.xml
AridShrubland,JRWDromaeosaurus,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Dromaeosaurus.xml
AridShrubland,JRWEdaphosaurus,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Edaphosaurus.xml
AridShrubland,JRWEuoplocephalus,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Euoplocephalus.xml
AridShrubland,JRWGallimimus,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Gallimimus.xml
AridShrubland,JRWGasosaurus,1,animal.wildBiomes,0.08,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Gasosaurus.xml
AridShrubland,JRWGeralinura,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Geralinura.xml
AridShrubland,JRWGorgonops,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Gorgonops.xml
AridShrubland,JRWHomalocephale,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Homalocephale.xml
AridShrubland,JRWIschigualastia,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Ischigualastia.xml
AridShrubland,JRWKaprosuchus,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Kaprosuchus.xml
AridShrubland,JRWKileskus,1,animal.wildBiomes,0.09,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Kileskus.xml
AridShrubland,JRWLycaenops,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Lycaenops.xml
AridShrubland,JRWMicroceratus,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Microceratus.xml
AridShrubland,JRWOphiacodon,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Ophiacodon.xml
AridShrubland,JRWOrnithosuchus,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Ornithosuchus.xml
AridShrubland,JRWOviraptor,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Oviraptor.xml
AridShrubland,JRWPachycephalosaurus,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Pachycephalosaurus.xml
AridShrubland,JRWPachyrhinosaurus,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Pachyrhinosaurus.xml
AridShrubland,JRWPrestosuchus,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Prestosuchus.xml
AridShrubland,JRWProtoceratops,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Protoceratops.xml
AridShrubland,JRWProtosolpuga,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Protosolpuga.xml
AridShrubland,JRWQantassaurus,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Qantassaurus.xml
AridShrubland,JRWSaltasaurus,1,animal.wildBiomes,0.09,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Saltasaurus.xml
AridShrubland,JRWStygimoloch,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Stygimoloch.xml
AridShrubland,JRWSupersaurus,1,animal.wildBiomes,0.09,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Supersaurus.xml
AridShrubland,JRWTanystropheus,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Tanystropheus.xml
AridShrubland,JRWTermitotron,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Termitotron.xml
AridShrubland,JRWTorosaurus,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Torosaurus.xml
AridShrubland,JRWTroodon,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Troodon.xml
AridShrubland,JRWUdanoceratops,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Udanoceratops.xml
AridShrubland,JRWVelociraptor,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Velociraptor.xml
AridShrubland,JRWWonambi,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Wonambi.xml
