kind,old,new,tier,confidence,note
def,RimMandrake_Eyes_HugeRed,RSW_Eyes_HugeRed,RimStarWars,RULED,
def,RimMandrake_Eyes_HugeYellow,RSW_Eyes_HugeYellow,RimStarWars,RULED,
def,RimMandrake_Eyes_InvertedYellow,RSW_Eyes_InvertedYellow,RimStarWars,RULED,
def,RimMandrake_Face_jowls,RSW_Face_jowls,RimStarWars,RULED,
def,RimMandrake_Face_jowlsBigHead,RSW_Face_jowlsBigHead,RimStarWars,RULED,
def,RimMandrake_Face_pointyteeth,RSW_Face_pointyteeth,RimStarWars,RULED,
def,RimMandrake_Face_tusks,RSW_Face_tusks,RimStarWars,RULED,
def,RimMandrake_FacialRidges_broad,RSW_FacialRidges_broad,RimStarWars,RULED,
def,RimMandrake_FacialRidges_bumpy,RSW_FacialRidges_bumpy,RimStarWars,RULED,
def,RimMandrake_FacialRidges_iridonian,RSW_FacialRidges_iridonian,RimStarWars,RULED,
def,RimMandrake_FemalePaleSkin,RSW_FemalePaleSkin,RimStarWars,RULED,
def,RimMandrake_Female_DevolvedNormal,RSW_Female_DevolvedNormal,RimStarWars,RULED,
def,RimMandrake_Female_Egghead,RSW_Female_Egghead,RimStarWars,RULED,
def,RimMandrake_Female_Fathead,RSW_Female_Fathead,RimStarWars,RULED,
def,RimMandrake_Female_FiveheadNormal,RSW_Female_FiveheadNormal,RimStarWars,RULED,
def,RimMandrake_Female_FiveheadPointy,RSW_Female_FiveheadPointy,RimStarWars,RULED,
def,RimMandrake_Female_FiveheadWide,RSW_Female_FiveheadWide,RimStarWars,RULED,
def,RimMandrake_Female_GeonosianHead,RSW_Female_GeonosianHead,RimStarWars,RULED,
def,RimMandrake_Female_GunganHead,RSW_Female_GunganHead,RimStarWars,RULED,
def,RimMandrake_Female_HeavyBoneNormal,RSW_Female_HeavyBoneNormal,RimStarWars,RULED,
def,RimMandrake_Female_IthorianHead,RSW_Female_IthorianHead,RimStarWars,RULED,
def,RimMandrake_Female_Kubaz,RSW_Female_Kubaz,RimStarWars,RULED,
def,RimMandrake_Female_Rodian,RSW_Female_Rodian,RimStarWars,RULED,
def,RimMandrake_Female_SelkathHead,RSW_Female_SelkathHead,RimStarWars,RULED,
def,RimMandrake_Female_TaungHead,RSW_Female_TaungHead,RimStarWars,RULED,
def,RimMandrake_Female_Trandoshan,RSW_Female_Trandoshan,RimStarWars,RULED,
def,RimMandrake_Fleck_InkSpray,RSW_Fleck_InkSpray,RimStarWars,RULED,
def,RimMandrake_FurDef_gaunt,RSW_FurDef_gaunt,RimStarWars,RULED,
def,RimMandrake_Furskin_shortfur,RSW_Furskin_shortfur,RimStarWars,RULED,
def,RimMandrake_GS_Eyes_Yellow,RSW_GS_Eyes_Yellow,RimStarWars,RULED,
def,RimMandrake_GS_Primitive,RSW_GS_Primitive,RimStarWars,RULED,
def,RimMandrake_GandHead,RSW_GandHead,RimStarWars,RULED,
def,RimMandrake_GandMask,RSW_GandMask,RimStarWars,RULED,
def,RimMandrake_GandMaskCustomization_default,RSW_GandMaskCustomization_default,RimStarWars,RULED,
def,RimMandrake_GandMaskCustomization_yuun,RSW_GandMaskCustomization_yuun,RimStarWars,RULED,
def,RimMandrake_GandMaskCustomization_zuckuss,RSW_GandMaskCustomization_zuckuss,RimStarWars,RULED,
def,RimMandrake_GeneAbility_ink,RSW_GeneAbility_ink,RimStarWars,RULED,
def,RimMandrake_GeneAbility_jump,RSW_GeneAbility_jump,RimStarWars,RULED,
def,RimMandrake_GeneHediff_claws,RSW_GeneHediff_claws,RimStarWars,RULED,
def,RimMandrake_GeneHediff_gandmask,RSW_GeneHediff_gandmask,RimStarWars,RULED,
def,RimMandrake_GeneHediff_kaleeshmask,RSW_GeneHediff_kaleeshmask,RimStarWars,RULED,
def,RimMandrake_GeneHediff_keldormask,RSW_GeneHediff_keldormask,RimStarWars,RULED,
def,RimMandrake_Geonosian,RSW_Geonosian,RimStarWars,RULED,
def,RimMandrake_GeonosianHead,RSW_GeonosianHead,RimStarWars,RULED,
def,RimMandrake_GeonosianTribal,RSW_GeonosianTribal,RimStarWars,RULED,
def,RimMandrake_Geonosian_Normal,RSW_Geonosian_Normal,RimStarWars,RULED,
def,RimMandrake_GunganEars,RSW_GunganEars,RimStarWars,RULED,
def,RimMandrake_GunganHead,RSW_GunganHead,RimStarWars,RULED,
def,RimMandrake_Gungan_FemaleNormal,RSW_Gungan_FemaleNormal,RimStarWars,RULED,
def,RimMandrake_Gungan_MaleNormal,RSW_Gungan_MaleNormal,RimStarWars,RULED,
def,RimMandrake_Hair_DarkBlue,RSW_Hair_DarkBlue,RimStarWars,RULED,
def,RimMandrake_Hair_DarkRed,RSW_Hair_DarkRed,RimStarWars,RULED,
def,RimMandrake_Hair_Lavender,RSW_Hair_Lavender,RimStarWars,RULED,
def,RimMandrake_Hair_SlateBlue,RSW_Hair_SlateBlue,RimStarWars,RULED,
def,RimMandrake_Hair_SlateRed,RSW_Hair_SlateRed,RimStarWars,RULED,
def,RimMandrake_Hair_rodian,RSW_Hair_rodian,RimStarWars,RULED,
def,RimMandrake_HeadAttachment_gandmask,RSW_HeadAttachment_gandmask,RimStarWars,RULED,
def,RimMandrake_HeadAttachment_kaleeshmask,RSW_HeadAttachment_kaleeshmask,RimStarWars,RULED,
def,RimMandrake_HeadAttachment_keldormask,RSW_HeadAttachment_keldormask,RimStarWars,RULED,
def,RimMandrake_Head_Bone,RSW_Head_Bone,RimStarWars,RULED,
def,RimMandrake_Head_Devolved,RSW_Head_Devolved,RimStarWars,RULED,
def,RimMandrake_Head_duros,RSW_Head_duros,RimStarWars,RULED,
def,RimMandrake_Head_gand,RSW_Head_gand,RimStarWars,RULED,
def,RimMandrake_Head_geonosian,RSW_Head_geonosian,RimStarWars,RULED,
def,RimMandrake_Head_gungan,RSW_Head_gungan,RimStarWars,RULED,
def,RimMandrake_Head_hutt,RSW_Head_hutt,RimStarWars,RULED,
def,RimMandrake_Head_ithorian,RSW_Head_ithorian,RimStarWars,RULED,
def,RimMandrake_Head_kubaz,RSW_Head_kubaz,RimStarWars,RULED,
def,RimMandrake_Head_quarren,RSW_Head_quarren,RimStarWars,RULED,
def,RimMandrake_Head_rodian,RSW_Head_rodian,RimStarWars,RULED,
def,RimMandrake_Head_selkath,RSW_Head_selkath,RimStarWars,RULED,
def,RimMandrake_Head_taung,RSW_Head_taung,RimStarWars,RULED,
def,RimMandrake_Head_trandoshan,RSW_Head_trandoshan,RimStarWars,RULED,
def,RimMandrake_Head_wookiee,RSW_Head_wookiee,RimStarWars,RULED,
def,RimMandrake_Headbone_BigHorns,RSW_Headbone_BigHorns,RimStarWars,RULED,
def,RimMandrake_Headbone_nautolan,RSW_Headbone_nautolan,RimStarWars,RULED,
def,RimMandrake_Headbone_rodian,RSW_Headbone_rodian,RimStarWars,RULED,
def,RimMandrake_Headbone_taung,RSW_Headbone_taung,RimStarWars,RULED,
def,RimMandrake_Headbone_togruta,RSW_Headbone_togruta,RimStarWars,RULED,
def,RimMandrake_Headbone_trandoshan,RSW_Headbone_trandoshan,RimStarWars,RULED,
def,RimMandrake_Headbone_twilek,RSW_Headbone_twilek,RimStarWars,RULED,
def,RimMandrake_Headbone_zabrak,RSW_Headbone_zabrak,RimStarWars,RULED,
def,RimMandrake_Hediff_PsyHarmonize,RSW_Hediff_PsyHarmonize,RimStarWars,RULED,
def,RimMandrake_Herglic,RSW_Herglic,RimStarWars,RULED,
def,RimMandrake_HerglicHead,RSW_HerglicHead,RimStarWars,RULED,
def,RimMandrake_IktotchiHead,RSW_IktotchiHead,RimStarWars,RULED,
def,RimMandrake_Iktotchi_FemaleNormal,RSW_Iktotchi_FemaleNormal,RimStarWars,RULED,
def,RimMandrake_Iktotchi_MaleNormal,RSW_Iktotchi_MaleNormal,RimStarWars,RULED,
def,RimMandrake_InstallHediff_gandmask,RSW_InstallHediff_gandmask,RimStarWars,RULED,
def,RimMandrake_InstallHediff_kaleeshmask,RSW_InstallHediff_kaleeshmask,RimStarWars,RULED,
def,RimMandrake_InstallHediff_keldormask,RSW_InstallHediff_keldormask,RimStarWars,RULED,
def,RimMandrake_IthorianHead,RSW_IthorianHead,RimStarWars,RULED,
def,RimMandrake_Ithorian_Normal,RSW_Ithorian_Normal,RimStarWars,RULED,
def,RimMandrake_Jawa,RSW_Jawa,RimStarWars,RULED,
def,RimMandrake_JawaTribal,RSW_JawaTribal,RimStarWars,RULED,
def,RimMandrake_Jawa_Eyes_HugeAmber,RSW_Jawa_Eyes_HugeAmber,RimStarWars,RULED,
def,RimMandrake_Jawa_Eyes_HugeOrange,RSW_Jawa_Eyes_HugeOrange,RimStarWars,RULED,
def,RimMandrake_Jawa_Head_Plain,RSW_Jawa_Head_Plain,RimStarWars,RULED,
def,RimMandrake_Jawa_MiningDisabled,RSW_Jawa_MiningDisabled,RimStarWars,RULED,
def,RimMandrake_Jawa_Skittish,RSW_Jawa_Skittish,RimStarWars,RULED,
def,RimMandrake_KaleeshMask,RSW_KaleeshMask,RimStarWars,RULED,
def,RimMandrake_Kaminoan,RSW_Kaminoan,RimStarWars,RULED,
def,RimMandrake_KaminoanHead,RSW_KaminoanHead,RimStarWars,RULED,
def,RimMandrake_Kaminoan_FemaleNormal,RSW_Kaminoan_FemaleNormal,RimStarWars,RULED,
def,RimMandrake_Kaminoan_MaleNormal,RSW_Kaminoan_MaleNormal,RimStarWars,RULED,
def,RimMandrake_KelDorMask,RSW_KelDorMask,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerAqualish,RSW_KoTOR_NamerAqualish,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerArkanian,RSW_KoTOR_NamerArkanian,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerBith,RSW_KoTOR_NamerBith,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerBothan,RSW_KoTOR_NamerBothan,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerCathar,RSW_KoTOR_NamerCathar,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerChadraFan,RSW_KoTOR_NamerChadraFan,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerChiss,RSW_KoTOR_NamerChiss,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerDevaronian,RSW_KoTOR_NamerDevaronian,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerDuros,RSW_KoTOR_NamerDuros,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerEchani,RSW_KoTOR_NamerEchani,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerEwok,RSW_KoTOR_NamerEwok,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerFalleen,RSW_KoTOR_NamerFalleen,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerFeeorin,RSW_KoTOR_NamerFeeorin,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerGamorrean,RSW_KoTOR_NamerGamorrean,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerGand,RSW_KoTOR_NamerGand,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerHutt,RSW_KoTOR_NamerHutt,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerHutt_highcaste,RSW_KoTOR_NamerHutt_highcaste,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerHutt_lowcaste,RSW_KoTOR_NamerHutt_lowcaste,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerIridonian,RSW_KoTOR_NamerIridonian,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerJawa,RSW_KoTOR_NamerJawa,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerKlatoonian,RSW_KoTOR_NamerKlatoonian,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerKubaz,RSW_KoTOR_NamerKubaz,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerLasat,RSW_KoTOR_NamerLasat,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerMimbanese,RSW_KoTOR_NamerMimbanese,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerMiraluka,RSW_KoTOR_NamerMiraluka,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerMirialan,RSW_KoTOR_NamerMirialan,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerNagai,RSW_KoTOR_NamerNagai,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerNautolan,RSW_KoTOR_NamerNautolan,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerNeimoidian,RSW_KoTOR_NamerNeimoidian,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerNelvaanian,RSW_KoTOR_NamerNelvaanian,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerNikto,RSW_KoTOR_NamerNikto,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerPantoran,RSW_KoTOR_NamerPantoran,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerQuarren,RSW_KoTOR_NamerQuarren,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerRodian,RSW_KoTOR_NamerRodian,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerSnivvian,RSW_KoTOR_NamerSnivvian,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerSullustan,RSW_KoTOR_NamerSullustan,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerTogruta,RSW_KoTOR_NamerTogruta,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerTrandoshan,RSW_KoTOR_NamerTrandoshan,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerTwilek,RSW_KoTOR_NamerTwilek,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerUmbaran,RSW_KoTOR_NamerUmbaran,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerWeequay,RSW_KoTOR_NamerWeequay,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerWookiee,RSW_KoTOR_NamerWookiee,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerYoder,RSW_KoTOR_NamerYoder,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerZeltron,RSW_KoTOR_NamerZeltron,RimStarWars,RULED,
def,RimMandrake_KoTOR_NamerZygerrian,RSW_KoTOR_NamerZygerrian,RimStarWars,RULED,
def,RimMandrake_Lifespan_Category,RSW_Lifespan_Category,RimStarWars,RULED,
def,RimMandrake_MaleOrangeSkin,RSW_MaleOrangeSkin,RimStarWars,RULED,
def,RimMandrake_MaleRedSkin,RSW_MaleRedSkin,RimStarWars,RULED,
def,RimMandrake_MaleYellowSkin,RSW_MaleYellowSkin,RimStarWars,RULED,
def,RimMandrake_Male_DevolvedNormal,RSW_Male_DevolvedNormal,RimStarWars,RULED,
def,RimMandrake_Male_Egghead,RSW_Male_Egghead,RimStarWars,RULED,
def,RimMandrake_Male_Fathead,RSW_Male_Fathead,RimStarWars,RULED,
def,RimMandrake_Male_FiveheadNormal,RSW_Male_FiveheadNormal,RimStarWars,RULED,
def,RimMandrake_Male_FiveheadPointy,RSW_Male_FiveheadPointy,RimStarWars,RULED,
def,RimMandrake_Male_FiveheadWide,RSW_Male_FiveheadWide,RimStarWars,RULED,
def,RimMandrake_Male_GeonosianHead,RSW_Male_GeonosianHead,RimStarWars,RULED,
def,RimMandrake_Male_GunganHead,RSW_Male_GunganHead,RimStarWars,RULED,
def,RimMandrake_Male_HeavyBoneNormal,RSW_Male_HeavyBoneNormal,RimStarWars,RULED,
def,RimMandrake_Male_IthorianHead,RSW_Male_IthorianHead,RimStarWars,RULED,
def,RimMandrake_Male_Kubaz,RSW_Male_Kubaz,RimStarWars,RULED,
def,RimMandrake_Male_Rodian,RSW_Male_Rodian,RimStarWars,RULED,
def,RimMandrake_Male_SelkathHead,RSW_Male_SelkathHead,RimStarWars,RULED,
def,RimMandrake_Male_TaungHead,RSW_Male_TaungHead,RimStarWars,RULED,
def,RimMandrake_Male_Trandoshan,RSW_Male_Trandoshan,RimStarWars,RULED,
def,RimMandrake_MirialanHead,RSW_MirialanHead,RimStarWars,RULED,
def,RimMandrake_Mirialan_Female0,RSW_Mirialan_Female0,RimStarWars,RULED,
def,RimMandrake_Mirialan_Female1,RSW_Mirialan_Female1,RimStarWars,RULED,
def,RimMandrake_Mirialan_Female2,RSW_Mirialan_Female2,RimStarWars,RULED,
def,RimMandrake_Mirialan_Male0,RSW_Mirialan_Male0,RimStarWars,RULED,
def,RimMandrake_Mirialan_Male1,RSW_Mirialan_Male1,RimStarWars,RULED,
def,RimMandrake_Mirialan_Male2,RSW_Mirialan_Male2,RimStarWars,RULED,
def,RimMandrake_MonCalamari,RSW_MonCalamari,RimStarWars,RULED,
def,RimMandrake_MonCalamariHead,RSW_MonCalamariHead,RimStarWars,RULED,
def,RimMandrake_MonCalamari_Normal,RSW_MonCalamari_Normal,RimStarWars,RULED,
def,RimMandrake_Mouth_sus,RSW_Mouth_sus,RimStarWars,RULED,
def,RimMandrake_NamerPersonPureblood,RSW_NamerPersonPureblood,RimStarWars,RULED,
def,RimMandrake_NamerPersonSandP,RSW_NamerPersonSandP,RimStarWars,RULED,
def,RimMandrake_Nikto,RSW_Nikto,RimStarWars,RULED,
def,RimMandrake_NiktoHead,RSW_NiktoHead,RimStarWars,RULED,
def,RimMandrake_NiktoTribal,RSW_NiktoTribal,RimStarWars,RULED,
def,RimMandrake_Nose_Cat,RSW_Nose_Cat,RimStarWars,RULED,
def,RimMandrake_Nose_Dog,RSW_Nose_Dog,RimStarWars,RULED,
def,RimMandrake_Nose_SmallPig,RSW_Nose_SmallPig,RimStarWars,RULED,
def,RimMandrake_Nose_Snout,RSW_Nose_Snout,RimStarWars,RULED,
def,RimMandrake_PantoranHead,RSW_PantoranHead,RimStarWars,RULED,
def,RimMandrake_Pantoran_Female0,RSW_Pantoran_Female0,RimStarWars,RULED,
def,RimMandrake_Pantoran_Female1,RSW_Pantoran_Female1,RimStarWars,RULED,
def,RimMandrake_Pantoran_Female2,RSW_Pantoran_Female2,RimStarWars,RULED,
def,RimMandrake_Pantoran_Female3,RSW_Pantoran_Female3,RimStarWars,RULED,
def,RimMandrake_Pantoran_Female4,RSW_Pantoran_Female4,RimStarWars,RULED,
def,RimMandrake_Pantoran_Female5,RSW_Pantoran_Female5,RimStarWars,RULED,
def,RimMandrake_Pantoran_Female6,RSW_Pantoran_Female6,RimStarWars,RULED,
def,RimMandrake_Pantoran_Female7,RSW_Pantoran_Female7,RimStarWars,RULED,
def,RimMandrake_Pantoran_Female8,RSW_Pantoran_Female8,RimStarWars,RULED,
def,RimMandrake_Pantoran_Male0,RSW_Pantoran_Male0,RimStarWars,RULED,
def,RimMandrake_Pantoran_Male1,RSW_Pantoran_Male1,RimStarWars,RULED,
def,RimMandrake_Pantoran_Male2,RSW_Pantoran_Male2,RimStarWars,RULED,
def,RimMandrake_Pantoran_Male3,RSW_Pantoran_Male3,RimStarWars,RULED,
def,RimMandrake_Pantoran_Male4,RSW_Pantoran_Male4,RimStarWars,RULED,
def,RimMandrake_Pantoran_Male5,RSW_Pantoran_Male5,RimStarWars,RULED,
def,RimMandrake_Pantoran_Male6,RSW_Pantoran_Male6,RimStarWars,RULED,
def,RimMandrake_Pantoran_Male7,RSW_Pantoran_Male7,RimStarWars,RULED,
def,RimMandrake_Pantoran_Male8,RSW_Pantoran_Male8,RimStarWars,RULED,
def,RimMandrake_Pawn_SandP_Call,RSW_Pawn_SandP_Call,RimStarWars,RULED,
def,RimMandrake_Pawn_SandP_Death,RSW_Pawn_SandP_Death,RimStarWars,RULED,
def,RimMandrake_Pawn_SandP_Wounded,RSW_Pawn_SandP_Wounded,RimStarWars,RULED,
def,RimMandrake_PykeHead,RSW_PykeHead,RimStarWars,RULED,
def,RimMandrake_Pyke_Normal,RSW_Pyke_Normal,RimStarWars,RULED,
def,RimMandrake_Quarren,RSW_Quarren,RimStarWars,RULED,
def,RimMandrake_QuarrenHead,RSW_QuarrenHead,RimStarWars,RULED,
def,RimMandrake_QuarrenTribal,RSW_QuarrenTribal,RimStarWars,RULED,
def,RimMandrake_Quarren_Normal,RSW_Quarren_Normal,RimStarWars,RULED,
def,RimMandrake_Rakatan,RSW_Rakatan,RimStarWars,RULED,
def,RimMandrake_RakatanHead,RSW_RakatanHead,RimStarWars,RULED,
def,RimMandrake_RangedDamage_ink,RSW_RangedDamage_ink,RimStarWars,RULED,
def,RimMandrake_RemoveHediff_gandmask,RSW_RemoveHediff_gandmask,RimStarWars,RULED,
def,RimMandrake_RemoveHediff_kaleeshmask,RSW_RemoveHediff_kaleeshmask,RimStarWars,RULED,
def,RimMandrake_RemoveHediff_keldormask,RSW_RemoveHediff_keldormask,RimStarWars,RULED,
def,RimMandrake_SWparts_Category,RSW_SWparts_Category,RimStarWars,RULED,
def,RimMandrake_SandVoiceGene,RSW_SandVoiceGene,RimStarWars,RULED,
def,RimMandrake_SelkathHead,RSW_SelkathHead,RimStarWars,RULED,
def,RimMandrake_Selkath_Normal,RSW_Selkath_Normal,RimStarWars,RULED,
def,RimMandrake_Skin_BrightGreen,RSW_Skin_BrightGreen,RimStarWars,RULED,
def,RimMandrake_Skin_DarkGreen,RSW_Skin_DarkGreen,RimStarWars,RULED,
def,RimMandrake_Skin_Lavender,RSW_Skin_Lavender,RimStarWars,RULED,
def,RimMandrake_Skin_MidGray,RSW_Skin_MidGray,RimStarWars,RULED,
def,RimMandrake_Skin_PaleOrange,RSW_Skin_PaleOrange,RimStarWars,RULED,
def,RimMandrake_Skin_SelkathBlue,RSW_Skin_SelkathBlue,RimStarWars,RULED,
def,RimMandrake_Skin_SlateBlue,RSW_Skin_SlateBlue,RimStarWars,RULED,
def,RimMandrake_Skin_SlateRed,RSW_Skin_SlateRed,RimStarWars,RULED,
def,RimMandrake_Skin_Turquoise,RSW_Skin_Turquoise,RimStarWars,RULED,
def,RimMandrake_Sullustan,RSW_Sullustan,RimStarWars,RULED,
def,RimMandrake_SullustanHead,RSW_SullustanHead,RimStarWars,RULED,
def,RimMandrake_Tail_hutt,RSW_Tail_hutt,RimStarWars,RULED,
def,RimMandrake_ThoughtDef_PsyHarmonize,RSW_ThoughtDef_PsyHarmonize,RimStarWars,RULED,
def,RimMandrake_TogrutaHead,RSW_TogrutaHead,RimStarWars,RULED,
def,RimMandrake_TogrutaMontrals,RSW_TogrutaMontrals,RimStarWars,RULED,
def,RimMandrake_Togruta_Female0,RSW_Togruta_Female0,RimStarWars,RULED,
def,RimMandrake_Togruta_Female1,RSW_Togruta_Female1,RimStarWars,RULED,
def,RimMandrake_Togruta_Female2,RSW_Togruta_Female2,RimStarWars,RULED,
def,RimMandrake_Togruta_Female3,RSW_Togruta_Female3,RimStarWars,RULED,
def,RimMandrake_Togruta_Male0,RSW_Togruta_Male0,RimStarWars,RULED,
def,RimMandrake_Togruta_Male1,RSW_Togruta_Male1,RimStarWars,RULED,
def,RimMandrake_Togruta_Male2,RSW_Togruta_Male2,RimStarWars,RULED,
def,RimMandrake_Togruta_Male3,RSW_Togruta_Male3,RimStarWars,RULED,
def,RimMandrake_Trandoshan,RSW_Trandoshan,RimStarWars,RULED,
def,RimMandrake_TrandoshanHead,RSW_TrandoshanHead,RimStarWars,RULED,
def,RimMandrake_TwilekHead,RSW_TwilekHead,RimStarWars,RULED,
def,RimMandrake_Twilek_FemaleNormal,RSW_Twilek_FemaleNormal,RimStarWars,RULED,
def,RimMandrake_Twilek_FemaleStriped,RSW_Twilek_FemaleStriped,RimStarWars,RULED,
def,RimMandrake_Twilek_MaleNormal,RSW_Twilek_MaleNormal,RimStarWars,RULED,
def,RimMandrake_Twilek_MaleStriped,RSW_Twilek_MaleStriped,RimStarWars,RULED,
def,RimMandrake_Wookiee,RSW_Wookiee,RimStarWars,RULED,
def,RimMandrake_WookieeHead,RSW_WookieeHead,RimStarWars,RULED,
def,RimMandrake_WookieeTribal,RSW_WookieeTribal,RimStarWars,RULED,
def,RimMandrake_Wookiee_Average1,RSW_Wookiee_Average1,RimStarWars,RULED,
def,RimMandrake_Wookiee_Average2,RSW_Wookiee_Average2,RimStarWars,RULED,
def,RimMandrake_Wookiee_Average3,RSW_Wookiee_Average3,RimStarWars,RULED,
def,RimMandrake_ZabrakHornsMale,RSW_ZabrakHornsMale,RimStarWars,RULED,
def,RimMandrake_butchergene_insectmeat,RSW_butchergene_insectmeat,RimStarWars,RULED,
def,RimMandrake_butchergene_lizardskin,RSW_butchergene_lizardskin,RimStarWars,RULED,
def,RimMandrake_filth_ink,RSW_filth_ink,RimStarWars,RULED,
def,RimMandrake_hediff_ink,RSW_hediff_ink,RimStarWars,RULED,
def,RimMandrake_lifespan_double,RSW_lifespan_double,RimStarWars,RULED,
def,RimMandrake_lifespan_half,RSW_lifespan_half,RimStarWars,RULED,
def,RimMandrake_lifespan_nine,RSW_lifespan_nine,RimStarWars,RULED,
def,RimMandrake_lifespan_quad,RSW_lifespan_quad,RimStarWars,RULED,
def,RimMandrake_lifespan_six,RSW_lifespan_six,RimStarWars,RULED,
def,RimMandrake_shortFurskin_Average1,RSW_shortFurskin_Average1,RimStarWars,RULED,
def,RimMandrake_shortFurskin_Average2,RSW_shortFurskin_Average2,RimStarWars,RULED,
def,RimMandrake_shortFurskin_Average3,RSW_shortFurskin_Average3,RimStarWars,RULED,
def,RimMandrake_shortFurskin_Gaunt,RSW_shortFurskin_Gaunt,RimStarWars,RULED,
def,RimMandrake_shortFurskin_Heavy1,RSW_shortFurskin_Heavy1,RimStarWars,RULED,
def,RimMandrake_shortFurskin_Heavy2,RSW_shortFurskin_Heavy2,RimStarWars,RULED,
def,RimMandrake_shortFurskin_Heavy3,RSW_shortFurskin_Heavy3,RimStarWars,RULED,
def,RimMandrake_shortFurskin_Narrow1,RSW_shortFurskin_Narrow1,RimStarWars,RULED,
def,RimMandrake_shortFurskin_Narrow2,RSW_shortFurskin_Narrow2,RimStarWars,RULED,
def,RimMandrake_shortFurskin_Narrow3,RSW_shortFurskin_Narrow3,RimStarWars,RULED,
def,RimMandrake_statgene_PsyHarmonize,RSW_statgene_PsyHarmonize,RimStarWars,RULED,
def,RimMandrake_statgene_amphibious,RSW_statgene_amphibious,RimStarWars,RULED,
def,RimMandrake_statgene_compliant,RSW_statgene_compliant,RimStarWars,RULED,
def,RimMandrake_statgene_force,RSW_statgene_force,RimStarWars,RULED,
def,RimMandrake_statgene_fourthroats,RSW_statgene_fourthroats,RimStarWars,RULED,
def,RimMandrake_statgene_metabolismcheat,RSW_statgene_metabolismcheat,RimStarWars,RULED,
def,RimMandrake_statgene_predator,RSW_statgene_predator,RimStarWars,RULED,
def,RimMandrake_statgene_senses,RSW_statgene_senses,RimStarWars,RULED,
def,RimMandrake_tattooGene_mirialan,RSW_tattooGene_mirialan,RimStarWars,RULED,
def,RimMandrake_tattooGene_pantoran,RSW_tattooGene_pantoran,RimStarWars,RULED,
def,RimMandrake_tattooGene_togruta,RSW_tattooGene_togruta,RimStarWars,RULED,
def,RimMandrake_tattooGene_zabrak,RSW_tattooGene_zabrak,RimStarWars,RULED,
def,RimMandrake_throwngrenade_ink,RSW_throwngrenade_ink,RimStarWars,RULED,
mod,src/RimMandrake/AshkarrLandmarkArt,src/RimUtinni/AshkarrLandmarkArt,RimUtinni,HIGH,
packageId,mandrake.ashkarrlandmarkart,mandrake.rut.ashkarrlandmarkart,RimUtinni,HIGH,
mod,src/RimMandrake/BlastDoorFrameAsyncFix,src/RimStarWars/BlastDoorFrameAsyncFix,RimStarWars,RULED,fixes Doors Expanded SW edition
packageId,mandrake.blastdoorframeasyncfix,mandrake.rsw.blastdoorframeasyncfix,RimStarWars,RULED,
mod,src/RimMandrake/CereanManeFix,src/RimStarWars/CereanManeFix,RimStarWars,RULED,fixes Outer Rim
