defName,modName,index,def,minAge,soundWounded
BS_Naga,Big and Small - Framework,2,HumanlikePreTeenager,9,
BS_Naga,Big and Small - Framework,3,HumanlikeTeenager,13,
BS_Naga,Big and Small - Framework,4,HumanlikeAdult,18,
BS_Marlith,Big and Small - Framework,0,HumanlikeBaby,0,
BS_Marlith,Big and Small - Framework,1,HumanlikeChild,3,
BS_Marlith,Big and Small - Framework,2,HumanlikePreTeenager,9,
BS_Marlith,Big and Small - Framework,3,HumanlikeTeenager,13,
BS_Marlith,Big and Small - Framework,4,HumanlikeAdult,18,
,Big and Small - Framework,0,HumanlikeBaby,0,Pawn_Mech_Scyther_Wounded
,Big and Small - Framework,1,HumanlikeChild,3,Pawn_Mech_Scyther_Wounded
,Big and Small - Framework,2,HumanlikePreTeenager,9,Pawn_Mech_Scyther_Wounded
,Big and Small - Framework,3,HumanlikeTeenager,13,Pawn_Mech_Scyther_Wounded
,Big and Small - Framework,4,HumanlikeAdult,18,Pawn_Mech_Scyther_Wounded
BS_SixArmedHuman,Big and Small - Framework,0,HumanlikeBaby,0,
BS_SixArmedHuman,Big and Small - Framework,1,HumanlikeChild,3,
BS_SixArmedHuman,Big and Small - Framework,2,HumanlikePreTeenager,9,
BS_SixArmedHuman,Big and Small - Framework,3,HumanlikeTeenager,13,
BS_SixArmedHuman,Big and Small - Framework,4,HumanlikeAdult,18,
BS_SpiderPersonRace,Big and Small - Framework,0,HumanlikeBaby,0,
BS_SpiderPersonRace,Big and Small - Framework,1,HumanlikeChild,3,
BS_SpiderPersonRace,Big and Small - Framework,2,HumanlikePreTeenager,9,
BS_SpiderPersonRace,Big and Small - Framework,3,HumanlikeTeenager,13,
BS_SpiderPersonRace,Big and Small - Framework,4,HumanlikeAdult,18,
BS_HumanoidWithTail,Big and Small - Framework,0,HumanlikeBaby,0,
BS_HumanoidWithTail,Big and Small - Framework,1,HumanlikeChild,3,
BS_HumanoidWithTail,Big and Small - Framework,2,HumanlikePreTeenager,9,
BS_HumanoidWithTail,Big and Small - Framework,3,HumanlikeTeenager,13,
BS_HumanoidWithTail,Big and Small - Framework,4,HumanlikeAdult,18,
BS_HumanoidWithWings,Big and Small - Framework,0,HumanlikeBaby,0,
BS_HumanoidWithWings,Big and Small - Framework,1,HumanlikeChild,3,
BS_HumanoidWithWings,Big and Small - Framework,2,HumanlikePreTeenager,9,
BS_HumanoidWithWings,Big and Small - Framework,3,HumanlikeTeenager,13,
BS_HumanoidWithWings,Big and Small - Framework,4,HumanlikeAdult,18,
BS_JustAHead,Big and Small - Framework,0,HumanlikeBaby,0,
BS_JustAHead,Big and Small - Framework,1,HumanlikeChild,3,
BS_JustAHead,Big and Small - Framework,2,HumanlikePreTeenager,9,
BS_JustAHead,Big and Small - Framework,3,HumanlikeTeenager,13,
BS_JustAHead,Big and Small - Framework,4,HumanlikeAdult,18,
FancyRat,AA FancyRats,0,AnimalBaby,0,
FancyRat,AA FancyRats,1,AnimalJuvenile,0.07,
FancyRat,AA FancyRats,2,AnimalAdult,0.3,Pawn_Boomrat_Wounded
PoisonDeer,Advanced Biomes (Continued),0,AnimalBaby,0,
PoisonDeer,Advanced Biomes (Continued),1,AnimalJuvenile,0.2,
PoisonDeer,Advanced Biomes (Continued),2,AnimalAdult,0.5,Pawn_Deer_Wounded
PoisonRat,Advanced Biomes (Continued),0,AnimalBaby,0,
PoisonRat,Advanced Biomes (Continued),1,AnimalJuvenile,0.07,
PoisonRat,Advanced Biomes (Continued),2,AnimalAdult,0.3,Pawn_Boomrat_Wounded
MutantCow,Advanced Biomes (Continued),0,AnimalBaby,0,
MutantCow,Advanced Biomes (Continued),1,AnimalJuvenile,0.2,
MutantCow,Advanced Biomes (Continued),2,AnimalAdult,0.45,Pawn_Muffalo_Wounded
PoisonButterfly,Advanced Biomes (Continued),0,AnimalBaby,0,
PoisonButterfly,Advanced Biomes (Continued),1,AnimalJuvenile,0.2,
PoisonButterfly,Advanced Biomes (Continued),2,AnimalAdult,0.5,Pawn_Megascarab_Wounded
AM_Aura,Alpha Mechs,0,MechanoidFullyFormed,0,Pawn_Mech_Scyther_Wounded
AM_Aura,Alpha Mechs,1,MechanoidFullyFormed,100,Pawn_Mech_Scyther_Wounded
AM_Daggersnout,Alpha Mechs,0,MechanoidFullyFormed,0,Pawn_Mech_Scyther_Wounded
AM_Daggersnout,Alpha Mechs,1,MechanoidFullyFormed,100,Pawn_Mech_Scyther_Wounded
AM_Demolisher,Alpha Mechs,0,MechanoidFullyFormed,0,AM_Siegebreaker_Wounded
AM_Demolisher,Alpha Mechs,1,MechanoidFullyFormed,100,AM_Siegebreaker_Wounded
AM_Fireworm,Alpha Mechs,0,MechanoidFullyFormed,0,Pawn_Mech_Centipede_Wounded
AM_Fireworm,Alpha Mechs,1,MechanoidFullyFormed,100,Pawn_Mech_Centipede_Wounded
AM_Goliath,Alpha Mechs,0,MechanoidFullyFormed,0,Pawn_Mech_Centipede_Wounded
AM_Goliath,Alpha Mechs,1,MechanoidFullyFormed,100,Pawn_Mech_Centipede_Wounded
AM_Phalanx,Alpha Mechs,0,MechanoidFullyFormed,0,Pawn_Mech_Centipede_Wounded
AM_Phalanx,Alpha Mechs,1,MechanoidFullyFormed,100,Pawn_Mech_Centipede_Wounded
AM_Siegebreaker,Alpha Mechs,0,MechanoidFullyFormed,0,AM_Siegebreaker_Wounded
AM_Siegebreaker,Alpha Mechs,1,MechanoidFullyFormed,100,AM_Siegebreaker_Wounded
AM_Apoptosis,Alpha Mechs,0,MechanoidFullyFormed,0,Pawn_Mech_Apocriton_Wounded
AM_Apoptosis,Alpha Mechs,1,MechanoidFullyFormed,100,Pawn_Mech_Apocriton_Wounded
AM_Mech_Bellicor,Alpha Mechs,0,MechanoidFullyFormed,0,Pawn_Mech_Militor_Wounded
AM_Mech_Bellicor,Alpha Mechs,1,MechanoidFullyFormed,100,Pawn_Mech_Militor_Wounded
AM_Mech_Artilleron,Alpha Mechs,0,MechanoidFullyFormed,0,Pawn_Mech_Militor_Wounded
AM_Mech_Artilleron,Alpha Mechs,1,MechanoidFullyFormed,100,Pawn_Mech_Militor_Wounded
AM_Blitzkrieg,Alpha Mechs,0,MechanoidFullyFormed,0,Pawn_Mech_WarUrchin_Wounded
AM_Blitzkrieg,Alpha Mechs,1,MechanoidFullyFormed,100,Pawn_Mech_WarUrchin_Wounded
AM_Mech_Guttersnipe,Alpha Mechs,0,MechanoidFullyFormed,0,Pawn_Mech_WarUrchin_Wounded
AM_Mech_Guttersnipe,Alpha Mechs,1,MechanoidFullyFormed,100,Pawn_Mech_WarUrchin_Wounded
AM_Infernus,Alpha Mechs,0,MechanoidFullyFormed,0,Pawn_Mech_Diabolus_Wounded
AM_Infernus,Alpha Mechs,1,MechanoidFullyFormed,100,Pawn_Mech_Diabolus_Wounded
AM_Mech_Legate,Alpha Mechs,0,MechanoidFullyFormed,0,Pawn_Mech_Centurion_Wounded
AM_Mech_Legate,Alpha Mechs,1,MechanoidFullyFormed,100,Pawn_Mech_Centurion_Wounded
AM_Mech_Lux,Alpha Mechs,0,MechanoidFullyFormed,0,Pawn_Mech_Scyther_Wounded
AM_Mech_Lux,Alpha Mechs,1,MechanoidFullyFormed,100,Pawn_Mech_Scyther_Wounded
AM_Mech_MasterChef,Alpha Mechs,0,MechanoidFullyFormed,0,Pawn_Mech_Fabricor_Wounded
AM_Mech_MasterChef,Alpha Mechs,1,MechanoidFullyFormed,100,Pawn_Mech_Fabricor_Wounded
AM_Mech_Munifex,Alpha Mechs,0,MechanoidFullyFormed,0,Pawn_Mech_Scyther_Wounded
AM_Mech_Munifex,Alpha Mechs,1,MechanoidFullyFormed,100,Pawn_Mech_Scyther_Wounded
AM_Mech_Optio,Alpha Mechs,0,MechanoidFullyFormed,0,Pawn_Mech_Legionary_Wounded
AM_Mech_Optio,Alpha Mechs,1,MechanoidFullyFormed,100,Pawn_Mech_Legionary_Wounded
AM_Mech_Polychoron,Alpha Mechs,0,MechanoidFullyFormed,0,Pawn_Mech_Tesseron_Wounded
AM_Mech_Polychoron,Alpha Mechs,1,MechanoidFullyFormed,100,Pawn_Mech_Tesseron_Wounded
AM_Mech_PristineAssembler,Alpha Mechs,0,AM_MilkableMechanoidFullyFormed,0,Pawn_Mech_Centipede_Wounded
AM_Mech_PristineAssembler,Alpha Mechs,1,AM_MilkableMechanoidFullyFormed,100,Pawn_Mech_Centipede_Wounded
AM_Mech_PristineSlurrypede,Alpha Mechs,0,AM_MilkableMechanoidFullyFormed,0,Pawn_Mech_Centipede_Wounded
AM_Mech_PristineSlurrypede,Alpha Mechs,1,AM_MilkableMechanoidFullyFormed,100,Pawn_Mech_Centipede_Wounded
AM_PristineStrider,Alpha Mechs,0,AM_RideableMechanoidFullyFormed,0,Pawn_Mech_Termite_Wounded
AM_PristineStrider,Alpha Mechs,1,AM_RideableMechanoidFullyFormed,100,Pawn_Mech_Termite_Wounded
AM_Mech_Sagittarius,Alpha Mechs,0,MechanoidFullyFormed,0,Pawn_Mech_Scyther_Wounded
AM_Mech_Sagittarius,Alpha Mechs,1,MechanoidFullyFormed,100,Pawn_Mech_Scyther_Wounded
AM_Siegemelter,Alpha Mechs,0,MechanoidFullyFormed,0,AM_Siegebreaker_Wounded
AM_Siegemelter,Alpha Mechs,1,MechanoidFullyFormed,100,AM_Siegebreaker_Wounded
AM_Starfire,Alpha Mechs,0,MechanoidFullyFormed,0,AM_Siegebreaker_Wounded
AM_Starfire,Alpha Mechs,1,MechanoidFullyFormed,100,AM_Siegebreaker_Wounded
AM_Mech_TurboCleaner,Alpha Mechs,0,MechanoidFullyFormed,0,Pawn_Mech_Cleansweeper_Wounded
AM_Mech_TurboCleaner,Alpha Mechs,1,MechanoidFullyFormed,100,Pawn_Mech_Cleansweeper_Wounded
AM_WarEmpress,Alpha Mechs,0,MechanoidFullyFormed,0,Pawn_Mech_Warqueen_Wounded
AM_WarEmpress,Alpha Mechs,1,MechanoidFullyFormed,100,Pawn_Mech_Warqueen_Wounded
AM_Dryad_Ocular,Alpha Memes,0,AnimalAdult,,AM_Dryad_Wounded
AM_Dryad_Spitter,Alpha Memes,0,AnimalAdult,,Pawn_Dryad_Barkskin_Wounded
AM_Dryad_Corruptor,Alpha Memes,0,AnimalAdult,,Pawn_Dryad_Gaumaker_Wounded
AM_Dryad_Unstable,Alpha Memes,0,AnimalAdult,,Pawn_Dryad_Barkskin_Wounded
AM_Dryad_Tumorous,Alpha Memes,0,AnimalAdult,,AM_Dryad_Wounded
AA_Eyeling,Alpha Memes,0,AnimalBaby,0,
AA_Eyeling,Alpha Memes,1,AnimalJuvenile,0.1,
AA_Eyeling,Alpha Memes,2,AnimalAdult,0.2222,Pawn_Iguana_Wounded
AM_UnshackledDryad,Alpha Memes,0,AnimalAdult,0,Pawn_Dryad_Wounded
AlligatorMan,Beasts of the Rim (Continued),0,AnimalBaby,0,
AlligatorMan,Beasts of the Rim (Continued),1,AnimalJuvenile,0.25,
AlligatorMan,Beasts of the Rim (Continued),2,AnimalAdult,0.9,Pawn_Cobra_Wounded
Armadillo,Beasts of the Rim (Continued),0,AnimalBaby,0,
Armadillo,Beasts of the Rim (Continued),1,AnimalJuvenile,0.17,
Armadillo,Beasts of the Rim (Continued),2,AnimalAdult,0.4,Pawn_Alphabeaver_Wounded
Bardelot,Beasts of the Rim (Continued),0,AnimalBaby,0,
Bardelot,Beasts of the Rim (Continued),1,AnimalJuvenile,0.17,
Bardelot,Beasts of the Rim (Continued),2,AnimalAdult,0.4,Pawn_Alphabeaver_Wounded
BlackBear,Beasts of the Rim (Continued),0,AnimalBaby,0,
BlackBear,Beasts of the Rim (Continued),1,AnimalJuvenile,0.4,
BlackBear,Beasts of the Rim (Continued),2,AnimalAdult,1.9,Pawn_Bear_Injured
BlackBearMan,Beasts of the Rim (Continued),0,AnimalBaby,0,
BlackBearMan,Beasts of the Rim (Continued),1,AnimalJuvenile,0.25,
BlackBearMan,Beasts of the Rim (Continued),2,AnimalAdult,0.9,Pawn_Bear_Injured
Giantala,Beasts of the Rim (Continued),0,AnimalBaby,0,
Giantala,Beasts of the Rim (Continued),1,AnimalJuvenile,1.0,
Giantala,Beasts of the Rim (Continued),2,AnimalAdult,4.0,Pawn_Thrumbo_Pain
Worm,Beasts of the Rim (Continued),0,AnimalBaby,0,
Worm,Beasts of the Rim (Continued),1,AnimalJuvenile,0.25,
Worm,Beasts of the Rim (Continued),2,AnimalAdult,0.8,Pawn_Cobra_Wounded
Gigantelope,Beasts of the Rim (Continued),0,AnimalBaby,0,
Gigantelope,Beasts of the Rim (Continued),1,AnimalJuvenile,0.25,
Gigantelope,Beasts of the Rim (Continued),2,AnimalAdult,1,Pawn_Muffalo_Wounded
Jerbal,Beasts of the Rim (Continued),0,AnimalBaby,0,
Jerbal,Beasts of the Rim (Continued),1,AnimalJuvenile,0.5,
Jerbal,Beasts of the Rim (Continued),2,AnimalAdult,1.5,Pawn_Dromedary_Wounded
Mandrill,Beasts of the Rim (Continued),0,AnimalBaby,0,
Mandrill,Beasts of the Rim (Continued),1,AnimalJuvenile,0.25,
Mandrill,Beasts of the Rim (Continued),2,AnimalAdult,0.9,Pawn_Monkey_Wounded
MandrillMan,Beasts of the Rim (Continued),0,AnimalBaby,0,
MandrillMan,Beasts of the Rim (Continued),1,AnimalJuvenile,0.25,
MandrillMan,Beasts of the Rim (Continued),2,AnimalAdult,0.9,Pawn_Monkey_Wounded
Megasquid,Beasts of the Rim (Continued),0,AnimalBaby,0,
Megasquid,Beasts of the Rim (Continued),1,AnimalJuvenile,1.0,
Megasquid,Beasts of the Rim (Continued),2,AnimalAdult,4.0,Pawn_Thrumbo_Pain
Neanderthal,Beasts of the Rim (Continued),0,AnimalBaby,0,
Neanderthal,Beasts of the Rim (Continued),1,AnimalJuvenile,0.25,
Neanderthal,Beasts of the Rim (Continued),2,AnimalAdult,0.9,Pawn_Monkey_Wounded
Penguin,Beasts of the Rim (Continued),0,AnimalBabyTiny,0,Pawn_Chick_Call
Penguin,Beasts of the Rim (Continued),1,AnimalJuvenile,0.1,
Penguin,Beasts of the Rim (Continued),2,AnimalAdult,0.2222,
Rabbuck,Beasts of the Rim (Continued),0,AnimalBaby,0,
Rabbuck,Beasts of the Rim (Continued),1,AnimalJuvenile,0.25,
Rabbuck,Beasts of the Rim (Continued),2,AnimalAdult,0.8,Pawn_Deer_Wounded
Toraton,Beasts of the Rim (Continued),0,AnimalBaby,0,
Toraton,Beasts of the Rim (Continued),1,AnimalJuvenile,0.25,
Toraton,Beasts of the Rim (Continued),2,AnimalAdult,0.8,Pawn_Thrumbo_Pain
Yippa,Beasts of the Rim (Continued),0,AnimalBaby,0,
Yippa,Beasts of the Rim (Continued),1,AnimalJuvenile,0.25,
Yippa,Beasts of the Rim (Continued),2,AnimalAdult,0.8,Pawn_Deer_Wounded
Zarander,Beasts of the Rim (Continued),0,AnimalBaby,0,
Zarander,Beasts of the Rim (Continued),1,AnimalJuvenile,0.1,
Zarander,Beasts of the Rim (Continued),2,AnimalAdult,0.5,Pawn_Wildboar_Wounded
Zebra,Beasts of the Rim (Continued),0,AnimalBaby,0,
Zebra,Beasts of the Rim (Continued),1,AnimalJuvenile,0.25,
Zebra,Beasts of the Rim (Continued),2,AnimalAdult,0.8,Pawn_Deer_Wounded
BI_Queen,Better Infestations (Continued),0,EusocialInsectLarva,0,
BI_Queen,Better Infestations (Continued),1,EusocialInsectJuvenile,0.03,
BI_Queen,Better Infestations (Continued),2,EusocialInsectAdult,0.2,Pawn_BigInsect_Pain
CAMech_Scyther,Caravan Adventures,0,MechanoidFullyFormed,0,Pawn_Mech_Scyther_Wounded
,Caravan Adventures,0,MechanoidFullyFormed,0,Pawn_Mech_Scyther_Wounded
CADevourer,Caravan Adventures,0,MechanoidFullyFormed,0,Pawn_Mech_Centipede_Wounded
CACrystalScythe,Caravan Adventures,0,MechanoidFullyFormed,0,Pawn_Mech_Scyther_Wounded
CAHarbinger,Caravan Adventures,0,MechanoidFullyFormed,0,Pawn_Mech_Scyther_Wounded
CAHavoc,Caravan Adventures,0,MechanoidFullyFormed,0,Pawn_Mech_Scyther_Wounded
CAEndBossMech,Caravan Adventures,0,MechanoidFullyFormed,0,Pawn_Mech_Centipede_Wounded
JOE_Landopus,Cephaloids,0,AnimalAdult,0.5,Pawn_Cobra_Wounded
JOE_Cephalope,Cephaloids,0,AnimalBaby,0,
JOE_Cephalope,Cephaloids,1,AnimalJuvenile,0.1,
JOE_Cephalope,Cephaloids,2,AnimalAdult,0.2,Pawn_Cobra_Wounded
JOE_Nautilant,Cephaloids,0,AnimalJuvenile,0,Pawn_Cobra_Wounded
JOE_Nautilant,Cephaloids,1,AnimalAdult,0.5,Pawn_Cobra_Wounded
DA_Barog,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,
DA_Barog,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.25,
DA_Barog,Dark Ages : Beasts and Monsters,2,AnimalAdult,0.3333,DA_Pawn_Barog_Wounded
DA_BeardedTroll,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,
DA_BeardedTroll,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.25,
DA_BeardedTroll,Dark Ages : Beasts and Monsters,2,AnimalAdult,0.6,Pawn_Thrumbo_Pain
DA_BlackScribe,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,
DA_BlackScribe,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.30,
DA_BlackScribe,Dark Ages : Beasts and Monsters,2,AnimalAdult,0.6,Pawn_Megascarab_Wounded
DA_Crestel,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,Pawn_Chick_Call
DA_Crestel,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.65,
DA_Crestel,Dark Ages : Beasts and Monsters,2,AnimalAdult,1.332,DA_Pawn_Crestel_Wounded
DA_DwarvenMuffton,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,
DA_DwarvenMuffton,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.15,
DA_DwarvenMuffton,Dark Ages : Beasts and Monsters,2,AnimalAdult,0.30,Pawn_Sheep_Wounded
DA_Snaptoad,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,
DA_Snaptoad,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.25,
DA_Snaptoad,Dark Ages : Beasts and Monsters,2,AnimalAdult,0.3333,DA_Pawn_Snaptoad_Wounded
DA_Goldilox,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,
DA_Goldilox,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.75,
DA_Goldilox,Dark Ages : Beasts and Monsters,2,AnimalAdult,1.332,Pawn_Muffalo_Wounded
DA_IroncasketBeetle,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,
DA_IroncasketBeetle,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.30,
DA_IroncasketBeetle,Dark Ages : Beasts and Monsters,2,AnimalAdult,0.6,Pawn_Megascarab_Wounded
DA_Karabal,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,
DA_Karabal,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.2,
DA_Karabal,Dark Ages : Beasts and Monsters,2,AnimalAdult,0.5,Pawn_Warg_Wounded
DA_LeviathanCrab,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,
DA_LeviathanCrab,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.65,
DA_LeviathanCrab,Dark Ages : Beasts and Monsters,2,AnimalAdult,1.332,DA_Pawn_Leviathan_Pain
DA_NorthernDrog,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,
DA_NorthernDrog,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.65,
DA_NorthernDrog,Dark Ages : Beasts and Monsters,2,AnimalAdult,1.332,Pawn_Wildboar_Wounded
,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,
,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.15,
,Dark Ages : Beasts and Monsters,2,AnimalAdult,0.4,Pawn_Cat_Injured
DA_ForestOwlcat,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,
DA_ForestOwlcat,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.15,
DA_ForestOwlcat,Dark Ages : Beasts and Monsters,2,AnimalAdult,0.4,Pawn_Cat_Injured
DA_ArcticOwlcat,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,
DA_ArcticOwlcat,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.15,
DA_ArcticOwlcat,Dark Ages : Beasts and Monsters,2,AnimalAdult,0.4,Pawn_Cat_Injured
DA_Phrak,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,
DA_Phrak,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.05,
DA_Phrak,Dark Ages : Beasts and Monsters,2,AnimalAdult,0.3,Pawn_Megascarab_Wounded
DA_Pilgrim,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,Pawn_Chick_Call
DA_Pilgrim,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.1,
DA_Pilgrim,Dark Ages : Beasts and Monsters,2,AnimalAdult,0.3,
DA_RedhornedLarpah,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,
DA_RedhornedLarpah,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.15,
DA_RedhornedLarpah,Dark Ages : Beasts and Monsters,2,AnimalAdult,0.30,Pawn_Hare_Wounded
DA_ImperialRedhound,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,
DA_ImperialRedhound,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.2,
DA_ImperialRedhound,Dark Ages : Beasts and Monsters,2,AnimalAdult,0.5,Pawn_Warg_Wounded
DA_RockTroll,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,
DA_RockTroll,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.10,
DA_RockTroll,Dark Ages : Beasts and Monsters,2,AnimalAdult,0.20,DA_Pawn_RockTroll_Pain
DA_SilverMole,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,
DA_SilverMole,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.15,Pawn_GuineaPig_Wounded
DA_SilverMole,Dark Ages : Beasts and Monsters,2,AnimalAdult,0.2,Pawn_GuineaPig_Wounded
,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,
,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.3,
,Dark Ages : Beasts and Monsters,2,AnimalAdult,0.6,Pawn_Bear_Injured
DA_Taraal,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,
DA_Taraal,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.3,
DA_Taraal,Dark Ages : Beasts and Monsters,2,AnimalAdult,0.6,Pawn_Bear_Injured
DA_SnowTaraal,Dark Ages : Beasts and Monsters,0,AnimalBaby,0,
DA_SnowTaraal,Dark Ages : Beasts and Monsters,1,AnimalJuvenile,0.3,
DA_SnowTaraal,Dark Ages : Beasts and Monsters,2,AnimalAdult,0.6,Pawn_Bear_Injured
ERN_Amaro,Erin's Final Fantasy Animals,0,AnimalBabyTiny,0,
ERN_Amaro,Erin's Final Fantasy Animals,1,AnimalJuvenile,0.3,
ERN_Amaro,Erin's Final Fantasy Animals,2,AnimalAdult,0.8,Pawn_Thrumbo_Pain
ERN_BigCarbuncle,Erin's Final Fantasy Animals,0,AnimalBaby,0,
ERN_BigCarbuncle,Erin's Final Fantasy Animals,1,AnimalJuvenile,0.1,
ERN_BigCarbuncle,Erin's Final Fantasy Animals,2,AnimalAdult,0.3,Pawn_Rodent_Wounded
ERN_Carbuncle,Erin's Final Fantasy Animals,0,AnimalBaby,0,
ERN_Carbuncle,Erin's Final Fantasy Animals,1,AnimalJuvenile,0.1,
ERN_Carbuncle,Erin's Final Fantasy Animals,2,AnimalAdult,0.3,Pawn_Rodent_Wounded
ERN_Chocobo,Erin's Final Fantasy Animals,0,AnimalBabyTiny,0,Pawn_Chick_Call
ERN_Chocobo,Erin's Final Fantasy Animals,1,AnimalJuvenile,0.1,
ERN_Chocobo,Erin's Final Fantasy Animals,2,AnimalAdult,0.2222,Pawn_Chocobo_Wounded
GiantSnake,Giant Snake (Continued),0,AnimalBaby,0,
GiantSnake,Giant Snake (Continued),1,AnimalJuvenile,1.1,Pawn_Cobra_Wounded
GiantSnake,Giant Snake (Continued),2,AnimalAdult,2.2,Pawn_Cobra_Wounded
WhiteViper,Giant Snake (Continued),0,AnimalBaby,0,
WhiteViper,Giant Snake (Continued),1,AnimalJuvenile,1.1,Pawn_Cobra_Wounded
WhiteViper,Giant Snake (Continued),2,AnimalAdult,2.2,Pawn_Cobra_Wounded
Grimstone_Belloceros,Grimstone : Beasts,0,AnimalBaby,0,
Grimstone_Belloceros,Grimstone : Beasts,1,AnimalJuvenile,0.3,
Grimstone_Belloceros,Grimstone : Beasts,2,AnimalAdult,0.55,Pawn_Rhinoceros_Wounded
Grimstone_EmperorVulture,Grimstone : Beasts,0,AnimalBabyTiny,0,Pawn_Chick_Call
Grimstone_EmperorVulture,Grimstone : Beasts,1,AnimalJuvenile,0.12,
Grimstone_EmperorVulture,Grimstone : Beasts,2,AnimalAdult,0.2,
Grimstone_Griffar,Grimstone : Beasts,0,AnimalBaby,0,Pawn_Chick_Call
Grimstone_Griffar,Grimstone : Beasts,1,AnimalJuvenile,0.5,
Grimstone_Griffar,Grimstone : Beasts,2,AnimalAdult,1,Pawn_Bear_Injured
Grimstone_Grimshadow,Grimstone : Beasts,0,AnimalBaby,0,
Grimstone_Grimshadow,Grimstone : Beasts,1,AnimalJuvenile,0.75,
Grimstone_Grimshadow,Grimstone : Beasts,2,AnimalAdult,1.332,Pawn_Thrumbo_Pain
Grimstone_NorthernLynx,Grimstone : Beasts,0,AnimalBaby,0,
Grimstone_NorthernLynx,Grimstone : Beasts,1,AnimalJuvenile,0.25,
Grimstone_NorthernLynx,Grimstone : Beasts,2,AnimalAdult,0.5,Pawn_Cougar_Injured
Grimstone_Sheepdog,Grimstone : Beasts,0,AnimalBaby,0,
Grimstone_Sheepdog,Grimstone : Beasts,1,AnimalJuvenile,0.25,
Grimstone_Sheepdog,Grimstone : Beasts,2,AnimalAdult,0.5,Pawn_Dog_Injured
Grimstone_Tetras,Grimstone : Beasts,0,AnimalBabyTiny,0,Pawn_Chick_Call
Grimstone_Tetras,Grimstone : Beasts,1,AnimalJuvenile,0.12,
Grimstone_Tetras,Grimstone : Beasts,2,AnimalAdult,0.2,
Visceral,Horrors (Continued),0,EusocialInsectLarva,0,
Visceral,Horrors (Continued),1,EusocialInsectJuvenile,0.03,
Visceral,Horrors (Continued),2,EusocialInsectAdult,0.2,Pawn_BigInsect_Pain
Bulwark,Horrors (Continued),0,EusocialInsectLarva,0,
Bulwark,Horrors (Continued),1,EusocialInsectJuvenile,0.03,
Bulwark,Horrors (Continued),2,EusocialInsectAdult,0.2,Pawn_BigInsect_Pain
Terrorworm,Horrors (Continued),0,EusocialInsectLarva,0,
Terrorworm,Horrors (Continued),1,EusocialInsectJuvenile,0.03,
Terrorworm,Horrors (Continued),2,EusocialInsectAdult,0.2,Pawn_BigInsect_Pain
BroodLord,Horrors (Continued),0,EusocialInsectLarva,0,
BroodLord,Horrors (Continued),1,EusocialInsectJuvenile,0.03,
BroodLord,Horrors (Continued),2,EusocialInsectAdult,0.2,Pawn_BigInsect_Pain
Harvester,Horrors (Continued),0,EusocialInsectLarva,0,
Harvester,Horrors (Continued),1,EusocialInsectJuvenile,0.03,
Harvester,Horrors (Continued),2,EusocialInsectAdult,0.2,Pawn_BigInsect_Pain
Prowler,Horrors (Continued),0,EusocialInsectLarva,0,
