tile,biome,elevation,temperature,rainfall,hilliness,swampiness,pollution,riverDist,feature,featureId,waterCovered,roadCount,riverCount,mutatorCount
253,AB_MycoticJungle,1086.0,-35.6,0.0,SmallHills,0.4392157,0.0,0,Ashwood,44,False,0,0,0
254,ExtremeDesert,69.0,40.7,0.0,Flat,0.0,0.0,0,Kiln,42,False,0,0,1
255,ExtremeDesert,44.0,33.9,0.0,Flat,0.0,0.0,0,Long Sand,41,False,0,0,1
256,BiomeCypreJungle,267.0,48.4,0.0,LargeHills,0.368627459,0.0,3,Hollow Verge,86,False,0,2,1
257,Desert,260.0,46.4,0.0,SmallHills,0.0,0.0,0,Kiln,42,False,0,0,0
258,ExtremeDesert,422.0,32.1,0.0,LargeHills,0.0,0.0,0,Long Sand,41,False,0,0,0
259,ZBiome_Badlands,1202.0,36.7,417.0,Mountainous,0.0509803928,0.0,8,Dew Horn,66,False,0,1,1
260,ExtremeDesert,370.0,54.9,0.0,Flat,0.0,0.0,0,Dune Sea,27,False,0,0,4
261,ExtremeDesert,585.0,63.1,0.0,Flat,0.0,0.0,0,Anvil,81,False,0,0,0
262,AB_MechanoidIntrusion,618.0,63.7,0.0,Flat,0.0,0.95,0,Rust Cathedral,62,False,0,0,0
263,ExtremeDesert,611.0,58.2,0.0,Flat,0.0,0.45,0,Anvil,81,False,0,0,3
264,ExtremeDesert,33.0,56.2,0.0,SmallHills,0.0,0.0,0,Dune Sea,27,False,0,0,0
265,ExtremeDesert,714.0,49.6,4.0,Mountainous,0.0,0.0,0,Dune Sea,27,False,0,0,2
266,Desert,184.0,23.8,0.0,SmallHills,0.0,0.0,0,Salt,85,False,0,0,0
267,Desert,74.0,13.7,0.0,LargeHills,0.0,0.0,0,Tallow Ground,71,False,2,0,1
268,Ocean,-350.0,14.0,0.0,Flat,0.0,0.0,0,Grey Sea,46,True,0,0,0
269,ZBiome_Badlands,26.0,23.5,0.0,SmallHills,0.0,0.0,0,Salt,85,False,2,0,1
270,SeaIce,-350.0,-0.4,0.0,Flat,0.0,0.0,0,Grey Sea,46,True,0,0,0
271,SeaIce,-350.0,0.0,0.0,Flat,0.0,0.0,0,Grey Sea,46,True,0,0,0
272,Wasteland,8.0,16.6,0.0,Flat,0.0,0.0,0,Pan,21,False,0,0,0
273,Desert,4.0,9.2,0.0,Flat,0.0,0.9060807,0,Glass Reach,50,False,0,0,0
274,Desert,22.0,7.6,0.0,SmallHills,0.0,0.0,0,Glass Reach,50,False,0,0,0
275,Desert,27.0,14.7,0.0,Flat,0.0,0.0,0,Level,87,False,0,0,2
276,Desert,25.0,19.4,0.0,Flat,0.0,0.0,0,Fanground,70,False,2,0,0
277,AB_MycoticJungle,323.0,17.1,0.0,Flat,0.349019617,0.0,0,Tallow Ground,71,False,0,0,0
278,AB_MycoticJungle,529.0,14.1,0.0,Flat,0.349019617,0.0,0,Sporefields,22,False,0,0,0
279,BMT_FungalForest,340.0,12.4,0.0,Flat,0.219607845,0.0,0,Sporefields,22,False,0,0,0
280,AB_MycoticJungle,476.0,7.8,0.0,Flat,0.4117647,0.0,0,Sporefields,22,False,0,0,0
281,BMT_FungalForest,365.0,5.0,0.0,Flat,0.270588249,0.9630427,0,Sporefields,22,False,0,0,0
282,Desert,948.0,1.6,0.0,SmallHills,0.0,0.0,26,Sinkground,54,False,2,0,0
283,Desert,143.0,17.9,0.0,SmallHills,0.0,0.0,0,Long Sand,41,False,0,0,0
284,Desert,154.0,15.3,0.0,Flat,0.0,0.0,13,Pale Flats,23,False,0,0,0
285,Desert,522.0,10.8,0.0,SmallHills,0.0,0.0,0,Sinkground,54,False,0,0,0
286,Desert,584.0,6.3,0.0,SmallHills,0.0,0.0,0,Sinkground,54,False,0,0,0
287,ZBiome_Badlands,72.0,17.3,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,0
288,ZBiome_Badlands,16.0,9.9,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,0
289,AridShrubland,1.0,6.2,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,0
290,AB_RockyCrags,493.0,13.1,0.0,Mountainous,0.0,0.0,0,Scour,58,False,2,0,1
291,ZBiome_Badlands,132.0,18.0,0.0,Flat,0.0,0.0,0,Wither,24,False,0,0,1
292,AB_PropaneLakes,351.0,-59.4,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
293,HorrorWastes,160.0,-49.9,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
294,BMT_CrystalCaverns,286.0,-58.6,0.0,SmallHills,0.0,0.0,0,Lantern Deeps,60,False,0,0,0
295,HorrorWastes,305.0,-51.1,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
296,AB_RockyCrags,1116.0,-63.3,0.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,1
297,AB_RockyCrags,1897.0,-55.3,0.0,Mountainous,0.4,0.0,0,Ammonia Flats,26,False,0,0,0
298,AB_PropaneLakes,1145.0,-63.2,0.0,SmallHills,0.360784322,0.0,0,Ammonia Flats,26,False,0,0,0
299,AB_RockyCrags,1900.0,-66.8,4.0,Mountainous,0.380392164,0.0,0,Ammonia Flats,26,False,0,0,1
300,BMT_CrystalCaverns,1319.0,-56.6,0.0,LargeHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,1
301,BMT_CrystalCaverns,1494.0,-66.4,0.0,SmallHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,0
302,ExtremeDesert,1.0,52.3,0.0,Flat,0.0,0.0,0,Dune Sea,27,False,0,0,1
303,ExtremeDesert,23.0,58.3,0.0,Flat,0.0,0.0,0,Dune Sea,27,False,0,0,1
304,ExtremeDesert,18.0,60.0,0.0,Flat,0.0,0.0,0,Dune Sea,27,False,0,0,3
305,ExtremeDesert,69.0,52.6,0.0,SmallHills,0.0,0.0,0,Dune Sea,27,False,0,0,0
306,ExtremeDesert,1.0,57.0,0.0,Flat,0.0,0.0,0,Dune Sea,27,False,0,0,1
307,Desert,65.0,57.3,0.0,SmallHills,0.0,0.0,0,Dune Sea,27,False,0,0,0
308,AB_MiasmicMangrove,133.0,58.1,0.0,SmallHills,0.619607866,0.0,0,Dune Sea,27,False,0,0,0
309,ExtremeDesert,62.0,56.8,0.0,SmallHills,0.0,0.0,0,Dune Sea,27,False,0,0,0
310,ExtremeDesert,5.0,53.0,0.0,Flat,0.0,0.0,0,Dune Sea,27,False,0,0,1
311,ExtremeDesert,1.0,52.6,0.0,Flat,0.0,0.0,0,Dune Sea,27,False,0,0,3
312,ExtremeDesert,491.0,39.4,0.0,SmallHills,0.0,0.0,0,Fall Line Barrens,63,False,0,0,0
313,AridShrubland,1923.0,23.6,395.0,Mountainous,0.0,0.0,0,Ashfall Range,28,False,0,0,3
314,ExtremeDesert,568.0,34.3,0.0,LargeHills,0.0,0.0,0,Fall Line,73,False,0,0,0
315,Desert,942.0,32.1,4.0,Mountainous,0.0,0.0,0,Ashfall Range,28,False,0,0,2
316,ExtremeDesert,541.0,39.7,0.0,SmallHills,0.0,0.0,0,Fall Line,73,False,0,0,0
317,Wasteland,260.0,-18.8,0.0,Flat,0.0,0.0,0,Gray Crags,52,False,0,0,0
318,Wasteland,415.0,-31.8,0.0,Flat,0.0,0.0,0,Cinderdark,74,False,0,0,0
319,Wasteland,601.0,-32.5,0.0,SmallHills,0.0,0.0,0,Cinderdark,74,False,0,0,0
320,Wasteland,494.0,-24.3,0.0,SmallHills,0.0,0.0,0,Sunreach,29,False,0,0,0
321,Wasteland,309.0,-23.4,0.0,SmallHills,0.0,0.0,0,Sunreach,29,False,0,0,0
322,ZBiome_Badlands,1228.0,28.4,22.0,Mountainous,0.0,0.0,0,Dew Horn,66,False,0,0,1
323,ZBiome_Badlands,1062.0,31.9,26.0,Mountainous,0.0,0.0,0,Dew Horn,66,False,0,0,1
324,AB_FeraliskInfestedJungle,788.0,37.0,1390.0,Mountainous,0.5294118,0.0,0,Scald Spine,67,False,0,0,1
325,ZBiome_Badlands,431.0,35.5,0.0,LargeHills,0.0509803928,0.0,0,Dew Horn,66,False,0,0,0
326,AB_FeraliskInfestedJungle,322.0,39.4,0.0,Flat,0.380392164,0.0,0,Scald Spine,67,False,0,0,0
327,AB_MycoticJungle,575.0,-33.3,0.0,SmallHills,0.5019608,0.0,0,Blindwood,75,False,0,0,0
328,AB_MycoticJungle,175.0,-30.5,0.0,SmallHills,0.509803951,0.0,0,Blindwood,75,False,0,0,0
329,BMT_FungalForest,591.0,-22.5,0.0,Flat,0.2784314,0.0,0,Nightspill,31,False,0,0,0
330,AB_MycoticJungle,226.0,-15.0,0.0,LargeHills,0.56078434,0.0,38,Nightspill,31,False,0,0,0
331,SeaIce,-350.0,-8.2,0.0,Flat,0.0,0.0,37,Twilight Sea,35,True,0,0,0
332,AB_RockyCrags,567.0,-25.9,0.0,SmallHills,0.0,0.0,0,Nightspill,31,False,0,0,0
333,HorrorWastes,843.0,-37.7,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
334,HorrorWastes,780.0,-42.8,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
335,HorrorWastes,762.0,-37.9,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
336,AB_RockyCrags,638.0,-27.6,0.0,SmallHills,0.0,0.0,0,Nightspill,31,False,0,0,0
337,PoisonForest,1019.0,-24.7,0.0,LargeHills,0.329411775,0.0,0,Twilight Crags,69,False,0,0,0
338,AB_RockyCrags,114.0,-3.0,0.0,LargeHills,0.0,0.0,0,Rimewall,47,False,0,0,1
339,AB_RockyCrags,331.0,-5.5,0.0,LargeHills,0.0,0.0,0,Rimewall,47,False,0,0,1
340,AB_RockyCrags,567.0,-14.9,0.0,SmallHills,0.0,0.0,0,Rimewall,47,False,0,0,0
341,AB_MycoticJungle,653.0,-22.8,0.0,SmallHills,0.431372553,0.0,0,Frostcaps,32,False,0,0,0
342,AB_MycoticJungle,251.0,-11.4,0.0,SmallHills,0.298039228,0.0,0,Frostcaps,32,False,0,0,0
343,AB_MycoticJungle,404.0,-21.1,0.0,LargeHills,0.4,0.0,0,Frostcaps,32,False,0,0,0
344,Desert,161.0,29.7,0.0,SmallHills,0.0,0.0,0,Combs,49,False,0,0,0
345,Desert,112.0,35.0,0.0,Flat,0.0,0.0,0,Combs,49,False,0,0,2
346,ZBiome_Badlands,45.0,23.3,0.0,SmallHills,0.0,0.0,0,Cracklands,33,False,0,0,0
347,Desert,109.0,22.8,0.0,SmallHills,0.0,0.0,0,Sunward Scrub,53,False,0,0,0
348,ZBiome_Badlands,78.0,34.9,0.0,SmallHills,0.0,0.0,0,Cracklands,33,False,2,0,0
349,ZBiome_Badlands,74.0,29.2,0.0,SmallHills,0.0,0.0,0,Cracklands,33,False,0,0,0
350,ZBiome_Grasslands,1.0,35.3,0.0,Flat,0.0509803928,0.0,0,Pyrelands,34,False,0,0,0
351,ZBiome_Badlands,272.0,36.8,69.0,Mountainous,0.478431374,0.0,0,Dew Horn,66,False,0,0,1
352,Desert,16.0,38.3,0.0,Flat,0.0,0.0,0,Glare,38,False,0,0,0
353,Desert,110.0,43.6,0.0,SmallHills,0.0,0.0,0,Glare,38,False,0,0,0
354,AB_MiasmicMangrove,12.0,44.5,0.0,Flat,0.9490196,0.0,2,Fever Wood,79,False,0,2,5
355,ExtremeDesert,31.0,47.8,0.0,Flat,0.0,0.0,0,Glare,38,False,2,0,1
356,Ocean,-350.0,4.5,0.0,Flat,0.0,0.0,0,Twilight Sea,35,True,0,0,0
357,AridShrubland,1.0,9.2,0.0,Flat,0.0,0.0,0,Twilight Sea,35,False,0,0,0
358,Ocean,-350.0,17.2,0.0,Flat,0.0,0.0,0,Twilight Sea,35,True,0,0,0
359,Ocean,-350.0,20.3,0.0,Flat,0.149019614,0.0,0,Twilight Sea,35,True,0,0,1
360,Ocean,-350.0,9.3,0.0,Flat,0.149019614,0.0,0,Twilight Sea,35,True,0,0,1
361,Wasteland,30.0,17.1,0.0,Flat,0.0,0.0,0,Twilight Sea,35,False,0,0,1
362,AB_MycoticJungle,1066.0,-26.1,0.0,SmallHills,0.419607848,0.0,0,Sunreach,29,False,0,0,0
363,HorrorWastes,843.0,-31.0,0.0,LargeHills,0.0,0.0,0,Sunreach,29,False,0,0,1
364,AB_MycoticJungle,1066.0,-30.0,0.0,SmallHills,0.349019617,0.0,0,Sunreach,29,False,0,0,0
365,AB_MycoticJungle,1342.0,-39.6,0.0,SmallHills,0.298039228,0.0,0,Capwood,36,False,0,0,0
366,HorrorWastes,1068.0,-41.3,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
367,HorrorWastes,1316.0,-45.8,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
368,AB_PropaneLakes,744.0,-66.1,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
369,AB_RockyCrags,1168.0,-61.4,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,0
370,AB_RockyCrags,1115.0,-72.0,4.0,LargeHills,0.0,0.0,81,Umbra,37,False,0,0,2
371,AB_RockyCrags,1398.0,-72.0,0.0,Mountainous,0.0,0.0,0,Umbra,37,False,0,0,1
372,BMT_CrystalCaverns,979.0,-68.9,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
373,BMT_CrystalCaverns,885.0,-63.1,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
374,AB_MycoticJungle,691.0,13.3,0.0,Flat,0.4117647,0.0,0,Stepwood,80,False,0,0,0
375,Desert,596.0,16.9,0.0,Flat,0.0,0.0,0,Dew Belt,30,False,0,0,2
376,Desert,658.0,5.2,0.0,Flat,0.0,0.0,0,Grinding Floor,88,False,0,0,0
377,Desert,434.0,15.1,0.0,Flat,0.0,0.0,0,Dew Belt,30,False,0,0,0
378,Desert,746.0,0.1,0.0,SmallHills,0.0,0.0,0,Nightspill,31,False,0,0,0
379,Desert,932.0,3.6,0.0,SmallHills,0.0,0.0,0,Grinding Floor,88,False,0,0,0
380,ExtremeDesert,595.0,61.7,367.0,Flat,0.0,0.0,0,Anvil,81,False,0,0,0
381,ZBiome_DesertOasis,602.0,62.7,0.0,Flat,0.2509804,0.25,0,Anvil,81,False,0,0,0
382,Lake,-350.0,51.0,0.0,Flat,0.0,0.0,0,Scald,68,True,0,0,0
383,ZBiome_Grasslands,1216.0,54.3,0.0,SmallHills,0.0784313753,0.0,0,Dune Sea,27,False,0,0,0
384,Lake,-350.0,51.0,0.0,Flat,0.0,0.0,0,Scald,68,True,0,0,0
385,AB_PyroclasticConflagration,1536.0,52.6,0.0,Mountainous,0.0,0.0,0,Dune Sea,27,False,2,0,2
386,ExtremeDesert,23.0,42.9,0.0,Flat,0.0,0.0,0,Glare,38,False,0,0,3
387,ExtremeDesert,545.0,36.4,0.0,SmallHills,0.0,0.0,0,Glare,38,False,0,0,0
388,ExtremeDesert,134.0,46.2,0.0,LargeHills,0.0,0.0,0,Glare,38,False,0,0,0
389,ExtremeDesert,711.0,40.6,0.0,SmallHills,0.0,0.0,0,Glare,38,False,0,0,0
390,ExtremeDesert,988.0,34.4,0.0,Flat,0.0,0.0,0,Glare,38,False,0,0,2
391,ExtremeDesert,904.0,31.9,0.0,LargeHills,0.0,0.0,0,Dry Marches,51,False,0,0,0
392,AB_RockyCrags,156.0,-23.4,0.0,SmallHills,0.0,0.0,0,Sunreach,29,False,0,0,0
393,HorrorWastes,688.0,-36.2,0.0,LargeHills,0.0,0.0,0,South Crags,39,False,0,0,0
394,PoisonForest,569.0,-42.0,0.0,SmallHills,0.349019617,0.0,0,South Crags,39,False,0,0,0
395,Wasteland,434.0,-36.3,0.0,SmallHills,0.0,0.0,0,South Crags,39,False,0,0,0
396,Wasteland,497.0,-26.3,0.0,LargeHills,0.0,0.0,0,South Crags,39,False,0,0,0
397,AB_RockyCrags,23.0,-18.4,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,0
398,AB_MycoticJungle,811.0,-14.4,0.0,SmallHills,0.4509804,0.0,0,Hanging Wood,89,False,0,0,0
399,AB_MycoticJungle,620.0,-21.8,0.0,SmallHills,0.368627459,0.0,0,Hanging Wood,89,False,0,0,0
400,Desert,726.0,-5.2,0.0,SmallHills,0.0,0.0,0,The Verge,40,False,0,0,0
401,PoisonForest,577.0,-4.2,0.0,SmallHills,0.321568638,0.0,0,Hanging Wood,89,False,0,0,0
402,Desert,729.0,-14.9,0.0,LargeHills,0.0,1.0,0,The Verge,40,False,0,0,0
403,AB_RockyCrags,541.0,-21.7,0.0,SmallHills,0.0,0.0,0,The Verge,40,False,0,0,0
404,Desert,4.0,24.7,0.0,Flat,0.0,0.9484398,0,Thornbelt,59,False,0,0,2
405,Wasteland,27.0,26.0,0.0,Flat,0.0,0.0,0,Blight,72,False,0,0,0
406,Desert,122.0,29.1,0.0,SmallHills,0.0,0.0,0,Long Sand,41,False,0,0,0
407,Desert,175.0,34.9,0.0,SmallHills,0.0,0.0,0,Long Sand,41,False,0,0,0
408,ZBiome_Badlands,12.0,36.1,0.0,SmallHills,0.0,0.0,0,Long Sand,41,False,0,0,0
409,Desert,26.0,31.4,0.0,Flat,0.0,0.0,0,Long Sand,41,False,0,0,0
410,Desert,182.0,35.1,0.0,SmallHills,0.0,0.0,0,Thornbelt,59,False,0,0,0
411,Desert,716.0,35.1,0.0,Flat,0.0,0.0,0,Kiln,42,False,0,0,2
412,Desert,216.0,37.5,0.0,SmallHills,0.0,0.0,0,Kiln,42,False,0,0,0
413,Desert,40.0,44.8,0.0,Flat,0.0,0.992339969,0,Kiln,42,False,1,0,0
414,Desert,630.0,40.9,0.0,SmallHills,0.0,0.0,0,Kiln,42,False,0,0,0
415,ExtremeDesert,216.0,46.4,0.0,LargeHills,0.0,0.0,0,Kiln,42,False,0,0,1
416,AB_RockyCrags,710.0,4.3,0.0,Mountainous,0.0,0.0,0,Sunreach,29,False,0,0,1
417,AridShrubland,327.0,9.2,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,1
418,AridShrubland,1.0,16.3,0.0,Flat,0.0,0.9233234,0,Damp,43,False,0,0,0
419,AridShrubland,1.0,19.4,0.0,Flat,0.0,0.96350044,0,Thornbelt,59,False,0,0,0
420,AridShrubland,318.0,9.1,0.0,Flat,0.0,0.0,0,Salt,85,False,0,0,1
421,Wasteland,85.0,15.8,0.0,SmallHills,0.0,0.0,0,Salt,85,False,2,0,0
422,AB_PropaneLakes,1.0,-70.7,0.0,Flat,0.23137255,0.0,0,Ammonia Flats,26,False,0,0,0
423,AB_PropaneLakes,464.0,-73.5,0.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,1
424,AB_PropaneLakes,688.0,-63.0,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
425,AB_PropaneLakes,8.0,-63.9,0.0,Flat,0.219607845,0.0,0,Ammonia Flats,26,False,0,0,0
426,AB_RockyCrags,809.0,-66.9,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
427,AB_RockyCrags,1082.0,-62.2,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
428,BMT_FungalForest,1117.0,-31.0,0.0,SmallHills,0.2509804,0.0,0,Nightspill,31,False,0,0,0
429,AB_MycoticJungle,1277.0,-26.8,0.0,SmallHills,0.349019617,0.0,0,Nightspill,31,False,0,0,0
430,AB_MycoticJungle,1227.0,-30.2,0.0,SmallHills,0.380392164,0.0,0,Nightspill,31,False,0,0,0
431,HorrorWastes,980.0,-36.6,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
432,HorrorWastes,821.0,-42.5,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
433,HorrorWastes,861.0,-38.5,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
434,ExtremeDesert,295.0,42.4,0.0,Flat,0.0,0.0,0,Kiln,42,False,0,0,1
435,ExtremeDesert,125.0,39.3,0.0,LargeHills,0.0,0.9863737,0,Kiln,42,False,0,0,0
436,ZBiome_Grasslands,606.0,42.8,0.0,SmallHills,0.0509803928,0.0,0,Pyrelands,34,False,0,0,0
437,ZBiome_Grasslands,410.0,45.3,0.0,SmallHills,0.0509803928,0.0,0,Pyrelands,34,False,0,0,0
438,ExtremeDesert,186.0,36.2,0.0,SmallHills,0.0,0.0,0,Long Sand,41,False,0,0,0
439,ZBiome_Badlands,828.0,36.8,0.0,LargeHills,0.0,0.0,0,Dew Horn,66,False,0,0,0
440,ExtremeDesert,845.0,52.9,4.0,Mountainous,0.0,0.0,0,Dune Sea,27,False,0,0,1
441,ExtremeDesert,333.0,59.1,0.0,LargeHills,0.0,0.0,0,Dune Sea,27,False,0,0,0
442,AB_MechanoidIntrusion,594.0,61.1,0.0,Flat,0.0,0.95,0,Rust Cathedral,62,False,0,0,0
443,AB_MechanoidIntrusion,601.0,60.3,0.0,Flat,0.0,0.95,0,Rust Cathedral,62,False,0,0,0
444,ExtremeDesert,308.0,57.8,0.0,SmallHills,0.0,0.2,0,Dune Sea,27,False,0,0,0
445,ExtremeDesert,365.0,55.1,0.0,Flat,0.0,0.0,0,Dune Sea,27,False,0,0,1
446,Wasteland,18.0,20.6,0.0,Flat,0.0,0.0,0,Salt,85,False,2,0,3
447,Wasteland,21.0,16.9,0.0,Flat,0.0,0.0,0,Salt,85,False,0,0,0
448,AridShrubland,1.0,9.3,0.0,Flat,0.0,0.0,0,Grey Sea,46,False,0,0,0
449,Ocean,-350.0,17.1,0.0,Flat,0.0,0.0,0,Grey Sea,46,True,0,0,0
450,Desert,1.0,9.2,0.0,Flat,0.0,0.0,0,Grey Sea,46,False,0,0,1
451,Desert,1.0,4.5,0.0,Flat,0.0,0.0,0,Grey Sea,46,False,0,0,1
452,Desert,1.0,3.4,0.0,Flat,0.0,0.0,0,Nightspill,31,False,0,0,0
453,AB_RockyCrags,1.0,-5.6,0.0,SmallHills,0.0,0.0,0,Nightspill,31,False,0,0,0
454,PoisonForest,540.0,-13.0,10.0,Mountainous,0.380392164,0.0,0,Twilight Crags,69,False,0,0,1
455,PoisonForest,63.0,-5.7,0.0,LargeHills,0.5019608,0.0,0,Twilight Crags,69,False,0,0,0
456,Desert,1.0,4.3,0.0,Flat,0.0,0.0,0,Twilight Sea,35,False,0,0,1
457,AB_TarPits,1.0,6.9,0.0,Flat,0.0,0.0,0,Glass Reach,50,False,0,0,1
458,AB_RockyCrags,25.0,-0.2,0.0,SmallHills,0.0,0.0,0,Rimewall,47,False,0,0,0
459,AB_RockyCrags,36.0,-0.8,0.0,SmallHills,0.0,0.0,0,Rimewall,47,False,0,0,0
460,AB_RockyCrags,11.0,-7.5,0.0,SmallHills,0.0,0.0,0,Rimewall,47,False,0,0,0
461,AB_RockyCrags,424.0,-18.2,0.0,LargeHills,0.0,0.0,0,Rimewall,47,False,0,0,1
462,AB_MycoticJungle,64.0,-9.3,0.0,Flat,0.309803933,0.0,0,Frostcaps,32,False,0,0,0
463,AB_MycoticJungle,420.0,-19.8,0.0,LargeHills,0.329411775,0.0,0,Frostcaps,32,False,0,0,0
464,Desert,31.0,15.0,0.0,Flat,0.0,0.0,0,Level,87,False,0,0,2
465,PoisonForest,14.0,19.5,0.0,Flat,0.2784314,0.0,0,Slough,48,False,0,0,0
466,Desert,35.0,7.0,0.0,Flat,0.0,0.0,0,Level,87,False,2,0,0
467,Desert,23.0,6.1,0.0,Flat,0.0,0.0,0,Level,87,False,0,0,0
468,ZBiome_Badlands,1.0,18.6,0.0,SmallHills,0.0,0.826153934,0,Cracklands,33,False,0,0,0
469,AB_GelatinousSuperorganism,4.0,13.4,0.0,Flat,0.0,0.0,0,Slough,48,False,0,0,2
470,Desert,32.0,25.1,0.0,Flat,0.0,0.0,0,Fanground,70,False,2,0,2
471,Desert,35.0,29.5,0.0,Flat,0.0,0.0,0,Combs,49,False,0,0,0
472,Desert,29.0,25.7,0.0,Flat,0.0,0.0,0,Combs,49,False,0,0,0
473,Desert,251.0,29.7,0.0,LargeHills,0.0,0.0,0,Combs,49,False,0,0,0
474,Desert,24.0,34.6,0.0,Flat,0.0,0.0,0,Combs,49,False,0,0,2
475,Desert,282.0,34.5,0.0,SmallHills,0.0,0.0,0,Combs,49,False,0,0,0
476,AB_TarPits,1.0,16.5,0.0,Flat,0.0,0.0,0,Glass Reach,50,False,0,0,1
477,Wasteland,9.0,19.8,0.0,Flat,0.0,0.0,0,Glass Reach,50,False,0,0,0
478,ExtremeDesert,14.0,26.2,0.0,Flat,0.0,0.0,0,Combs,49,False,0,0,1
479,AridShrubland,1.0,27.7,0.0,Flat,0.0,0.0,0,Combs,49,False,0,0,3
480,Ocean,-350.0,20.4,0.0,Flat,0.0,0.0,0,Twilight Sea,35,True,0,0,0
481,Ocean,-350.0,26.8,0.0,Flat,0.0,0.0,0,Twilight Sea,35,True,0,0,0
482,Desert,179.0,12.6,0.0,SmallHills,0.0,0.0,0,Knuckles,76,False,0,0,0
483,BMT_FungalForest,16.0,5.1,0.0,Flat,0.298039228,0.0,0,Sporefields,22,False,0,0,0
484,AB_GelatinousSuperorganism,3.0,13.4,0.0,Flat,0.0,0.0,0,Slough,48,False,0,0,0
485,Desert,122.0,3.9,0.0,SmallHills,0.0,0.0,0,Knuckles,76,False,0,0,0
486,PoisonForest,1.0,18.5,0.0,Flat,0.368627459,0.0,0,Slough,48,False,0,0,0
487,Desert,179.0,17.4,0.0,Flat,0.0,0.0,0,Sunward Scrub,53,False,0,0,0
488,Desert,178.0,22.6,0.0,SmallHills,0.0,1.0,0,Dry Marches,51,False,0,0,0
489,Desert,367.0,21.8,0.0,SmallHills,0.0,0.0,0,Sunward Scrub,53,False,0,0,0
490,Desert,62.0,29.6,0.0,SmallHills,0.0,0.0,0,Dry Marches,51,False,0,0,0
491,Desert,461.0,33.0,0.0,Flat,0.0,0.0,0,Dry Marches,51,False,0,0,0
492,ExtremeDesert,566.0,31.9,0.0,Flat,0.0,0.0,0,Dry Marches,51,False,0,0,4
493,Desert,366.0,26.9,0.0,SmallHills,0.0,0.0,0,Dry Marches,51,False,2,0,0
494,AB_MycoticJungle,383.0,-3.9,0.0,SmallHills,0.490196079,0.0,0,Mould Marches,77,False,0,0,0
495,AB_MycoticJungle,985.0,-13.8,4.0,Mountainous,0.458823532,0.0,0,Gray Crags,52,False,0,0,1
496,AB_MycoticJungle,384.0,-5.4,0.0,Flat,0.4,0.0,0,Mould Marches,77,False,0,0,0
497,AB_MycoticJungle,609.0,-15.5,0.0,SmallHills,0.321568638,0.0,0,Mould Marches,77,False,0,0,0
498,AB_MycoticJungle,1480.0,-25.8,0.0,LargeHills,0.380392164,0.0,0,Gray Crags,52,False,0,0,0
499,AB_RockyCrags,1544.0,-27.8,4.0,Mountainous,0.0,0.0,0,Gray Crags,52,False,0,0,4
500,Desert,978.0,21.0,0.0,SmallHills,0.0,0.0,0,Sunward Scrub,53,False,0,0,0
501,AB_MycoticJungle,787.0,16.2,0.0,SmallHills,0.329411775,0.0,0,Tallow Ground,71,False,0,0,0
502,Desert,982.0,25.6,0.0,SmallHills,0.0,0.0,0,Dry Marches,51,False,0,0,0
503,Desert,498.0,25.0,0.0,LargeHills,0.0,0.0,0,Dry Marches,51,False,0,0,0
504,AridShrubland,115.0,19.4,0.0,LargeHills,0.0,0.0,0,Sunward Scrub,53,False,0,0,0
505,AB_MycoticJungle,419.0,15.0,0.0,Flat,0.329411775,0.0,0,Sporefields,22,False,0,0,0
506,AB_MycoticJungle,95.0,9.6,0.0,SmallHills,0.509803951,0.0,0,Sporefields,22,False,0,0,0
507,AB_MycoticJungle,417.0,3.1,0.0,SmallHills,0.4392157,0.0,0,Sunreach,29,False,0,0,0
