tile,mutator,landmark,coastalByAdjacency
2137,VEE_DeepOreDevoid,,
2140,Caves,,
2141,Caves,,
2149,VEE_MineralDevoid,,
2149,VEE_DeepOreDevoid,,
2152,VEE_MineralDevoid,,
2152,VEE_DeepOreDevoid,,
2157,VEE_MineralDevoid,,
2157,VEE_DeepOreDevoid,,
2165,VEE_MineralDevoid,,
2165,VEE_DeepOreDevoid,,
2173,VEE_MineralDevoid,,
2173,VEE_DeepOreDevoid,,
2176,VEE_MineralDevoid,,
2176,VEE_DeepOreDevoid,,
2177,Dunes,,
2179,VEE_MineralDevoid,,
2179,VEE_DeepOreDevoid,,
2179,Dunes,,
2181,VEE_SaltPlains,VEE_SaltPlains,
2185,VEE_MineralDevoid,,
2185,VEE_DeepOreDevoid,,
2189,VEE_MineralDevoid,,
2189,VEE_DeepOreDevoid,,
2199,VEE_MineralDevoid,,
2199,VEE_DeepOreDevoid,,
2199,Dunes,,
2200,Dunes,,
2201,Dunes,,
2202,VEE_MineralDevoid,,
2202,VEE_DeepOreDevoid,,
2202,Dunes,,
2203,Dunes,,
2206,MineralRich,,
2210,DryLake,DryLake,
2212,Dunes,,
2213,VEE_MineralDevoid,,
2213,VEE_DeepOreDevoid,,
2213,Dunes,,
2216,Cliffs,,
2217,Chasm,,
2218,VEE_MineralDevoid,,
2218,VEE_DeepOreDevoid,,
2221,DryGround,,
2224,VEE_SaltPlains,,
2225,VEE_SaltPlains,,
2225,DryGround,,
2226,DryGround,,
2228,VEE_MineralDevoid,,
2228,VEE_DeepOreDevoid,,
2231,VEE_MineralDevoid,,
2231,VEE_DeepOreDevoid,,
2234,VEE_MineralDevoid,,
2234,VEE_DeepOreDevoid,,
2234,Coast,,
2235,VEE_SaltPlains,,
2235,CoastalIsland,,
2236,Coast,,
2241,Cliffs,,
2241,SteamGeysers_Increased,,
2243,Mountain,,
2244,VEE_MineralDevoid,,
2244,VEE_DeepOreDevoid,,
2247,VEE_MineralDevoid,VEE_GravelBeach,
2247,VEE_DeepOreDevoid,VEE_GravelBeach,
2247,VEE_GravelBeach,VEE_GravelBeach,
2248,VEE_SaltPlains,,
2249,Archipelago,Archipelago,
2251,CoastalIsland,,
2253,Mountain,,
2253,Caves,,
2255,Caves,,
2258,Caves,,
2264,Mountain,,
2268,Caves,,
2269,Mountain,,
2301,Caves,,
2302,Caves,,
2303,Caves,,
2305,Caves,,
2307,Caves,,
2308,Caves,,
2309,Caves,,
2310,Caves,,
2320,Caves,,
2322,Caves,,
2325,Dunes,,
2326,VEE_MineralDevoid,,
2326,VEE_DeepOreDevoid,,
2326,Dunes,,
2327,Dunes,,
2328,Dunes,,
2329,VEE_MineralDevoid,,
2329,VEE_DeepOreDevoid,,
2329,Dunes,,
2330,Dunes,,
2333,VEE_MineralDevoid,,
2333,VEE_DeepOreDevoid,,
2333,Dunes,,
2334,Dunes,,
2338,Mountain,,
2338,River,,
2339,River,,
2340,Cliffs,,
2340,River,,
2341,Mountain,,
2341,River,,
2346,VEE_MineralDevoid,,
2346,VEE_DeepOreDevoid,,
2346,DryGround,,
2349,Mountain,Oasis,
2349,Oasis,Oasis,
2350,Dunes,,
2352,VEE_MineralDevoid,,
2352,VEE_DeepOreDevoid,,
2354,Mountain,,
2356,MineralRich,,
2357,MineralRich,,
2358,VEE_Cenotes,VEE_Cenotes,
2358,VEE_Cenotes,VEE_Cenotes,
2359,Mountain,,
2359,River,,
2360,Dunes,,
2368,Dunes,,
2369,VEE_MineralDevoid,,
2369,VEE_DeepOreDevoid,,
2369,Dunes,,
2371,Dunes,,
2378,Dunes,,
2387,VEE_MineralDevoid,,
2387,VEE_DeepOreDevoid,,
2387,Dunes,,
2388,Dunes,,
2392,Dunes,,
2394,Mountain,,
2394,MineralRich,,
2394,VEE_DeepOreRich,,
2396,VEE_MineralDevoid,,
2396,VEE_DeepOreDevoid,,
2401,VEE_MineralDevoid,,
2401,VEE_DeepOreDevoid,,
2402,CoastalIsland,,
2405,Caves,,
2407,Peninsula,Peninsula,
2408,CoastalIsland,,
2409,VEE_SaltPlains,,
2409,CoastalIsland,,
2410,CoastalIsland,,
2412,CoastalIsland,,
2413,CoastalIsland,,
2415,VEE_SaltPlains,,
2415,CoastalIsland,,
2420,CoastalIsland,,
2424,Caves,,
2426,CoastalIsland,,
2427,CoastalIsland,,
2431,CoastalIsland,,
2433,VEE_MineralDevoid,,
2433,VEE_DeepOreDevoid,,
2436,VEE_MineralDevoid,,
2436,VEE_DeepOreDevoid,,
2448,Cliffs,,
2448,HotSprings,,
2449,Mountain,,
2450,Mountain,,
2451,Chasm,,
2451,VEE_RotstinkVents,,
2455,Caves,,
2459,VEE_RockRidge,VEE_RockRidge,
2462,Dunes,,
2463,Dunes,,
2464,VEE_MineralDevoid,,
2464,VEE_DeepOreDevoid,,
2464,Dunes,,
2465,Dunes,,
2466,Dunes,,
2468,VEE_MineralDevoid,,
2468,VEE_DeepOreDevoid,,
2468,Dunes,,
2471,Dunes,,
2472,MineralRich,,
2473,Dunes,Dunes,
2473,Dunes,Dunes,
2474,VEE_MineralDevoid,,
2474,VEE_DeepOreDevoid,,
2474,Dunes,,
2475,MineralRich,,
2476,Dunes,,
2478,VEE_MineralDevoid,,
2478,VEE_DeepOreDevoid,,
2481,VEE_MineralDevoid,,
2481,VEE_DeepOreDevoid,,
2492,Caves,,
2493,Caves,,
2496,Caves,,
2510,VEE_IncreasedInfestations,,
2510,Pond,,
2510,VEE_StagnantRivulet,,
2510,VEE_RotstinkVents,,
2511,Marshy,,
2511,VEE_RotstinkVents,,
2511,AB_LocustPlagues,,
2520,CoastalIsland,,
2529,Caves,,
2532,Caves,,
2533,Caves,,
2540,AB_MagmaVents,AB_MagmaticQuagmire,
2540,LavaFlow,AB_MagmaticQuagmire,
2540,AB_MagmaticQuagmire,AB_MagmaticQuagmire,
2540,AB_MagmaticQuagmire,AB_MagmaticQuagmire,
2540,AB_MagmaVents,AB_MagmaticQuagmire,
2540,AB_GeothermalHotspots,AB_MagmaticQuagmire,
2541,Mountain,,
2544,Valley,Valley,
2545,Mountain,,
2557,Mountain,,
2560,AncientGarrison,AncientGarrison,
2562,VEE_MineralDevoid,,
2562,VEE_DeepOreDevoid,,
2568,VEE_MineralDevoid,,
2568,VEE_DeepOreDevoid,,
2576,DryGround,,
2577,VEE_SaltPlains,,
2578,VEE_SaltPlains,,
2584,Caves,,
2586,Caves,,
2594,VEE_MineralDevoid,,
2594,VEE_DeepOreDevoid,,
2595,Dunes,,
2598,VEE_MineralDevoid,,
2598,VEE_DeepOreDevoid,,
2598,Dunes,,
2599,Dunes,,
2600,Dunes,,
2601,VEE_MineralDevoid,,
2601,VEE_DeepOreDevoid,,
2601,Dunes,,
2604,VEE_RottenStench,VEE_SulfuricLake,
2604,VEE_SulfuricLake,VEE_SulfuricLake,
2604,PlantLife_Increased,VEE_SulfuricLake,
2604,VEE_RottenStench,VEE_SulfuricLake,
2607,VEE_SaltPlains,,
2616,VEE_GravelBeach,VEE_GravelBeach,
2623,Caves,,
2630,VEE_MineralDevoid,,
2630,VEE_DeepOreDevoid,,
2633,VEE_MineralDevoid,,
2633,VEE_DeepOreDevoid,,
2637,AB_TarLakes,AB_TarLakes,
2638,VEE_MineralDevoid,,
2638,VEE_DeepOreDevoid,,
2638,Dunes,,
2639,Dunes,,
2641,Coast,,
2647,Caves,,
2648,VEE_MineralDevoid,,
2648,VEE_DeepOreDevoid,,
2651,VEE_MineralDevoid,,
2651,VEE_DeepOreDevoid,,
2658,Mountain,,
2661,VEE_DustBowl,VEE_DustBowl,
2661,VEE_PlantLife_Decimated,VEE_DustBowl,
2661,VEE_Fertility_Reduced,VEE_DustBowl,
2661,VEE_DustStorms,VEE_DustBowl,
2666,Caves,,
2667,Caves,,
2668,Caves,,
2677,AncientGarrison,AncientGarrison,
2681,VEE_MineralDevoid,,
2681,VEE_DeepOreDevoid,,
2686,VEE_MineralDevoid,,
2686,VEE_DeepOreDevoid,,
2689,VEE_MineralDevoid,,
2689,VEE_DeepOreDevoid,,
2691,AncientRuins,Ruins,
2691,AncientRuins,Ruins,
2704,VEE_MineralDevoid,,
2704,VEE_DeepOreDevoid,,
2707,VEE_MineralDevoid,,
2707,VEE_DeepOreDevoid,,
2710,VEE_MineralDevoid,,
2710,VEE_DeepOreDevoid,,
2713,VEE_MineralDevoid,,
2713,VEE_DeepOreDevoid,,
2717,VEE_MineralDevoid,,
2717,VEE_DeepOreDevoid,,
2726,VEE_MineralDevoid,,
2726,VEE_DeepOreDevoid,,
2729,VEE_MineralDevoid,,
2729,VEE_DeepOreDevoid,,
2732,Caves,,
2738,Caves,,
2740,Caves,,
2742,Caves,,
2743,Caves,,
2744,Caves,,
2746,Caves,,
2747,Caves,,
2748,Caves,,
2749,Caves,,
2750,Caves,,
2752,Caves,,
2754,Caves,,
2767,Caves,,
2774,Mountain,,
2775,Mountain,,
2779,Mountain,,
2783,Caves,,
2785,Caves,,
2788,Caves,,
2789,Caves,,
2793,VEE_StagnantRivulet,VEE_StagnantRivulet,
2795,VEE_StagnantRivulet,,
2795,River,,
2796,VEE_StagnantRivulet,,
2796,River,,
2800,Hollow,Hollow,
2808,VEE_MineralDevoid,,
2808,VEE_DeepOreDevoid,,
2808,Dunes,,
2825,VEE_MineralDevoid,,
2825,VEE_DeepOreDevoid,,
2835,River,,
2841,Dunes,,
2842,VEE_MineralDevoid,,
2842,VEE_DeepOreDevoid,,
2842,Dunes,,
2843,Dunes,,
2844,Dunes,,
2846,VEE_MineralDevoid,,
2846,VEE_DeepOreDevoid,,
2846,Dunes,,
2847,Dunes,,
2848,Dunes,,
2849,VEE_MineralDevoid,,
2849,VEE_DeepOreDevoid,,
2849,Dunes,,
2852,Dunes,,
2855,VEE_MineralDevoid,,
2855,VEE_DeepOreDevoid,,
2870,VEE_MineralDevoid,Dunes,
2870,VEE_DeepOreDevoid,Dunes,
2870,Dunes,Dunes,
2870,Dunes,Dunes,
2871,Dunes,,
2873,Dunes,,
2874,VEE_MineralDevoid,,
2874,VEE_DeepOreDevoid,,
2874,Dunes,,
2875,Dunes,,
2878,Mountain,,
2879,Mountain,,
2880,Mountain,AbandonedColonyTribal,
2880,AbandonedColonyTribal,AbandonedColonyTribal,
2880,AbandonedColonyTribal,AbandonedColonyTribal,
2882,Cavern,Cavern,
2885,VEE_MineralDevoid,,
2885,VEE_DeepOreDevoid,,
2893,VEE_MineralDevoid,,
2893,VEE_DeepOreDevoid,,
2897,VEE_MineralDevoid,,
2897,VEE_DeepOreDevoid,,
2900,Caves,,
2912,Mountain,,
2913,Mountain,,
2917,Mountain,,
2917,Coast,,
2919,Coast,,
2920,Oasis,sw_Sarlacc,
2920,sw_SarlaccLair,sw_Sarlacc,
2920,sw_SarlaccLair,sw_Sarlacc,
2920,Coast,sw_Sarlacc,
2922,Oasis,,
2923,Mountain,,
2923,Oasis,,
2925,Mountain,,
2926,Mountain,,
2928,Mountain,,
2929,Mountain,,
2932,Cliffs,,
2932,River,,
2933,Mountain,,
2933,River,,
2934,Mountain,,
2935,Mountain,,
2936,Mountain,,
2936,MineralRich,,
2937,Cliffs,,
2937,MineralRich,,
2944,Caves,,
2946,Caves,,
2947,Caves,,
2949,Mountain,Peninsula,
2949,Peninsula,Peninsula,
2952,Mountain,,
2952,Caves,,
2953,Mountain,,
2956,Caves,,
2957,Caves,,
2959,Caves,,
2961,VEE_SaltPlains,,
2964,VEE_SaltPlains,,
2965,VEE_SaltPlains,,
2972,VEE_MineralDevoid,,
2972,VEE_DeepOreDevoid,,
2975,VEE_MineralDevoid,,
2975,VEE_DeepOreDevoid,,
2980,VEE_MineralDevoid,,
2980,VEE_DeepOreDevoid,,
2991,VEE_MineralDevoid,,
2991,VEE_DeepOreDevoid,,
2994,VEE_MineralDevoid,,
2994,VEE_DeepOreDevoid,,
2997,VEE_MineralDevoid,,
2997,VEE_DeepOreDevoid,,
3000,VEE_MineralDevoid,,
3000,VEE_DeepOreDevoid,,
3004,VEE_MineralDevoid,,
3004,VEE_DeepOreDevoid,,
3011,Caves,,
3012,Caves,,
3041,VEE_MineralDevoid,,
3041,VEE_DeepOreDevoid,,
3044,Dunes,,
3045,VEE_MineralDevoid,,
3045,VEE_DeepOreDevoid,,
3045,Dunes,,
3046,Dunes,,
3047,Dunes,,
3049,VEE_MineralDevoid,,
3049,VEE_DeepOreDevoid,,
3063,DryGround,,
3064,DryGround,,
3065,Chasm,,
3066,Mountain,,
3067,Mountain,,
3067,AB_MagmaVents,,
3068,VEE_MineralDevoid,,
3068,VEE_DeepOreDevoid,,
3071,VEE_MineralDevoid,,
3071,VEE_DeepOreDevoid,,
3074,VEE_MineralDevoid,,
3074,VEE_DeepOreDevoid,,
3080,VEE_SaltPlains,,
3082,DryGround,,
3083,VEE_SaltPlains,,
3086,VEE_MineralDevoid,,
3086,VEE_DeepOreDevoid,,
3087,VEE_SaltPlains,,
3088,DryGround,,
3089,VEE_MineralDevoid,,
3089,VEE_DeepOreDevoid,,
3092,Caves,,
3093,Caves,,
3095,Caves,,
3096,Caves,,
3097,Caves,,
3110,Caves,,
3135,Mountain,,
3146,Mountain,,
3146,Caves,,
3146,MineralRich,,
3146,VEE_DeepOreRich,,
3147,Caves,,
3147,MineralRich,,
3150,Cliffs,Cliffs,
3150,Caves,Cliffs,
3150,MineralRich,Cliffs,
3150,VEE_DeepOreRich,Cliffs,
3153,Oasis,,
3155,Oasis,,
3155,DryGround,,
3156,VEE_MineralDevoid,,
3156,VEE_DeepOreDevoid,,
3156,Dunes,,
3157,Dunes,,
3161,Dunes,,
3162,VEE_MineralDevoid,,
3162,VEE_DeepOreDevoid,,
3162,Dunes,,
3163,Dunes,,
3166,VEE_QuicksandDunes,VEE_QuicksandDunes,
3166,VEE_QuicksandDunes,VEE_QuicksandDunes,
3169,VEE_MineralDevoid,,
3169,VEE_DeepOreDevoid,,
3169,Dunes,,
3171,Dunes,,
3176,Mountain,,
3176,MineralRich,,
3177,Mountain,,
3178,Dunes,,
3179,VEE_MineralDevoid,,
3179,VEE_DeepOreDevoid,,
3179,Dunes,,
3180,Mountain,,
3180,MineralRich,,
3181,Mountain,,
3182,Dunes,,
3183,Dunes,,
3184,VEE_MineralDevoid,,
3184,VEE_DeepOreDevoid,,
3184,Dunes,,
3191,Mountain,,
3200,Dunes,,
3201,Dunes,,
3202,VEE_MineralDevoid,,
3202,VEE_DeepOreDevoid,,
3202,Dunes,,
3203,Dunes,,
3204,Dunes,,
3205,VEE_MineralDevoid,,
3205,VEE_DeepOreDevoid,,
3205,Dunes,,
3206,Dunes,,
3207,Dunes,,
3208,VEE_MineralDevoid,,
3208,VEE_DeepOreDevoid,,
3208,Dunes,,
3209,Dunes,,
3210,Dunes,,
3211,VEE_MineralDevoid,,
3211,VEE_DeepOreDevoid,,
3211,Dunes,,
3212,Mountain,,
3213,Mountain,,
3214,Mountain,VEE_RedDesert,
3214,VEE_RedDesert,VEE_RedDesert,
3214,VEE_RedDesertPlants,VEE_RedDesert,
3214,VEE_Cactus_Barrel,VEE_RedDesert,
3214,VEE_Cactus_Hedgehog,VEE_RedDesert,
3214,VEE_RedDesert,VEE_RedDesert,
3214,VEE_RedDesertPlants,VEE_RedDesert,
3214,VEE_Sandstorms,VEE_RedDesert,
3214,VEE_Cactus_Barrel,VEE_RedDesert,
3214,VEE_Cactus_Hedgehog,VEE_RedDesert,
3218,Mountain,,
3219,Mountain,,
3221,Coast,,
3222,Mountain,,
3222,Coast,,
3223,Mountain,,
3224,Mountain,,
3224,Coast,,
3225,Mountain,,
3226,Coast,,
3227,Mountain,,
3228,Mountain,,
3232,Mountain,,
3234,MineralRich,,
3238,Mountain,,
3239,Dunes,,
3240,Dunes,,
3241,VEE_MineralDevoid,,
3241,VEE_DeepOreDevoid,,
3241,Dunes,,
3242,Mountain,,
3243,Mountain,,
3244,Mountain,,
3245,Mountain,,
3247,Mountain,,
3251,AncientChemfuelRefinery,AncientChemfuelRefinery,
3252,Caves,,
3254,VEE_MineralDevoid,,
3254,VEE_DeepOreDevoid,,
3269,VEE_MineralDevoid,,
3269,VEE_DeepOreDevoid,,
3271,Mountain,,
3272,Oasis,,
3273,Mountain,,
3273,Oasis,,
3274,Mountain,,
3274,Oasis,,
3275,Mountain,,
3275,Oasis,,
3276,Mountain,,
3276,Oasis,,
3277,Oasis,,
3279,Mountain,,
3279,MineralRich,,
3279,VEE_DeepOreRich,,
3280,Oasis,,
3281,Oasis,,
3282,Mountain,,
3283,VEE_DryRiver,VEE_DryRiver,
3285,VEE_DryRiver,VEE_DryRiver,
3287,Mountain,,
3287,Oasis,,
3288,River,,
3289,Mountain,,
3290,River,,
3294,VEE_StagnantRivulet,VEE_StagnantRivulet,
3307,Caves,,
3327,Valley,Valley,
3328,Mountain,,
3330,Caves,,
3331,Mountain,,
3331,Caves,,
3333,Mountain,,
3334,Caves,,
3335,Caves,,
3336,Caves,,
3337,Caves,,
3339,Caves,,
3342,VEE_MeteorCrater,VEE_MeteorCrater,
3350,Caves,,
3351,AncientWarehouse,AncientWarehouse,
3352,Caves,,
3386,Caves,,
3387,Caves,,
3388,Caves,,
3389,Caves,,
3390,AncientWarehouse,AncientWarehouse,
3391,Caves,,
3406,VEE_MineralDevoid,,
3406,VEE_DeepOreDevoid,,
3412,Dunes,,
3423,VEE_MineralDevoid,,
3423,VEE_DeepOreDevoid,,
3426,VEE_MineralDevoid,,
3426,VEE_DeepOreDevoid,,
3432,VEE_MineralDevoid,,
3432,VEE_DeepOreDevoid,,
3440,Dunes,,
3441,VEE_MineralDevoid,,
3441,VEE_DeepOreDevoid,,
3442,Dunes,,
3444,VEE_MineralDevoid,,
3444,VEE_DeepOreDevoid,,
3444,Dunes,,
3445,Dunes,,
3451,VEE_StagnantRivulet,VEE_StagnantRivulet,
3458,VEE_MineralDevoid,,
3458,VEE_DeepOreDevoid,,
3458,Dunes,,
3464,Mountain,,
3465,Mountain,,
3468,VEE_StagnantRivulet,VEE_StagnantRivulet,
3468,VEE_RottenStench,VEE_StagnantRivulet,
3468,AB_LocustPlagues,VEE_StagnantRivulet,
3468,InsectMegahive,VEE_StagnantRivulet,
3468,Pond,VEE_StagnantRivulet,
3470,Muddy,,
3470,VEE_RottenStench,,
3470,InsectMegahive,,
3471,Marshy,,
3471,InsectMegahive,,
3471,VEE_RottenStench,,
3473,VEE_IncreasedInfestations,VEE_StagnantRivulet,
3473,VEE_StagnantRivulet,VEE_StagnantRivulet,
3473,ToxicLake,VEE_StagnantRivulet,
3473,Pond,VEE_StagnantRivulet,
3474,AB_FeraliskNest,,
3474,Pond,,
3474,InsectMegahive,,
3474,VEE_StagnantRivulet,,
3474,VEE_RotstinkVents,,
3476,VEE_SaltPlains,,
3482,VEE_SaltPlains,,
3483,VEE_SaltPlains,,
3484,VEE_SaltPlains,,
3485,VEE_SaltPlains,,
3486,VEE_SaltPlains,,
3487,VEE_SaltPlains,,
3493,CoastalIsland,,
3499,CoastalIsland,,
3507,CoastalIsland,,
3511,VEE_SaltPlains,,
3512,Caves,Ruins,
3512,MineralRich,Ruins,
3512,AncientRuins,Ruins,
3512,AncientRuins,Ruins,
3513,Caves,,
3513,MineralRich,,
3514,Mountain,,
3514,Caves,,
3514,MineralRich,,
3514,VEE_DeepOreRich,,
3515,Mountain,,
3515,Caves,,
3515,MineralRich,,
3515,VEE_DeepOreRich,,
3516,Caves,,
3516,MineralRich,,
3517,Caves,,
3517,MineralRich,,
3519,Caves,,
3527,Caves,,
3527,MineralRich,,
3528,Mountain,,
3528,Caves,,
3528,MineralRich,,
3528,VEE_DeepOreRich,,
3530,AncientRuins,Ruins,
3530,AncientRuins,Ruins,
3536,Caves,,
3544,Caves,,
3545,AncientRuins_Frozen,FrozenRuins,
3545,AncientRuins_Frozen,FrozenRuins,
3546,Caves,,
3562,Caves,,
3563,Caves,,
3564,Caves,,
3565,Caves,,
3566,Caves,,
3569,Caves,,
3570,Caves,,
3571,Caves,,
3572,VEE_MeteorCrater,VEE_MeteorCrater,
3581,Caves,,
3582,Caves,,
3589,Caves,,
3602,VEE_MineralDevoid,,
3602,VEE_DeepOreDevoid,,
3609,Caves,,
3610,Caves,,
3614,Mountain,,
3614,Caves,,
3618,Caves,,
3619,Caves,,
3620,Mountain,,
3620,MineralRich,,
3627,VEE_MineralDevoid,,
3627,VEE_DeepOreDevoid,,
3628,MineralRich,,
3628,VEE_DeepOreRich,,
3629,MineralRich,VEE_DryRiver,
3629,VEE_DryRiver,VEE_DryRiver,
3632,Cliffs,,
3635,Mountain,Bay,
3635,Bay,Bay,
3639,VEE_StagnantRivulet,,
3639,River,,
3640,Mountain,,
3641,Mountain,,
3642,Oasis,,
3653,Cliffs,,
3655,Cliffs,Bay,
3655,Bay,Bay,
3666,AncientGarrison,AncientGarrison,
3668,Dunes,,
3669,VEE_MineralDevoid,,
3669,VEE_DeepOreDevoid,,
3669,Dunes,,
3670,Dunes,,
3671,Dunes,,
3672,VEE_MineralDevoid,,
3672,VEE_DeepOreDevoid,,
3672,Dunes,,
3673,Dunes,,
3678,VEE_RedDesert,VEE_RedDesert,
3678,VEE_RedDesertPlants,VEE_RedDesert,
3678,VEE_Cactus_Barrel,VEE_RedDesert,
3678,VEE_Cactus_Hedgehog,VEE_RedDesert,
3678,VEE_RedDesert,VEE_RedDesert,
3678,VEE_RedDesertPlants,VEE_RedDesert,
3678,VEE_Sandstorms,VEE_RedDesert,
3678,VEE_Cactus_Barrel,VEE_RedDesert,
3678,VEE_Cactus_Hedgehog,VEE_RedDesert,
3685,Dunes,,
3687,VEE_MineralDevoid,,
3687,VEE_DeepOreDevoid,,
3687,Dunes,,
3688,Dunes,Dunes,
3688,Dunes,Dunes,
3693,VEE_MineralDevoid,,
3693,VEE_DeepOreDevoid,,
3696,VEE_MineralDevoid,,
3696,VEE_DeepOreDevoid,,
3701,ToxicLake,ToxicLake,
3704,Mountain,,
3705,Mountain,,
3712,Caves,,
3716,VEE_MineralDevoid,,
3716,VEE_DeepOreDevoid,,
3721,VEE_MineralDevoid,,
3721,VEE_DeepOreDevoid,,
3725,VEE_MineralDevoid,,
3725,VEE_DeepOreDevoid,,
3728,VEE_MineralDevoid,,
3728,VEE_DeepOreDevoid,,
3730,Caves,,
3732,Caves,,
3736,AncientRuins,Ruins,
3736,AncientRuins,Ruins,
3741,VEE_MineralDevoid,,
3741,VEE_DeepOreDevoid,,
3747,VEE_MineralDevoid,,
3747,VEE_DeepOreDevoid,,
3754,VEE_MineralDevoid,,
3754,VEE_DeepOreDevoid,,
3771,VEE_MineralDevoid,,
3771,VEE_DeepOreDevoid,,
3774,VEE_MineralDevoid,,
3774,VEE_DeepOreDevoid,,
3777,VEE_MineralDevoid,,
3777,VEE_DeepOreDevoid,,
3781,VEE_MineralDevoid,,
3781,VEE_DeepOreDevoid,,
3783,DryLake,DryLake,
3794,VEE_MineralDevoid,,
3794,VEE_DeepOreDevoid,,
3797,VEE_MineralDevoid,,
3797,VEE_DeepOreDevoid,,
3797,Dunes,,
3798,Dunes,,
3799,Dunes,,
3800,VEE_MineralDevoid,,
3800,VEE_DeepOreDevoid,,
3806,VEE_MineralDevoid,,
3806,VEE_DeepOreDevoid,,
3816,VEE_MineralDevoid,,
3816,VEE_DeepOreDevoid,,
3818,Dunes,,
3819,Dunes,,
3820,VEE_MineralDevoid,,
3820,VEE_DeepOreDevoid,,
3821,Dunes,,
3822,Dunes,,
3823,VEE_MineralDevoid,,
3823,VEE_DeepOreDevoid,,
3823,Dunes,,
3826,Mountain,,
3826,MineralRich,,
3833,Dunes,,
3835,Dunes,,
3836,Chasm,,
3837,Mountain,,
3839,DryGround,,
3845,VEE_SaltPlains,,
3846,DryGround,,
3847,DryGround,,
3848,VEE_MineralDevoid,,
3848,VEE_DeepOreDevoid,,
3851,VEE_MineralDevoid,,
3851,VEE_DeepOreDevoid,,
3865,Mountain,,
3868,VEE_MineralDevoid,,
3868,VEE_DeepOreDevoid,,
3869,Coast,,
3873,Caves,,
3878,Caves,,
3889,Mountain,,
3902,Caves,,
3915,VEE_Cenotes,VEE_Cenotes,
3915,VEE_Cenotes,VEE_Cenotes,
3916,AncientRuins,Ruins,
3916,AncientRuins,Ruins,
3920,Caves,,
3921,Caves,,
3922,Caves,,
3923,Caves,,
3924,AncientRuins,Ruins,
3924,AncientRuins,Ruins,
3926,Caves,,
3927,Caves,,
3929,Caves,,
3930,Caves,,
3944,Dunes,,
3945,VEE_MineralDevoid,,
3945,VEE_DeepOreDevoid,,
3945,Dunes,,
3946,Dunes,,
3948,Dunes,,
3949,VEE_MineralDevoid,,
3949,VEE_DeepOreDevoid,,
3949,Dunes,,
3950,Dunes,,
3952,VEE_MineralDevoid,,
3952,VEE_DeepOreDevoid,,
3953,Dunes,,
3954,Dunes,,
3955,VEE_MineralDevoid,,
3955,VEE_DeepOreDevoid,,
3957,VEE_StagnantRivulet,,
3957,River,,
3958,Mountain,,
3958,River,,
3959,Mountain,,
3960,River,,
3967,VEE_MineralDevoid,,
3967,VEE_DeepOreDevoid,,
3974,Cavern,Cavern,
3975,Mountain,,
3976,Mountain,,
3976,MineralRich,,
3977,Mountain,,
3977,MineralRich,,
3977,VEE_DeepOreRich,,
3978,Mountain,,
3978,MineralRich,,
3979,Mountain,,
3980,Dunes,,
3982,Dunes,,
3983,VEE_MineralDevoid,,
3983,VEE_DeepOreDevoid,,
3983,Dunes,,
3985,Dunes,,
3989,Dunes,,
3990,VEE_MineralDevoid,,
3990,VEE_DeepOreDevoid,,
3990,Dunes,,
4000,AncientLaunchSite,AncientLaunchSite,
4007,Dunes,,
4008,Dunes,,
4009,VEE_MineralDevoid,,
4009,VEE_DeepOreDevoid,,
4009,Dunes,,
4010,Mountain,,
4011,Mountain,,
4014,Valley,Valley,
4014,MineralRich,Valley,
4015,Mountain,,
4015,MineralRich,,
4015,VEE_DeepOreRich,,
4024,Coast,,
4027,Caves,,
4027,Coast,,
4031,CoastalIsland,,
4033,CoastalIsland,,
4035,Coast,,
4038,Coast,,
4043,Coast,,
4052,VEE_MineralDevoid,,
4052,VEE_DeepOreDevoid,,
4055,VEE_MineralDevoid,,
4055,VEE_DeepOreDevoid,,
4058,VEE_MineralDevoid,,
4058,VEE_DeepOreDevoid,,
4061,VEE_MineralDevoid,,
4061,VEE_DeepOreDevoid,,
4070,VEE_MineralDevoid,,
4070,VEE_DeepOreDevoid,,
4073,VEE_MineralDevoid,,
4073,VEE_DeepOreDevoid,,
4076,VEE_MineralDevoid,,
4076,VEE_DeepOreDevoid,,
4079,VEE_MineralDevoid,,
4079,VEE_DeepOreDevoid,,
4121,VEE_MineralDevoid,,
4121,VEE_DeepOreDevoid,,
4143,Mountain,,
4143,AB_MagmaVents,,
4144,Cliffs,,
4145,VEE_SaltPlains,,
4146,VEE_SaltPlains,,
4147,DryGround,,
4148,DryGround,,
4150,DryGround,,
4155,DryGround,,
4159,VEE_MineralDevoid,,
4159,VEE_DeepOreDevoid,,
4160,Mountain,,
4161,DryGround,,
4161,VEE_SulfuricLake,,
4162,Mountain,,
4163,Mountain,,
4164,VEE_SaltPlains,,
4165,Chasm,,
4166,DryGround,,
4167,DryGround,,
4168,VEE_SaltPlains,,
4169,DryGround,,
4175,Caves,,
4197,Caves,,
4198,Caves,,
4200,Caves,,
4211,Cavern,Cavern,
4212,Mountain,,
4213,Mountain,,
4214,Mountain,,
4216,Mountain,,
4217,Mountain,,
4218,Cliffs,Cliffs,
4218,Caves,Cliffs,
4218,MineralRich,Cliffs,
4218,VEE_DeepOreRich,Cliffs,
4220,Caves,,
4221,Caves,,
4225,Caves,,
4231,Caves,,
4232,VEE_MineralDevoid,,
4232,VEE_DeepOreDevoid,,
4232,Dunes,,
4233,Dunes,,
