page,row,col,csvRow,defName,label,modName,packageId,loadOrder,duplicateDefName,pawnKindDefName,pawnKindMod,pawnKindCount,lifeStageIndex,lifeStageCount,texPath,texSuffix,textureFile,imageW,imageH,renderError
1,5,1,79,AA_Gigantelope,gigantelope,Alpha Animals,sarg.alphaanimals,416,,AA_Gigantelope,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_Gigantelope/AA_Gigantelope,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Gigantelope\AA_Gigantelope_south.png,107,186,
1,5,2,80,AA_GreatDevourer,great devourer,Alpha Animals,sarg.alphaanimals,416,,AA_GreatDevourer,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_GreatDevourer/AA_GreatDevourer,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_GreatDevourer\AA_GreatDevourer_south.png,163,153,
1,5,3,81,AA_GreenGoo,green goo,Alpha Animals,sarg.alphaanimals,416,,AA_GreenGoo,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_GreenGoo/AA_GreenGoo,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_GreenGoo\AA_GreenGoo_south.png,193,160,
1,5,4,82,AA_GreyCoatedMouflon,Grey-Coated Mouflon,Alpha Animals,sarg.alphaanimals,416,,AA_GreyCoatedMouflon,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_GreyCoatedMouflon/AA_GreyCoatedMouflonMale,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3536598972\Textures\Things\Pawn\Animal\AA_GreyCoatedMouflon\AA_GreyCoatedMouflonMale_south.png,262,327,
1,5,5,83,AA_Groundrunner,groundrunner,Alpha Animals,sarg.alphaanimals,416,,AA_Groundrunner,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_GroundRunner/AA_GroundRunner,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3536598972\Textures\Things\Pawn\Animal\AA_GroundRunner\AA_GroundRunner_south.png,312,304,
1,5,6,84,AA_Helixien,helixien,Alpha Animals,sarg.alphaanimals,416,,AA_Helixien,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_Helixien/AA_Helixien,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Helixien\AA_Helixien_south.png,103,137,
1,5,7,85,AA_InfectedAerofleet,infected aerofleet,Alpha Animals,sarg.alphaanimals,416,,AA_InfectedAerofleet,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_Aerofleet/AA_InfectedAerofleet,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Aerofleet\AA_InfectedAerofleet_south.png,206,233,
1,5,8,86,AA_IronhuskBeetle,ironhusk beetle,Alpha Animals,sarg.alphaanimals,416,,AA_IronhuskBeetle,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_IronhuskBeetle/AA_IronhuskBeetle,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_IronhuskBeetle\AA_IronhuskBeetle_south.png,127,167,
1,5,9,87,AA_Junglelisk,junglelisk,Alpha Animals,sarg.alphaanimals,416,,AA_Junglelisk,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_Junglelisk/AA_Junglelisk,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Junglelisk\AA_Junglelisk_south.png,139,181,
1,5,10,88,AA_LarvalAtispec,larval atispec,Alpha Animals,sarg.alphaanimals,416,,AA_LarvalAtispec,Alpha Animals,1,0,1,Things/Pawn/Animal/AA_Atispec/AA_LarvalAtispec,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Atispec\AA_LarvalAtispec_south.png,108,117,
1,5,11,89,AA_Lockjaw,lockjaw,Alpha Animals,sarg.alphaanimals,416,,AA_Lockjaw,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_Lockjaw/AA_Lockjaw,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Lockjaw\AA_Lockjaw_south.png,133,180,
1,5,12,90,AA_Locusts,locusts,Alpha Animals,sarg.alphaanimals,416,,AA_Locusts,Alpha Animals,1,0,1,Things/Pawn/Animal/AA_Locusts/AA_LocustsThree,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Locusts\AA_LocustsThree_south.png,38,13,
1,5,13,91,AA_LuciferBug,luciferbug,Alpha Animals,sarg.alphaanimals,416,,AA_LuciferBug,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_LuciferBug/AA_LuciferBug,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_LuciferBug\AA_LuciferBug_south.png,136,176,
1,6,0,92,AA_MammothWorm,mammoth worm,Alpha Animals,sarg.alphaanimals,416,,AA_MammothWorm,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_MammothWorm/AA_MammothWorm,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_MammothWorm\AA_MammothWorm_south.png,135,183,
1,6,1,93,AA_Mantrap,mantrap,Alpha Animals,sarg.alphaanimals,416,,AA_Mantrap,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_Mantrap/AA_Mantrap,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Mantrap\AA_Mantrap_south.png,128,194,
1,6,2,94,AA_MatureFleshbeast,mature fleshbeast,Alpha Animals,sarg.alphaanimals,416,,AA_MatureFleshbeast,Alpha Animals,1,0,1,Things/Pawn/Animal/AA_MatureFleshbeast/AA_MatureFleshbeast,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_MatureFleshbeast\AA_MatureFleshbeast_south.png,118,175,
1,6,3,95,AA_MeadowAve,meadow ave,Alpha Animals,sarg.alphaanimals,416,,AA_MeadowAve,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_MeadowAve/AA_MeadowAve_1,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3536598972\Textures\Things\Pawn\Animal\AA_MeadowAve\AA_MeadowAve_1_south.png,290,404,
1,6,4,96,AA_MegaLouse,megalouse,Alpha Animals,sarg.alphaanimals,416,,AA_MegaLouse,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_MegaLouse/AA_MegaLouse,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_MegaLouse\AA_MegaLouse_south.png,86,149,
1,6,5,97,AA_Metallovore,metallovore,Alpha Animals,sarg.alphaanimals,416,,AA_Metallovore,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_Metallovore/AA_Metallovore,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Metallovore\AA_Metallovore_south.png,256,256,
1,6,6,98,AA_Mime,mime,Alpha Animals,sarg.alphaanimals,416,,AA_Mime,Alpha Animals,1,0,1,Things/Pawn/Animal/AA_Mime/AA_Mime,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Mime\AA_Mime_south.png,88,182,
1,6,7,99,AA_Murkling,murkling,Alpha Animals,sarg.alphaanimals,416,,AA_Murkling,Alpha Animals,1,2,3,Things/Pawn/Animal/FO_NightPest/FO_NightPest,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\FO_NightPest\FO_NightPest_south.png,77,167,
1,6,8,100,AA_MycoidColossus,mycoid colossus,Alpha Animals,sarg.alphaanimals,416,,AA_MycoidColossus,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_MycoidColossus/AA_MycoidColossus,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_MycoidColossus\AA_MycoidColossus_south.png,130,176,
1,6,9,101,AA_Needlepost,needlepost,Alpha Animals,sarg.alphaanimals,416,,AA_Needlepost,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_NeedlePost/AA_NeedlePost,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_NeedlePost\AA_NeedlePost_south.png,105,216,
1,6,10,102,AA_Needleroll,needleroll,Alpha Animals,sarg.alphaanimals,416,,AA_Needleroll,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_Needleroll/AA_Needleroll,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Needleroll\AA_Needleroll_south.png,145,119,
1,6,11,103,AA_NightAve,night ave,Alpha Animals,sarg.alphaanimals,416,,AA_NightAve,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_NightAve/AA_NightAve,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3536598972\Textures\Things\Pawn\Animal\AA_NightAve\AA_NightAve_south.png,268,303,
1,6,12,104,AA_NightMule,nightmule,Alpha Animals,sarg.alphaanimals,416,,AA_NightMule,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_NightMule/AA_NightMule,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_NightMule\AA_NightMule_south.png,91,201,
1,6,13,105,AA_NightRam,nightram,Alpha Animals,sarg.alphaanimals,416,,AA_NightRam,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_NightRam/AA_NightRam,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_NightRam\AA_NightRam_south.png,69,187,
1,7,0,106,AA_Nightling,nightling,Alpha Animals,sarg.alphaanimals,416,,AA_Nightling,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_Nightling/AA_Nightling,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Nightling\AA_Nightling_south.png,109,221,
1,7,1,107,AA_OcularJelly,ocular jelly,Alpha Animals,sarg.alphaanimals,416,,AA_OcularJelly,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_OcularJelly/AA_OcularJelly,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_OcularJelly\AA_OcularJelly_south.png,213,106,
1,7,2,108,AA_OcularNightling,ocular nightling,Alpha Animals,sarg.alphaanimals,416,,AA_OcularNightling,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_OcularNightling/AA_OcularNightling,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_OcularNightling\AA_OcularNightling_south.png,110,221,
1,7,3,109,AA_OvergrownColossus,overgrown colossus,Alpha Animals,sarg.alphaanimals,416,,AA_OvergrownColossus,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_OvergrownColossus/AA_OvergrownColossus,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_OvergrownColossus\AA_OvergrownColossus_south.png,126,171,
1,7,4,110,AA_PebbleMit,pebblemit,Alpha Animals,sarg.alphaanimals,416,,AA_PebbleMit,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_PebbleMit/AA_PebbleMit1,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_PebbleMit\AA_PebbleMit1_south.png,120,130,
1,7,5,111,AA_PedigreedRaptor,pedigreed raptor,Alpha Animals,sarg.alphaanimals,416,,AA_PedigreedRaptor,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_PedigreedRaptor/AA_PedigreedRaptor,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_PedigreedRaptor\AA_PedigreedRaptor_south.png,126,125,
1,7,6,112,AA_PhoenixOwlcat,phoenix owlcat,Alpha Animals,sarg.alphaanimals,416,,AA_PhoenixOwlcat,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_PhoenixOwlcat/AA_PhoenixOwlcat,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_PhoenixOwlcat\AA_PhoenixOwlcat_south.png,92,221,
1,7,7,113,AA_Plasmorph,plasmorph,Alpha Animals,sarg.alphaanimals,416,,AA_Plasmorph,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_Plasmorph/AA_Plasmorph,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Plasmorph\AA_Plasmorph_south.png,256,256,
1,7,8,114,AA_Radyak,radyak,Alpha Animals,sarg.alphaanimals,416,,AA_Radyak,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_Radyak/AA_Radyak,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Radyak\AA_Radyak_south.png,87,163,
1,7,9,115,AA_RaptorShrimp,raptor shrimp,Alpha Animals,sarg.alphaanimals,416,,AA_RaptorShrimp,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_RaptorShrimp/AA_RaptorShrimp,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_RaptorShrimp\AA_RaptorShrimp_south.png,241,200,
1,7,10,116,AA_Ravager,ravager,Alpha Animals,sarg.alphaanimals,416,,AA_Ravager,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_Ravager/AA_Ravager,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Ravager\AA_Ravager_south.png,256,256,
1,7,11,117,AA_RayHound,ray-hound,Alpha Animals,sarg.alphaanimals,416,,AA_RayHound,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_RayHound/AA_RayHound,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_RayHound\AA_RayHound_south.png,89,203,
1,7,12,118,AA_Razorjack,razorjack,Alpha Animals,sarg.alphaanimals,416,,AA_Razorjack,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_Razorjack/AA_Razorjack,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Razorjack\AA_Razorjack_south.png,256,256,
1,7,13,119,AA_RedGoo,red goo,Alpha Animals,sarg.alphaanimals,416,,AA_RedGoo,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_RedGoo/AA_RedGoo,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_RedGoo\AA_RedGoo_south.png,193,160,
1,8,0,120,AA_RedSpore,red spore,Alpha Animals,sarg.alphaanimals,416,,AA_RedSpore,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_RedSpore/AA_RedSpore,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_RedSpore\AA_RedSpore_south.png,177,254,
1,8,1,121,AA_RipperHound,ripper hound,Alpha Animals,sarg.alphaanimals,416,,AA_RipperHound,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_RipperHound/AA_RipperHound,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_RipperHound\AA_RipperHound_south.png,71,106,
1,8,2,122,AA_RoughPlatedMonitor,rough-plated monitor,Alpha Animals,sarg.alphaanimals,416,,AA_RoughPlatedMonitor,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_RoughPlatedMonitor/AA_RoughPlatedMonitor,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_RoughPlatedMonitor\AA_RoughPlatedMonitor_south.png,256,256,
1,8,3,123,AA_RoyalAve,royal ave,Alpha Animals,sarg.alphaanimals,416,,AA_RoyalAve,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_RoyalAve/AA_RoyalAve,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3536598972\Textures\Things\Pawn\Animal\AA_RoyalAve\AA_RoyalAve_south.png,346,363,
1,8,4,124,AA_SandLion,sand lion,Alpha Animals,sarg.alphaanimals,416,,AA_SandLion,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_SandLion/AA_SandLion,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_SandLion\AA_SandLion_south.png,76,186,
1,8,5,125,AA_SandProwler,sand prowler,Alpha Animals,sarg.alphaanimals,416,,AA_SandProwler,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_SandProwler/AA_SandProwler,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_SandProwler\AA_SandProwler_south.png,87,218,
1,8,6,126,AA_SandSquid,sand squid,Alpha Animals,sarg.alphaanimals,416,,AA_SandSquid,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_SandSquid/AA_SandSquid,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_SandSquid\AA_SandSquid_south.png,256,256,
1,8,7,127,AA_ShadowCharger,shadow charger,Alpha Animals,sarg.alphaanimals,416,,AA_ShadowCharger,Alpha Animals,1,2,3,Things/Pawn/Animal/FO_NightCow/FO_NightCow,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\FO_NightCow\FO_NightCow_south.png,106,206,
1,8,8,128,AA_ShockGoat,shock goat,Alpha Animals,sarg.alphaanimals,416,,AA_ShockGoat,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_ShockGoat/AA_ShockGoat,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_ShockGoat\AA_ShockGoat_south.png,256,256,
1,8,9,129,AA_Skiphound,skiphound,Alpha Animals,sarg.alphaanimals,416,,AA_Skiphound,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_Skiphound/AA_Skiphound,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Skiphound\AA_Skiphound_south.png,108,202,
1,8,10,130,AA_Skyeel,arcturan sky eel,Alpha Animals,sarg.alphaanimals,416,,AA_Skyeel,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_Skyeel/AA_Skyeel,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Skyeel\AA_Skyeel_south.png,64,179,
1,8,11,131,AA_Slurrypede,slurrypede,Alpha Animals,sarg.alphaanimals,416,,AA_Slurrypede,Alpha Animals,1,0,1,Things/Pawn/Animal/AA_Slurrypede/AA_Slurrypede,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Slurrypede\AA_Slurrypede_south.png,136,136,
1,8,12,132,AA_SmallButterfly,small butterflies,Alpha Animals,sarg.alphaanimals,416,,AA_SmallButterfly,Alpha Animals,1,0,1,Things/Pawn/Animal/AA_SmallButterfly/AA_SmallButterflyThree,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_SmallButterfly\AA_SmallButterflyThree_south.png,24,22,
1,8,13,133,AA_SpinedGow,spined gow,Alpha Animals,sarg.alphaanimals,416,,AA_SpinedGow,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_SpinedGow/AA_SpinedGowMale,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_SpinedGow\AA_SpinedGowMale_south.png,256,256,
2,0,0,134,AA_SummitCrab,summit crab,Alpha Animals,sarg.alphaanimals,416,,AA_SummitCrab,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_BoulderMit/AA_SummitCrab,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_BoulderMit\AA_SummitCrab_south.png,436,500,
2,0,1,135,AA_Swarmling,swarmling,Alpha Animals,sarg.alphaanimals,416,,AA_Swarmling,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_Swarmling/AA_Swarmling,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Swarmling\AA_Swarmling_south.png,256,256,
2,0,2,136,AA_TarGuzzler,tar guzzler,Alpha Animals,sarg.alphaanimals,416,,AA_TarGuzzler,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_TarGuzzler/AA_TarGuzzler,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_TarGuzzler\AA_TarGuzzler_south.png,256,256,
2,0,3,137,AA_TeratogenicOriginator,teratogenic originator,Alpha Animals,sarg.alphaanimals,416,,AA_TeratogenicOriginator,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_TeratogenicOriginator/AA_TeratogenicOriginator,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_TeratogenicOriginator\AA_TeratogenicOriginator_south.png,194,160,
2,0,4,138,AA_Terramorph,terramorph,Alpha Animals,sarg.alphaanimals,416,,AA_Terramorph,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_Terramorph/AA_Terramorph,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Terramorph\AA_Terramorph_south.png,154,175,
2,0,5,139,AA_TetraSlug,tetra slug,Alpha Animals,sarg.alphaanimals,416,,AA_TetraSlug,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_TetraSlug/AA_TetraSlug,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_TetraSlug\AA_TetraSlug_south.png,159,173,
2,0,6,140,AA_Thermadon,thermadon,Alpha Animals,sarg.alphaanimals,416,,AA_Thermadon,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_Thermadon/AA_Thermadon,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Thermadon\AA_Thermadon_south.png,83,187,
2,0,7,141,AA_Thunderbeast,thunderbeast,Alpha Animals,sarg.alphaanimals,416,,AA_Thunderbeast,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_Thunderbeast/AA_Thunderbeast,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Thunderbeast\AA_Thunderbeast_south.png,100,195,
2,0,8,142,AA_Thunderox,thunderox,Alpha Animals,sarg.alphaanimals,416,,AA_Thunderox,Alpha Animals,1,2,3,Things/Pawn/Animal/FO_WoolyDuskling/FO_WoolyDuskling,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\FO_WoolyDuskling\FO_WoolyDuskling_south.png,130,215,
2,0,9,143,AA_UnblinkingEye,unblinking eye,Alpha Animals,sarg.alphaanimals,416,,AA_UnblinkingEye,Alpha Animals,1,0,1,Things/Pawn/Animal/AA_UnblinkingEye/AA_UnblinkingEye,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_UnblinkingEye\AA_UnblinkingEye_south.png,162,243,
2,0,10,144,AA_Wildpawn,wildpawn,Alpha Animals,sarg.alphaanimals,416,,AA_Wildpawn,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_Wildpawn/AA_Wildpawn,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Wildpawn\AA_Wildpawn_south.png,131,131,
2,0,11,145,AA_Wildpod,wildpod,Alpha Animals,sarg.alphaanimals,416,,AA_Wildpod,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_Wildpod/AA_Wildpod,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_Wildpod\AA_Wildpod_south.png,190,210,
2,0,12,146,AA_WindBeast,windbeast,Alpha Animals,sarg.alphaanimals,416,,AA_WindBeast,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_WindBeast/AA_WindBeast,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_WindBeast\AA_WindBeast_south.png,100,195,
2,0,13,147,VFEI2_BlackEmpress,black empress,Alpha Animals,sarg.alphaanimals,416,,VFEI2_BlackEmpress,Alpha Animals,1,2,3,Things/Pawn/Animal/VFEI2_BlackEmpress/VFEI2_BlackEmpress,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\VFEI2_BlackEmpress\VFEI2_BlackEmpress_south.png,332,415,
2,1,0,148,VFEI2_BlackQueen,black insectoid queen,Alpha Animals,sarg.alphaanimals,416,,VFEI2_BlackQueen,Alpha Animals,1,2,3,Things/Pawn/Animal/AA_BlackQueen/AA_BlackQueen,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1541721856\Textures\Things\Pawn\Animal\AA_BlackQueen\AA_BlackQueen_south.png,112,173,
